time,l,r
2020-03-11 14:10:01.000,1,1
2020-03-11 14:10:01.240,0,0
2020-03-11 14:10:01.500,0,1
2020-03-11 14:10:01.740,1,1
2020-03-11 14:10:02.000,1,1
2020-03-11 14:10:02.240,1,1
2020-03-11 14:10:02.500,1,1
2020-03-11 14:10:02.740,1,1
2020-03-11 14:10:03.000,0,1
2020-03-11 14:10:03.240,1,1
2020-03-11 14:10:03.500,0,0
2020-03-11 14:10:03.740,1,1
2020-03-11 14:10:04.000,1,1
2020-03-11 14:10:04.240,1,1
2020-03-11 14:10:04.500,0,0
2020-03-11 14:10:04.740,1,1
2020-03-11 14:10:05.000,1,1
2020-03-11 14:10:05.240,1,1
2020-03-11 14:10:05.500,1,1
2020-03-11 14:10:05.740,1,0
2020-03-11 14:10:06.000,0,1
2020-03-11 14:10:06.240,1,1
2020-03-11 14:10:06.500,1,1
2020-03-11 14:10:06.740,0,1
2020-03-11 14:10:07.000,1,1
2020-03-11 14:10:07.240,1,1
2020-03-11 14:10:07.500,1,1
2020-03-11 14:10:07.740,1,1
2020-03-11 14:10:08.000,1,1
2020-03-11 14:10:08.240,1,1
2020-03-11 14:10:08.500,0,0
2020-03-11 14:10:08.740,1,1
2020-03-11 14:10:09.000,1,0
2020-03-11 14:10:09.240,1,1
2020-03-11 14:10:09.500,1,1
2020-03-11 14:10:09.740,1,1
2020-03-11 14:10:10.000,1,1
2020-03-11 14:10:10.240,0,1
2020-03-11 14:10:10.500,1,1
2020-03-11 14:10:10.740,1,1
2020-03-11 14:10:11.000,0,0
2020-03-11 14:10:11.240,0,0
2020-03-11 14:10:11.500,1,1
2020-03-11 14:10:11.740,1,0
2020-03-11 14:10:12.000,1,1
2020-03-11 14:10:12.240,1,1
2020-03-11 14:10:12.500,1,1
2020-03-11 14:10:12.740,1,1
2020-03-11 14:10:13.000,1,1
2020-03-11 14:10:13.240,1,1
2020-03-11 14:10:13.500,1,1
2020-03-11 14:10:13.740,1,1
2020-03-11 14:10:14.000,1,1
2020-03-11 14:10:14.240,0,0
2020-03-11 14:10:14.500,1,1
2020-03-11 14:10:14.740,1,1
2020-03-11 14:10:15.000,1,1
2020-03-11 14:10:15.240,1,1
2020-03-11 14:10:15.500,1,1
2020-03-11 14:10:15.740,1,1
2020-03-11 14:10:16.000,0,1
2020-03-11 14:10:16.240,0,1
2020-03-11 14:10:16.500,1,1
2020-03-11 14:10:16.740,1,1
2020-03-11 14:10:17.000,0,1
2020-03-11 14:10:17.240,1,0
2020-03-11 14:10:17.500,1,1
2020-03-11 14:10:17.740,1,1
2020-03-11 14:10:18.000,0,1
2020-03-11 14:10:18.240,1,1
2020-03-11 14:10:18.500,1,1
2020-03-11 14:10:18.740,1,0
2020-03-11 14:10:19.000,1,1
2020-03-11 14:10:19.240,1,1
2020-03-11 14:10:19.500,1,1
2020-03-11 14:10:19.740,0,1
2020-03-11 14:10:20.000,0,0
2020-03-11 14:10:20.240,1,0
2020-03-11 14:10:20.500,1,0
2020-03-11 14:10:20.740,1,1
2020-03-11 14:10:21.000,1,0
2020-03-11 14:10:21.240,0,1
2020-03-11 14:10:21.500,1,1
2020-03-11 14:10:21.740,1,1
2020-03-11 14:10:22.000,1,0
2020-03-11 14:10:22.240,1,1
2020-03-11 14:10:22.500,1,0
2020-03-11 14:10:22.740,0,1
2020-03-11 14:10:23.000,1,0
2020-03-11 14:10:23.240,1,0
2020-03-11 14:10:23.500,0,0
2020-03-11 14:10:23.740,1,1
2020-03-11 14:10:24.000,1,0
2020-03-11 14:10:24.240,1,0
2020-03-11 14:10:24.500,1,1
2020-03-11 14:10:24.740,1,0
2020-03-11 14:10:25.000,1,1
2020-03-11 14:10:25.240,0,0
2020-03-11 14:10:25.500,0,1
2020-03-11 14:10:25.740,0,1
2020-03-11 14:10:26.000,1,0
2020-03-11 14:10:26.240,0,1
2020-03-11 14:10:26.500,0,1
2020-03-11 14:10:26.740,1,1
2020-03-11 14:10:27.000,1,1
2020-03-11 14:10:27.240,1,1
2020-03-11 14:10:27.500,1,1
2020-03-11 14:10:27.740,1,1
2020-03-11 14:10:28.000,1,1
2020-03-11 14:10:28.240,1,0
2020-03-11 14:10:28.500,1,1
2020-03-11 14:10:28.740,1,1
2020-03-11 14:10:29.000,0,1
2020-03-11 14:10:29.240,1,1
2020-03-11 14:10:29.500,1,0
2020-03-11 14:10:29.740,1,1
2020-03-11 14:10:30.000,1,1
2020-03-11 14:10:30.240,1,1
2020-03-11 14:10:30.500,0,0
2020-03-11 14:10:30.740,1,1
2020-03-11 14:10:31.000,1,0
2020-03-11 14:10:31.240,1,1
2020-03-11 14:10:31.500,0,0
2020-03-11 14:10:31.740,1,0
2020-03-11 14:10:32.000,1,0
2020-03-11 14:10:32.240,1,1
2020-03-11 14:10:32.500,0,1
2020-03-11 14:10:32.740,1,0
2020-03-11 14:10:33.000,0,0
2020-03-11 14:10:33.240,0,1
2020-03-11 14:10:33.500,1,1
2020-03-11 14:10:33.740,0,1
2020-03-11 14:10:34.000,0,1
2020-03-11 14:10:34.240,0,1
2020-03-11 14:10:34.500,1,0
2020-03-11 14:10:34.740,1,1
2020-03-11 14:10:35.000,0,0
2020-03-11 14:10:35.240,1,1
2020-03-11 14:10:35.500,0,1
2020-03-11 14:10:35.740,1,1
2020-03-11 14:10:36.000,1,1
2020-03-11 14:10:36.240,1,1
2020-03-11 14:10:36.500,0,1
2020-03-11 14:10:36.740,1,1
2020-03-11 14:10:37.000,0,1
2020-03-11 14:10:37.240,1,1
2020-03-11 14:10:37.500,0,1
2020-03-11 14:10:37.740,0,1
2020-03-11 14:10:38.000,1,0
2020-03-11 14:10:38.240,1,1
2020-03-11 14:10:38.500,1,1
2020-03-11 14:10:38.740,1,1
2020-03-11 14:10:39.000,0,1
2020-03-11 14:10:39.240,0,1
2020-03-11 14:10:39.500,1,1
2020-03-11 14:10:39.740,1,1
2020-03-11 14:10:40.000,1,1
2020-03-11 14:10:40.240,1,1
2020-03-11 14:10:40.500,1,1
2020-03-11 14:10:40.740,1,1
2020-03-11 14:10:41.000,1,1
2020-03-11 14:10:41.240,0,1
2020-03-11 14:10:41.500,1,1
2020-03-11 14:10:41.740,1,1
2020-03-11 14:10:42.000,0,0
2020-03-11 14:10:42.240,0,1
2020-03-11 14:10:42.500,0,0
2020-03-11 14:10:42.740,0,1
2020-03-11 14:10:43.000,1,0
2020-03-11 14:10:43.240,0,1
2020-03-11 14:10:43.500,1,0
2020-03-11 14:10:43.740,0,0
2020-03-11 14:10:44.000,1,1
2020-03-11 14:10:44.240,0,1
2020-03-11 14:10:44.500,1,1
2020-03-11 14:10:44.740,1,1
2020-03-11 14:10:45.000,1,1
2020-03-11 14:10:45.240,1,0
2020-03-11 14:10:45.500,1,1
2020-03-11 14:10:45.740,1,1
2020-03-11 14:10:46.000,1,1
2020-03-11 14:10:46.240,1,0
2020-03-11 14:10:46.500,0,1
2020-03-11 14:10:46.740,1,1
2020-03-11 14:10:47.000,1,1
2020-03-11 14:10:47.240,1,0
2020-03-11 14:10:47.500,0,0
2020-03-11 14:10:47.740,0,1
2020-03-11 14:10:48.000,1,1
2020-03-11 14:10:48.240,1,1
2020-03-11 14:10:48.500,0,1
2020-03-11 14:10:48.740,1,0
2020-03-11 14:10:49.000,0,1
2020-03-11 14:10:49.240,1,1
2020-03-11 14:10:49.500,1,1
2020-03-11 14:10:49.740,0,1
2020-03-11 14:10:50.000,1,1
2020-03-11 14:10:50.240,0,0
2020-03-11 14:10:50.500,1,1
2020-03-11 14:10:50.740,1,1
2020-03-11 14:10:51.000,1,1
2020-03-11 14:10:51.240,1,1
2020-03-11 14:10:51.500,0,1
2020-03-11 14:10:51.740,1,1
2020-03-11 14:10:52.000,1,1
2020-03-11 14:10:52.240,1,1
2020-03-11 14:10:52.500,1,1
2020-03-11 14:10:52.740,1,1
2020-03-11 14:10:53.000,1,1
2020-03-11 14:10:53.240,1,1
2020-03-11 14:10:53.500,1,1
2020-03-11 14:10:53.740,0,1
2020-03-11 14:10:54.000,1,1
2020-03-11 14:10:54.240,1,1
2020-03-11 14:10:54.500,0,1
2020-03-11 14:10:54.740,1,1
2020-03-11 14:10:55.000,0,1
2020-03-11 14:10:55.240,1,1
2020-03-11 14:10:55.500,1,1
2020-03-11 14:10:55.740,1,1
2020-03-11 14:10:56.000,1,0
2020-03-11 14:10:56.240,0,1
2020-03-11 14:10:56.500,1,0
2020-03-11 14:10:56.740,1,1
2020-03-11 14:10:57.000,1,0
2020-03-11 14:10:57.240,0,0
2020-03-11 14:10:57.500,0,1
2020-03-11 14:10:57.740,0,1
2020-03-11 14:10:58.000,0,1
2020-03-11 14:10:58.240,1,1
2020-03-11 14:10:58.500,1,1
2020-03-11 14:10:58.740,1,1
2020-03-11 14:10:59.000,1,1
2020-03-11 14:10:59.240,1,1
2020-03-11 14:10:59.500,0,0
2020-03-11 14:10:59.740,1,1
2020-03-11 14:11:00.000,0,1
2020-03-11 14:11:00.240,1,1
2020-03-11 14:11:00.500,1,1
2020-03-11 14:11:00.740,0,1
2020-03-11 14:11:01.000,0,1
2020-03-11 14:11:01.240,1,1
2020-03-11 14:11:01.500,0,1
2020-03-11 14:11:01.740,1,0
2020-03-11 14:11:02.000,0,0
2020-03-11 14:11:02.240,1,0
2020-03-11 14:11:02.500,1,0
2020-03-11 14:11:02.740,0,0
2020-03-11 14:11:03.000,1,1
2020-03-11 14:11:03.240,1,1
2020-03-11 14:11:03.500,1,0
2020-03-11 14:11:03.740,1,1
2020-03-11 14:11:04.000,1,0
2020-03-11 14:11:04.240,1,1
2020-03-11 14:11:04.500,1,1
2020-03-11 14:11:04.740,0,1
2020-03-11 14:11:05.000,0,1
2020-03-11 14:11:05.240,0,1
2020-03-11 14:11:05.500,0,0
2020-03-11 14:11:05.740,0,1
2020-03-11 14:11:06.000,0,1
2020-03-11 14:11:06.240,1,1
2020-03-11 14:11:06.500,1,1
2020-03-11 14:11:06.740,1,1
2020-03-11 14:11:07.000,1,0
2020-03-11 14:11:07.240,1,1
2020-03-11 14:11:07.500,1,1
2020-03-11 14:11:07.740,1,0
2020-03-11 14:11:08.000,1,1
2020-03-11 14:11:08.240,1,1
2020-03-11 14:11:08.500,1,1
2020-03-11 14:11:08.740,1,1
2020-03-11 14:11:09.000,1,1
2020-03-11 14:11:09.240,1,1
2020-03-11 14:11:09.500,0,1
2020-03-11 14:11:09.740,0,0
2020-03-11 14:11:10.000,0,1
2020-03-11 14:11:10.240,1,0
2020-03-11 14:11:10.500,1,1
2020-03-11 14:11:10.740,1,1
2020-03-11 14:11:11.000,1,1
2020-03-11 14:11:11.240,0,1
2020-03-11 14:11:11.500,1,1
2020-03-11 14:11:11.740,1,1
2020-03-11 14:11:12.000,1,1
2020-03-11 14:11:12.240,1,1
2020-03-11 14:11:12.500,1,1
2020-03-11 14:11:12.740,0,1
2020-03-11 14:11:13.000,0,0
2020-03-11 14:11:13.240,1,1
2020-03-11 14:11:13.500,1,1
2020-03-11 14:11:13.740,1,1
2020-03-11 14:11:14.000,1,1
2020-03-11 14:11:14.240,1,1
2020-03-11 14:11:14.500,1,1
2020-03-11 14:11:14.740,1,1
2020-03-11 14:11:15.000,1,1
2020-03-11 14:11:15.240,1,1
2020-03-11 14:11:15.500,0,0
2020-03-11 14:11:15.740,0,1
2020-03-11 14:11:16.000,0,1
2020-03-11 14:11:16.240,1,1
2020-03-11 14:11:16.500,1,1
2020-03-11 14:11:16.740,0,1
2020-03-11 14:11:17.000,1,1
2020-03-11 14:11:17.240,1,1
2020-03-11 14:11:17.500,1,1
2020-03-11 14:11:17.740,1,0
2020-03-11 14:11:18.000,1,1
2020-03-11 14:11:18.240,1,1
2020-03-11 14:11:18.500,0,1
2020-03-11 14:11:18.740,1,1
2020-03-11 14:11:19.000,0,1
2020-03-11 14:11:19.240,1,1
2020-03-11 14:11:19.500,0,0
2020-03-11 14:11:19.740,0,0
2020-03-11 14:11:20.000,0,1
2020-03-11 14:11:20.240,1,1
2020-03-11 14:11:20.500,0,1
2020-03-11 14:11:20.740,0,1
2020-03-11 14:11:21.000,0,1
2020-03-11 14:11:21.240,0,1
2020-03-11 14:11:21.500,1,1
2020-03-11 14:11:21.740,1,1
2020-03-11 14:11:22.000,1,1
2020-03-11 14:11:22.240,1,0
2020-03-11 14:11:22.500,1,0
2020-03-11 14:11:22.740,0,1
2020-03-11 14:11:23.000,0,1
2020-03-11 14:11:23.240,0,1
2020-03-11 14:11:23.500,1,0
2020-03-11 14:11:23.740,0,1
2020-03-11 14:11:24.000,1,1
2020-03-11 14:11:24.240,1,1
2020-03-11 14:11:24.500,1,1
2020-03-11 14:11:24.740,1,1
2020-03-11 14:11:25.000,1,0
2020-03-11 14:11:25.240,0,1
2020-03-11 14:11:25.500,0,0
2020-03-11 14:11:25.740,0,1
2020-03-11 14:11:26.000,1,1
2020-03-11 14:11:26.240,0,1
2020-03-11 14:11:26.500,1,1
2020-03-11 14:11:26.740,0,1
2020-03-11 14:11:27.000,1,1
2020-03-11 14:11:27.240,0,1
2020-03-11 14:11:27.500,0,1
2020-03-11 14:11:27.740,1,1
2020-03-11 14:11:28.000,1,1
2020-03-11 14:11:28.240,1,1
2020-03-11 14:11:28.500,0,1
2020-03-11 14:11:28.740,1,1
2020-03-11 14:11:29.000,1,1
2020-03-11 14:11:29.240,1,0
2020-03-11 14:11:29.500,0,1
2020-03-11 14:11:29.740,1,1
2020-03-11 14:11:30.000,1,1
2020-03-11 14:11:30.240,1,1
2020-03-11 14:11:30.500,0,1
2020-03-11 14:11:30.740,0,0
2020-03-11 14:11:31.000,0,1
2020-03-11 14:11:31.240,1,1
2020-03-11 14:11:31.500,1,1
2020-03-11 14:11:31.740,1,1
2020-03-11 14:11:32.000,1,0
2020-03-11 14:11:32.240,0,0
2020-03-11 14:11:32.500,0,0
2020-03-11 14:11:32.740,1,0
2020-03-11 14:11:33.000,1,1
2020-03-11 14:11:33.240,1,1
2020-03-11 14:11:33.500,0,1
2020-03-11 14:11:33.740,1,1
2020-03-11 14:11:34.000,1,0
2020-03-11 14:11:34.240,1,1
2020-03-11 14:11:34.500,1,1
2020-03-11 14:11:34.740,1,1
2020-03-11 14:11:35.000,0,1
2020-03-11 14:11:35.240,1,1
2020-03-11 14:11:35.500,0,1
2020-03-11 14:11:35.740,1,1
2020-03-11 14:11:36.000,0,1
2020-03-11 14:11:36.240,0,1
2020-03-11 14:11:36.500,0,1
2020-03-11 14:11:36.740,1,1
2020-03-11 14:11:37.000,1,1
2020-03-11 14:11:37.240,1,0
2020-03-11 14:11:37.500,0,1
2020-03-11 14:11:37.740,0,1
2020-03-11 14:11:38.000,1,1
2020-03-11 14:11:38.240,1,0
2020-03-11 14:11:38.500,1,1
2020-03-11 14:11:38.740,0,1
2020-03-11 14:11:39.000,0,0
2020-03-11 14:11:39.240,1,1
2020-03-11 14:11:39.500,1,1
2020-03-11 14:11:39.740,1,1
2020-03-11 14:11:40.000,1,1
2020-03-11 14:11:40.240,1,1
2020-03-11 14:11:40.500,1,1
2020-03-11 14:11:40.740,0,0
2020-03-11 14:11:41.000,1,1
2020-03-11 14:11:41.240,1,1
2020-03-11 14:11:41.500,1,0
2020-03-11 14:11:41.740,0,1
2020-03-11 14:11:42.000,0,0
2020-03-11 14:11:42.240,1,1
2020-03-11 14:11:42.500,1,1
2020-03-11 14:11:42.740,1,1
2020-03-11 14:11:43.000,0,1
2020-03-11 14:11:43.240,1,1
2020-03-11 14:11:43.500,0,0
2020-03-11 14:11:43.740,1,1
2020-03-11 14:11:44.000,1,0
2020-03-11 14:11:44.240,1,1
2020-03-11 14:11:44.500,1,1
2020-03-11 14:11:44.740,0,1
2020-03-11 14:11:45.000,0,1
2020-03-11 14:11:45.240,1,1
2020-03-11 14:11:45.500,0,1
2020-03-11 14:11:45.740,0,1
2020-03-11 14:11:46.000,1,0
2020-03-11 14:11:46.240,0,1
2020-03-11 14:11:46.500,0,1
2020-03-11 14:11:46.740,0,1
2020-03-11 14:11:47.000,1,1
2020-03-11 14:11:47.240,1,0
2020-03-11 14:11:47.500,0,1
2020-03-11 14:11:47.740,1,1
2020-03-11 14:11:48.000,1,1
2020-03-11 14:11:48.240,0,0
2020-03-11 14:11:48.500,0,1
2020-03-11 14:11:48.740,1,1
2020-03-11 14:11:49.000,1,1
2020-03-11 14:11:49.240,1,1
2020-03-11 14:11:49.500,1,1
2020-03-11 14:11:49.740,1,1
2020-03-11 14:11:50.000,0,1
2020-03-11 14:11:50.240,0,1
2020-03-11 14:11:50.500,0,0
2020-03-11 14:11:50.740,0,1
2020-03-11 14:11:51.000,1,1
2020-03-11 14:11:51.240,0,1
2020-03-11 14:11:51.500,0,1
2020-03-11 14:11:51.740,1,1
2020-03-11 14:11:52.000,0,1
2020-03-11 14:11:52.240,1,1
2020-03-11 14:11:52.500,0,0
2020-03-11 14:11:52.740,1,1
2020-03-11 14:11:53.000,1,1
2020-03-11 14:11:53.240,0,1
2020-03-11 14:11:53.500,0,1
2020-03-11 14:11:53.740,0,0
2020-03-11 14:11:54.000,0,0
2020-03-11 14:11:54.240,1,1
2020-03-11 14:11:54.500,1,1
2020-03-11 14:11:54.740,0,1
2020-03-11 14:11:55.000,1,1
2020-03-11 14:11:55.240,1,1
2020-03-11 14:11:55.500,1,0
2020-03-11 14:11:55.740,0,1
2020-03-11 14:11:56.000,1,1
2020-03-11 14:11:56.240,0,0
2020-03-11 14:11:56.500,1,1
2020-03-11 14:11:56.740,0,1
2020-03-11 14:11:57.000,0,1
2020-03-11 14:11:57.240,1,1
2020-03-11 14:11:57.500,1,1
2020-03-11 14:11:57.740,1,1
2020-03-11 14:11:58.000,0,0
2020-03-11 14:11:58.240,0,0
2020-03-11 14:11:58.500,0,1
2020-03-11 14:11:58.740,0,0
2020-03-11 14:11:59.000,0,1
2020-03-11 14:11:59.240,1,1
2020-03-11 14:11:59.500,0,1
2020-03-11 14:11:59.740,0,1
2020-03-11 14:12:00.000,0,1
2020-03-11 14:12:00.240,1,1
2020-03-11 14:12:00.500,1,1
2020-03-11 14:12:00.740,0,1
2020-03-11 14:12:01.000,1,1
2020-03-11 14:12:01.240,1,0
2020-03-11 14:12:01.500,0,1
2020-03-11 14:12:01.740,0,0
2020-03-11 14:12:02.000,0,1
2020-03-11 14:12:02.240,1,1
2020-03-11 14:12:02.500,1,1
2020-03-11 14:12:02.740,1,1
2020-03-11 14:12:03.000,1,1
2020-03-11 14:12:03.240,1,0
2020-03-11 14:12:03.500,0,1
2020-03-11 14:12:03.740,1,0
2020-03-11 14:12:04.000,1,1
2020-03-11 14:12:04.240,1,1
2020-03-11 14:12:04.500,1,1
2020-03-11 14:12:04.740,1,1
2020-03-11 14:12:05.000,1,1
2020-03-11 14:12:05.240,1,1
2020-03-11 14:12:05.500,0,1
2020-03-11 14:12:05.740,1,1
2020-03-11 14:12:06.000,1,1
2020-03-11 14:12:06.240,1,1
2020-03-11 14:12:06.500,1,1
2020-03-11 14:12:06.740,0,1
2020-03-11 14:12:07.000,1,0
2020-03-11 14:12:07.240,1,0
2020-03-11 14:12:07.500,0,1
2020-03-11 14:12:07.740,1,1
2020-03-11 14:12:08.000,1,0
2020-03-11 14:12:08.240,0,1
2020-03-11 14:12:08.500,1,1
2020-03-11 14:12:08.740,1,1
2020-03-11 14:12:09.000,1,1
2020-03-11 14:12:09.240,1,1
2020-03-11 14:12:09.500,1,1
2020-03-11 14:12:09.740,1,1
2020-03-11 14:12:10.000,1,1
2020-03-11 14:12:10.240,1,1
2020-03-11 14:12:10.500,1,1
2020-03-11 14:12:10.740,1,1
2020-03-11 14:12:11.000,1,1
2020-03-11 14:12:11.240,0,1
2020-03-11 14:12:11.500,0,1
2020-03-11 14:12:11.740,1,1
2020-03-11 14:12:12.000,1,1
2020-03-11 14:12:12.240,1,1
2020-03-11 14:12:12.500,1,1
2020-03-11 14:12:12.740,1,1
2020-03-11 14:12:13.000,0,1
2020-03-11 14:12:13.240,1,1
2020-03-11 14:12:13.500,1,1
2020-03-11 14:12:13.740,1,1
2020-03-11 14:12:14.000,1,1
2020-03-11 14:12:14.240,1,1
2020-03-11 14:12:14.500,1,1
2020-03-11 14:12:14.740,1,1
2020-03-11 14:12:15.000,1,1
2020-03-11 14:12:15.240,1,1
2020-03-11 14:12:15.500,1,1
2020-03-11 14:12:15.740,1,1
2020-03-11 14:12:16.000,1,1
2020-03-11 14:12:16.240,1,1
2020-03-11 14:12:16.500,0,1
2020-03-11 14:12:16.740,1,1
2020-03-11 14:12:17.000,1,1
2020-03-11 14:12:17.240,1,1
2020-03-11 14:12:17.500,0,0
2020-03-11 14:12:17.740,1,1
2020-03-11 14:12:18.000,0,1
2020-03-11 14:12:18.240,1,1
2020-03-11 14:12:18.500,1,1
2020-03-11 14:12:18.740,0,1
2020-03-11 14:12:19.740,1,1
2020-03-11 14:12:20.000,1,1
2020-03-11 14:12:20.240,0,1
2020-03-11 14:12:20.500,1,1
2020-03-11 14:12:20.740,1,1
2020-03-11 14:12:21.000,0,1
2020-03-11 14:12:21.240,1,0
2020-03-11 14:12:21.500,1,1
2020-03-11 14:12:21.740,1,1
2020-03-11 14:12:22.000,1,1
2020-03-11 14:12:22.240,1,1
2020-03-11 14:12:22.500,1,1
2020-03-11 14:12:22.740,0,1
2020-03-11 14:12:23.000,0,1
2020-03-11 14:12:23.240,1,0
2020-03-11 14:12:23.500,1,1
2020-03-11 14:12:23.740,1,1
2020-03-11 14:12:24.000,1,1
2020-03-11 14:12:24.240,0,1
2020-03-11 14:12:24.500,0,1
2020-03-11 14:12:24.740,1,1
2020-03-11 14:12:25.000,1,1
2020-03-11 14:12:25.240,1,0
2020-03-11 14:12:25.500,1,0
2020-03-11 14:12:25.740,0,1
2020-03-11 14:12:26.000,1,1
2020-03-11 14:12:26.240,1,1
2020-03-11 14:12:26.500,1,1
2020-03-11 14:12:26.740,0,1
2020-03-11 14:12:27.000,1,0
2020-03-11 14:12:27.240,0,1
2020-03-11 14:12:27.500,0,0
2020-03-11 14:12:27.740,1,1
2020-03-11 14:12:28.000,1,1
2020-03-11 14:12:28.240,1,1
2020-03-11 14:12:28.500,1,1
2020-03-11 14:12:28.740,1,0
2020-03-11 14:12:29.000,1,1
2020-03-11 14:12:29.240,1,1
2020-03-11 14:12:29.500,1,1
2020-03-11 14:12:29.740,1,1
2020-03-11 14:12:30.000,1,0
2020-03-11 14:12:30.240,1,1
2020-03-11 14:12:30.500,0,1
2020-03-11 14:12:30.740,1,1
2020-03-11 14:12:31.000,1,1
2020-03-11 14:12:31.240,1,1
2020-03-11 14:12:31.500,1,1
2020-03-11 14:12:31.740,0,1
2020-03-11 14:12:32.000,0,0
2020-03-11 14:12:32.240,0,0
2020-03-11 14:12:32.500,0,0
2020-03-11 14:12:32.740,1,1
2020-03-11 14:12:33.000,1,1
2020-03-11 14:12:33.240,1,1
2020-03-11 14:12:33.500,0,1
2020-03-11 14:12:33.740,1,1
2020-03-11 14:12:34.000,0,1
2020-03-11 14:12:34.240,0,1
2020-03-11 14:12:34.500,1,1
2020-03-11 14:12:34.740,0,1
2020-03-11 14:12:35.000,1,1
2020-03-11 14:12:35.240,0,1
2020-03-11 14:12:35.500,1,1
2020-03-11 14:12:35.740,0,0
2020-03-11 14:12:36.000,1,1
2020-03-11 14:12:36.240,0,1
2020-03-11 14:12:36.500,1,1
2020-03-11 14:12:36.740,1,1
2020-03-11 14:12:37.000,0,1
2020-03-11 14:12:37.240,1,1
2020-03-11 14:12:37.500,1,1
2020-03-11 14:12:37.740,1,1
2020-03-11 14:12:38.000,0,1
2020-03-11 14:12:38.240,1,1
2020-03-11 14:12:38.500,1,0
2020-03-11 14:12:38.740,0,1
2020-03-11 14:12:39.000,0,1
2020-03-11 14:12:39.240,0,0
2020-03-11 14:12:39.500,1,1
2020-03-11 14:12:39.740,1,1
2020-03-11 14:12:40.000,1,0
2020-03-11 14:12:40.240,1,1
2020-03-11 14:12:40.500,1,0
2020-03-11 14:12:40.740,1,1
2020-03-11 14:12:41.000,1,1
2020-03-11 14:12:41.240,0,1
2020-03-11 14:12:41.500,1,1
2020-03-11 14:12:41.740,1,1
2020-03-11 14:12:42.000,1,1
2020-03-11 14:12:42.240,1,0
2020-03-11 14:12:42.500,1,1
2020-03-11 14:12:42.740,1,1
2020-03-11 14:12:43.000,1,0
2020-03-11 14:12:43.240,1,0
2020-03-11 14:12:43.500,1,1
2020-03-11 14:12:43.740,1,1
2020-03-11 14:12:44.000,1,0
2020-03-11 14:12:44.240,1,0
2020-03-11 14:12:44.500,0,1
2020-03-11 14:12:44.740,1,1
2020-03-11 14:12:45.000,1,1
2020-03-11 14:12:45.240,0,1
2020-03-11 14:12:45.500,1,0
2020-03-11 14:12:45.740,1,1
2020-03-11 14:12:46.000,0,0
2020-03-11 14:12:46.240,1,0
2020-03-11 14:12:46.500,0,0
2020-03-11 14:12:46.740,1,1
2020-03-11 14:12:47.000,1,1
2020-03-11 14:12:47.240,1,0
2020-03-11 14:12:47.500,0,0
2020-03-11 14:12:47.740,0,0
2020-03-11 14:12:48.000,0,0
2020-03-11 14:12:48.240,1,0
2020-03-11 14:12:48.500,0,0
2020-03-11 14:12:48.740,1,0
2020-03-11 14:12:49.000,0,0
2020-03-11 14:12:49.240,0,0
2020-03-11 14:12:49.500,0,0
2020-03-11 14:12:49.740,0,0
2020-03-11 14:12:50.000,0,0
2020-03-11 14:12:50.240,0,0
2020-03-11 14:12:50.500,0,1
2020-03-11 14:12:50.740,0,1
2020-03-11 14:12:51.000,0,1
2020-03-11 14:12:51.240,0,0
2020-03-11 14:12:51.500,0,1
2020-03-11 14:12:51.740,0,1
2020-03-11 14:12:52.000,0,0
2020-03-11 14:12:52.240,0,0
2020-03-11 14:12:52.500,0,1
2020-03-11 14:12:52.740,1,0
2020-03-11 14:12:53.000,0,0
2020-03-11 14:12:53.240,1,1
2020-03-11 14:12:53.500,0,0
2020-03-11 14:12:53.740,0,1
2020-03-11 14:12:54.000,0,0
2020-03-11 14:12:54.240,0,0
2020-03-11 14:12:54.500,0,1
2020-03-11 14:12:54.740,0,1
2020-03-11 14:12:55.000,1,1
2020-03-11 14:12:55.240,0,1
2020-03-11 14:12:55.500,0,1
2020-03-11 14:12:55.740,1,0
2020-03-11 14:12:56.000,0,1
2020-03-11 14:12:56.240,0,0
2020-03-11 14:12:56.500,0,1
2020-03-11 14:12:56.740,0,1
2020-03-11 14:12:57.000,0,1
2020-03-11 14:12:57.240,0,1
2020-03-11 14:12:57.500,0,0
2020-03-11 14:12:57.740,1,1
2020-03-11 14:12:58.000,0,0
2020-03-11 14:12:58.240,0,0
2020-03-11 14:12:58.500,0,1
2020-03-11 14:12:58.740,0,0
2020-03-11 14:12:59.000,0,1
2020-03-11 14:12:59.240,0,1
2020-03-11 14:12:59.500,0,0
2020-03-11 14:12:59.740,0,1
2020-03-11 14:13:00.000,0,0
2020-03-11 14:13:00.240,0,1
2020-03-11 14:13:00.500,1,1
2020-03-11 14:13:00.740,1,1
2020-03-11 14:13:01.000,0,0
2020-03-11 14:13:01.240,1,1
2020-03-11 14:13:01.500,0,1
2020-03-11 14:13:01.740,0,1
2020-03-11 14:13:02.000,0,1
2020-03-11 14:13:02.240,0,0
2020-03-11 14:13:02.500,0,1
2020-03-11 14:13:02.740,1,1
2020-03-11 14:13:03.000,0,1
2020-03-11 14:13:03.240,0,1
2020-03-11 14:13:03.500,0,1
2020-03-11 14:13:03.740,1,0
2020-03-11 14:13:04.000,0,0
2020-03-11 14:13:04.240,0,1
2020-03-11 14:13:04.500,0,1
2020-03-11 14:13:04.740,0,0
2020-03-11 14:13:05.000,0,1
2020-03-11 14:13:05.240,0,1
2020-03-11 14:13:05.500,0,1
