time,l,r,iteration
2020-03-11 12:43:30.240,1,1,0
2020-03-11 12:46:18.740,1,1,0
2020-03-11 12:45:36.240,1,1,0
2020-03-11 12:42:05.740,1,1,0
2020-03-11 12:40:30.500,0,0,0
2020-03-11 12:43:32.000,1,1,0
2020-03-11 12:43:11.000,1,1,0
2020-03-11 12:41:41.500,0,0,0
2020-03-11 16:48:14.500,0,0,0
2020-03-11 12:40:57.000,1,1,0
2020-03-11 12:41:14.500,1,1,0
2020-03-11 12:43:34.000,1,1,0
2020-03-11 12:40:42.240,1,1,0
2020-03-11 12:45:28.000,1,1,0
2020-03-11 16:48:51.000,0,0,0
2020-03-11 16:48:39.740,0,0,0
2020-03-11 12:42:41.740,1,1,0
2020-03-11 16:48:15.500,0,0,0
2020-03-11 16:48:33.740,0,0,0
2020-03-11 12:43:57.740,1,1,0
2020-03-11 12:46:00.500,1,1,0
2020-03-11 12:44:19.740,1,0,0
2020-03-11 12:45:43.240,0,1,0
2020-03-11 16:48:08.240,0,0,0
2020-03-11 12:45:44.000,1,1,0
2020-03-11 12:40:43.500,1,1,0
2020-03-11 12:44:30.240,1,1,0
2020-03-11 12:45:24.500,1,1,0
2020-03-11 12:44:04.500,0,1,0
2020-03-11 12:42:57.500,1,0,0
2020-03-11 12:55:00.500,1,1,0
2020-03-11 12:52:10.000,1,1,0
2020-03-11 12:51:56.000,1,1,0
2020-03-11 12:50:26.500,1,0,0
2020-03-11 12:54:29.000,1,1,0
2020-03-11 12:52:07.500,1,1,0
2020-03-11 12:53:26.000,1,1,0
2020-03-11 12:51:52.740,1,1,0
2020-03-11 12:53:15.000,1,1,0
2020-03-11 12:54:30.240,1,1,0
2020-03-11 12:50:55.240,1,1,0
2020-03-11 17:02:39.000,0,0,0
2020-03-11 12:53:43.240,1,1,0
2020-03-11 12:54:45.240,1,1,0
2020-03-11 12:51:03.500,1,1,0
2020-03-11 12:53:32.240,1,1,0
2020-03-11 12:50:32.740,0,1,0
2020-03-11 12:53:48.000,1,1,0
2020-03-11 12:52:29.240,1,1,0
2020-03-11 12:54:58.500,1,1,0
2020-03-11 12:54:24.000,1,1,0
2020-03-11 12:53:02.740,0,1,0
2020-03-11 12:50:29.500,1,0,0
2020-03-11 12:51:37.500,1,1,0
2020-03-11 12:54:14.000,1,1,0
2020-03-11 12:56:13.000,0,0,0
2020-03-11 12:51:07.740,1,1,0
2020-03-11 12:53:43.740,1,1,0
2020-03-11 12:51:06.000,1,1,0
2020-03-11 12:50:40.500,0,1,0
2020-03-11 12:50:43.740,1,1,0
2020-03-11 12:51:20.740,1,1,0
2020-03-11 12:53:52.740,1,1,0
2020-03-11 12:55:02.000,1,1,0
2020-03-11 12:54:46.500,1,1,0
2020-03-11 12:52:07.240,1,1,0
2020-03-11 12:54:04.240,1,1,0
2020-03-11 12:54:32.240,1,1,0
2020-03-11 12:53:05.240,0,1,0
2020-03-11 12:52:21.240,0,1,0
2020-03-11 12:53:52.000,1,0,0
2020-03-11 12:55:40.240,1,1,0
2020-03-11 12:55:35.740,1,1,0
2020-03-11 12:50:26.240,1,0,0
2020-03-11 12:52:18.740,0,0,0
2020-03-11 12:51:19.240,1,1,0
2020-03-11 17:02:46.740,0,0,0
2020-03-11 17:03:04.740,0,1,0
2020-03-11 17:03:06.500,0,0,0
2020-03-11 12:54:41.740,1,1,0
2020-03-11 12:56:07.740,0,0,0
2020-03-11 12:53:03.500,0,1,0
2020-03-11 12:55:39.000,1,1,0
2020-03-11 12:52:05.000,1,1,0
2020-03-11 12:54:19.240,1,1,0
2020-03-11 12:53:40.000,1,1,0
2020-03-11 12:51:23.740,1,1,0
2020-03-11 12:55:43.240,0,1,0
2020-03-11 12:54:23.000,1,1,0
2020-03-11 12:55:01.500,1,1,0
2020-03-11 12:54:02.740,1,1,0
2020-03-11 12:53:18.000,0,0,0
2020-03-11 12:53:25.000,1,1,0
2020-03-11 12:55:26.740,1,1,0
2020-03-11 12:54:40.240,1,1,0
2020-03-11 14:08:52.000,1,1,0
2020-03-11 14:07:05.500,0,0,0
2020-03-11 14:12:41.740,1,1,0
2020-03-11 14:06:53.740,0,1,0
2020-03-11 14:10:14.240,1,1,0
2020-03-11 14:12:06.740,1,1,0
2020-03-11 14:10:29.240,1,1,0
2020-03-11 14:09:49.240,1,1,0
2020-03-11 14:10:24.000,1,1,0
2020-03-11 14:11:00.000,1,1,0
2020-03-18 17:55:07.000,0,0,0
2020-03-11 14:09:20.000,0,1,0
2020-03-11 14:09:20.740,0,1,0
2020-03-11 14:25:07.240,1,0,0
2020-03-11 14:07:23.240,1,1,0
2020-03-11 14:11:18.240,1,1,0
2020-03-11 14:08:13.500,1,1,0
2020-03-11 14:25:47.240,0,0,0
2020-03-11 14:08:32.740,1,1,0
2020-03-18 17:55:11.660,0,0,0
2020-03-11 14:09:22.240,0,1,0
2020-03-11 14:09:10.740,1,1,0
2020-03-11 14:26:01.500,0,0,0
2020-03-11 14:09:19.240,0,1,0
2020-03-11 14:08:51.240,1,1,0
2020-03-11 14:09:17.240,0,1,0
2020-03-11 14:09:11.240,1,1,0
2020-03-11 14:13:05.740,0,0,0
2020-03-11 14:11:13.500,1,1,0
