time,l,r,iteration
2020-03-11 12:45:18.240,1,1,0
2020-03-11 12:45:47.240,1,1,0
2020-03-11 12:41:06.000,1,1,0
2020-03-11 12:46:13.500,1,1,0
2020-03-11 12:41:57.000,1,1,0
2020-03-11 12:41:28.740,1,1,0
2020-03-11 12:42:43.740,0,1,0
2020-03-11 12:42:51.240,0,1,0
2020-03-11 12:41:56.740,1,1,0
2020-03-11 12:44:56.740,1,1,0
2020-03-11 12:40:51.500,1,1,0
2020-03-11 12:45:28.500,1,1,0
2020-03-11 12:40:29.500,0,1,0
2020-03-11 12:42:58.240,1,1,0
2020-03-11 12:44:41.500,0,1,0
2020-03-11 12:43:25.500,0,1,0
2020-03-11 16:48:28.240,0,0,0
2020-03-11 12:40:48.240,1,1,0
2020-03-11 12:45:42.500,1,1,0
2020-03-11 12:45:08.740,1,1,0
2020-03-11 12:44:00.740,0,1,0
2020-03-11 16:48:03.000,0,0,0
2020-03-11 12:44:11.740,1,1,0
2020-03-11 12:40:43.000,1,1,0
2020-03-11 12:43:36.000,1,1,0
2020-03-11 12:40:35.000,0,0,0
2020-03-11 12:41:53.000,1,1,0
2020-03-11 17:02:55.740,0,1,0
2020-03-11 12:52:06.740,1,1,0
2020-03-11 17:02:22.000,0,0,0
2020-03-11 12:53:18.240,0,1,0
2020-03-11 12:54:49.240,1,1,0
2020-03-11 12:51:45.740,0,1,0
2020-03-11 12:54:18.740,1,1,0
2020-03-11 12:53:41.240,1,1,0
2020-03-11 12:52:50.000,0,0,0
2020-03-11 12:53:57.000,1,1,0
2020-03-11 12:56:04.000,0,1,0
2020-03-11 12:54:25.500,1,1,0
2020-03-11 12:52:12.240,1,1,0
2020-03-11 12:56:09.500,1,1,0
2020-03-11 12:53:32.740,1,1,0
2020-03-11 12:56:14.500,0,0,0
2020-03-11 12:55:44.740,0,1,0
2020-03-11 12:55:44.000,0,1,0
2020-03-11 12:51:27.240,1,1,0
2020-03-11 12:52:54.740,0,1,0
2020-03-11 12:54:26.500,0,1,0
2020-03-11 12:55:37.740,1,1,0
2020-03-11 12:56:13.740,0,1,0
2020-03-11 12:54:13.500,1,1,0
2020-03-11 12:55:26.000,1,1,0
2020-03-11 12:54:09.500,1,1,0
2020-03-11 12:52:07.000,1,1,0
2020-03-11 12:53:27.000,1,1,0
2020-03-11 12:51:36.500,1,1,0
2020-03-11 12:52:32.000,0,1,0
2020-03-11 12:53:06.240,0,1,0
2020-03-11 12:54:22.000,1,1,0
2020-03-11 12:51:25.500,1,1,0
2020-03-11 12:52:40.240,1,1,0
2020-03-11 17:02:57.740,0,1,0
2020-03-11 12:52:11.500,1,1,0
2020-03-11 12:53:35.000,0,1,0
2020-03-11 12:51:38.240,1,1,0
2020-03-11 12:53:17.000,1,1,0
2020-03-11 17:02:52.240,0,0,0
2020-03-11 12:51:09.000,1,1,0
2020-03-11 17:02:58.240,0,1,0
2020-03-11 12:52:24.000,0,1,0
2020-03-11 12:54:19.240,1,1,0
2020-03-11 12:51:40.740,0,1,0
2020-03-11 12:56:17.000,0,0,0
2020-03-11 12:54:43.500,1,1,0
2020-03-11 12:54:43.240,1,1,0
2020-03-11 17:02:35.740,0,1,0
2020-03-11 17:02:38.500,0,0,0
2020-03-11 12:54:58.240,1,1,0
2020-03-11 12:55:55.000,1,1,0
2020-03-11 12:53:19.240,0,1,0
2020-03-11 12:53:27.740,0,0,0
2020-03-11 17:02:35.240,0,1,0
2020-03-11 17:02:36.740,0,0,0
2020-03-11 12:52:04.000,1,1,0
2020-03-11 12:55:41.000,1,1,0
2020-03-11 12:56:18.000,0,0,0
2020-03-11 12:54:44.500,1,1,0
2020-03-11 12:53:34.740,1,1,0
2020-03-11 12:52:44.240,1,1,0
2020-03-11 14:12:01.740,1,1,0
2020-03-11 14:06:27.740,0,0,0
2020-03-11 14:12:24.500,1,1,0
2020-03-18 17:54:40.500,0,0,0
2020-03-11 14:10:17.000,0,0,0
2020-03-11 14:11:30.740,1,1,0
2020-03-11 14:06:42.500,0,0,0
2020-03-11 14:07:06.740,0,0,0
2020-03-11 14:06:41.000,0,0,0
2020-03-11 14:10:56.000,1,1,0
2020-03-11 14:10:46.240,1,1,0
2020-03-11 14:11:23.000,1,1,0
2020-03-11 14:13:05.000,0,0,0
2020-03-11 14:11:46.000,1,1,0
2020-03-11 14:06:57.740,0,0,0
2020-03-11 14:10:42.240,0,1,0
2020-03-11 14:24:53.240,0,0,0
2020-03-11 14:07:43.000,1,1,0
2020-03-11 14:10:01.000,1,1,0
2020-03-11 14:11:08.240,1,1,0
2020-03-11 14:25:16.740,1,1,0
2020-03-11 14:08:47.000,1,1,0
2020-03-11 14:08:17.740,1,1,0
2020-03-11 14:25:42.000,0,0,0
2020-03-11 14:07:03.240,0,0,0
2020-03-11 14:08:54.240,1,1,0
2020-03-11 14:26:02.820,0,0,0
2020-03-11 14:08:07.740,1,1,0
2020-03-11 14:06:39.000,1,0,0
2020-03-18 17:55:09.240,0,0,0
2020-03-11 14:11:44.500,1,1,0
2020-03-11 14:08:33.240,1,1,0
2020-03-11 14:12:13.000,0,1,0
2020-03-18 17:54:58.740,0,0,0
2020-03-11 14:10:28.240,1,1,0
2020-03-11 14:08:37.240,1,1,0
2020-03-11 14:10:15.240,1,1,0
2020-03-11 14:10:16.240,1,1,0
2020-03-11 14:10:35.740,1,1,0
2020-03-11 14:12:04.740,1,1,0
2020-03-11 14:12:29.740,1,1,0
2020-03-11 14:06:20.500,0,0,0
2020-03-18 17:54:39.740,0,0,0
2020-03-11 14:07:47.500,1,1,0
2020-03-11 14:25:05.740,1,1,0
2020-03-11 14:25:58.500,1,0,0
2020-03-11 14:11:14.500,1,1,0
2020-03-11 14:07:15.240,0,0,0
2020-03-11 14:12:02.000,1,1,0
2020-03-11 14:25:29.500,1,1,0
2020-03-11 14:10:50.740,1,1,0
2020-03-11 14:25:18.740,1,1,0
2020-03-11 14:07:25.000,1,1,0
2020-03-11 14:12:18.740,1,1,0
2020-03-11 14:09:19.740,0,1,0
2020-03-11 14:25:52.000,0,0,0
2020-03-11 14:08:03.240,1,1,0
2020-03-11 14:07:09.240,0,1,0
2020-03-11 14:08:33.500,1,1,0
2020-03-11 14:09:35.740,1,1,0
2020-03-11 14:08:40.000,1,1,0
2020-03-11 14:10:58.240,1,1,0
2020-03-11 14:11:51.000,1,1,0
2020-03-11 14:25:39.740,1,1,0
2020-03-11 14:07:41.240,1,1,0
2020-03-11 14:09:02.240,1,0,0
2020-03-11 14:11:36.740,1,1,0
2020-03-11 14:12:55.240,0,1,0
2020-03-11 14:09:06.740,1,1,0
2020-03-11 14:08:13.000,1,1,0
2020-03-11 14:12:45.240,1,1,0
2020-03-18 17:55:09.000,0,0,0
2020-03-18 17:54:41.240,0,0,0
2020-03-11 14:11:55.000,1,1,0
2020-03-11 14:10:05.240,1,1,0
2020-03-11 14:25:08.000,1,0,0
2020-03-11 14:25:03.000,1,1,0
2020-03-11 14:22:45.740,0,1,0
2020-03-11 14:15:30.500,0,1,0
2020-03-11 14:17:28.240,1,1,0
2020-03-11 14:20:15.500,1,1,0
2020-03-11 14:18:38.000,0,1,0
2020-03-11 14:22:11.000,0,1,0
2020-03-11 14:18:13.740,1,1,0
2020-03-11 14:21:22.740,1,1,0
2020-03-11 14:21:39.740,0,0,0
2020-03-11 14:22:08.240,0,1,0
2020-03-11 14:19:14.500,0,1,0
2020-03-11 14:19:54.000,1,1,0
2020-03-11 14:19:30.500,1,1,0
2020-03-11 14:21:05.240,1,1,0
2020-03-11 14:15:38.500,1,1,0
2020-03-11 14:20:07.000,1,1,0
2020-03-11 14:15:29.740,1,0,0
2020-03-11 14:16:40.740,0,1,0
2020-03-11 14:21:42.500,0,0,0
2020-03-11 14:22:03.740,1,1,0
2020-03-11 14:22:55.000,0,0,0
2020-03-11 14:21:45.500,0,0,0
2020-03-11 14:19:39.240,0,1,0
2020-03-11 14:18:42.740,1,1,0
2020-03-11 14:20:47.000,1,0,0
2020-03-11 14:18:27.500,0,1,0
2020-03-11 14:17:38.500,0,1,0
2020-03-11 14:21:49.000,0,1,0
2020-03-11 14:19:39.500,1,1,0
2020-03-11 14:16:30.500,1,1,0
2020-03-11 14:19:31.500,1,1,0
2020-03-11 14:17:01.740,1,1,0
2020-03-11 14:23:03.740,0,0,0
2020-03-11 14:22:51.500,0,0,0
2020-03-11 16:58:01.740,0,0,0
2020-03-11 14:17:26.740,0,1,0
2020-03-11 14:20:56.740,1,1,0
2020-03-11 14:22:24.240,1,1,0
2020-03-11 14:20:06.500,1,1,0
2020-03-11 14:15:41.740,1,0,0
2020-03-11 14:16:08.740,1,1,0
2020-03-11 14:17:00.740,1,1,0
2020-03-11 16:58:09.240,0,0,0
2020-03-11 14:19:51.740,1,1,0
2020-03-11 14:17:34.240,1,1,0
2020-03-11 14:22:37.500,0,0,0
2020-03-11 14:18:20.740,0,1,0
2020-03-11 14:19:20.000,1,1,0
2020-03-11 14:20:44.500,1,1,0
2020-03-11 14:22:58.000,1,1,0
2020-03-11 14:16:44.000,1,1,0
2020-03-11 14:19:19.240,0,1,0
2020-03-11 14:16:26.500,1,1,0
2020-03-11 14:17:33.740,1,1,0
2020-03-11 14:22:27.000,1,1,0
2020-03-11 14:34:47.000,1,1,0
2020-03-11 14:30:42.740,1,1,0
2020-03-11 14:34:51.740,1,1,0
2020-03-11 14:28:34.500,0,0,0
2020-03-11 14:36:06.000,1,0,0
2020-03-11 14:34:22.500,1,1,0
2020-03-11 14:28:33.740,0,1,0
2020-03-11 14:29:03.740,1,1,0
2020-03-11 16:54:26.500,1,0,0
2020-03-11 14:29:04.240,1,1,0
2020-03-11 14:34:27.240,1,1,0
2020-03-11 14:35:24.740,1,1,0
2020-03-11 14:31:33.000,1,1,0
2020-03-11 14:32:11.500,1,1,0
2020-03-11 14:28:45.740,1,1,0
