,time,l,r
8243,2020-03-11 12:55:38.000,1,1
8244,2020-03-11 12:55:38.240,1,1
8245,2020-03-11 12:55:38.500,1,1
8246,2020-03-11 12:55:38.740,1,1
8247,2020-03-11 12:55:39.000,1,1
8248,2020-03-11 12:55:39.240,1,1
8249,2020-03-11 12:55:39.500,1,1
8250,2020-03-11 12:55:39.740,1,1
8251,2020-03-11 12:55:40.000,1,1
8252,2020-03-11 12:55:40.240,1,1
8253,2020-03-11 12:55:40.500,1,1
8254,2020-03-11 12:55:40.740,1,1
8255,2020-03-11 12:55:41.000,1,1
8256,2020-03-11 12:55:41.240,1,1
8257,2020-03-11 12:55:41.500,1,1
8258,2020-03-11 12:55:41.740,1,1
8259,2020-03-11 12:55:42.000,1,1
8260,2020-03-11 12:55:42.240,1,1
8261,2020-03-11 12:55:42.500,1,1
8262,2020-03-11 12:55:42.740,0,1
8263,2020-03-11 12:55:43.000,0,1
8264,2020-03-11 12:55:43.240,1,1
8265,2020-03-11 12:55:43.500,0,1
8266,2020-03-11 12:55:43.740,0,1
8267,2020-03-11 12:55:44.000,0,1
8268,2020-03-11 12:55:44.240,0,1
8269,2020-03-11 12:55:44.500,1,1
8270,2020-03-11 12:55:44.740,0,1
8271,2020-03-11 12:55:45.000,0,1
8272,2020-03-11 12:55:45.240,0,1
8273,2020-03-11 12:55:45.500,0,1
8274,2020-03-11 12:55:45.740,0,1
8275,2020-03-11 12:55:46.000,0,1
8276,2020-03-11 12:55:46.240,0,1
8277,2020-03-11 12:55:46.500,0,1
8278,2020-03-11 12:55:46.740,0,1
8279,2020-03-11 12:55:47.000,0,1
8280,2020-03-11 12:55:47.240,0,1
8281,2020-03-11 12:55:47.500,0,1
8282,2020-03-11 12:55:47.740,1,1
8283,2020-03-11 12:55:48.000,0,1
8284,2020-03-11 12:55:48.240,0,1
8285,2020-03-11 12:55:48.500,0,1
8286,2020-03-11 12:55:48.740,0,1
8287,2020-03-11 12:55:49.000,0,1
8288,2020-03-11 12:55:49.240,0,1
8289,2020-03-11 12:55:49.500,0,1
8290,2020-03-11 12:55:49.740,0,1
8291,2020-03-11 12:55:50.000,0,1
8292,2020-03-11 12:55:50.240,0,1
8293,2020-03-11 12:55:50.500,1,1
8294,2020-03-11 12:55:50.740,1,1
8295,2020-03-11 12:55:51.000,1,1
8296,2020-03-11 12:55:51.240,0,1
8297,2020-03-11 12:55:51.500,1,1
8298,2020-03-11 12:55:51.740,1,1
8299,2020-03-11 12:55:52.000,1,1
8300,2020-03-11 12:55:52.240,1,1
8301,2020-03-11 12:55:52.500,1,1
8302,2020-03-11 12:55:52.740,1,1
8303,2020-03-11 12:55:53.000,1,1
8304,2020-03-11 12:55:53.240,1,1
8305,2020-03-11 12:55:53.500,1,1
8306,2020-03-11 12:55:53.740,1,1
8307,2020-03-11 12:55:54.000,1,1
8308,2020-03-11 12:55:54.240,1,1
8309,2020-03-11 12:55:54.500,1,1
8310,2020-03-11 12:55:54.740,1,1
8311,2020-03-11 12:55:55.000,1,1
8312,2020-03-11 12:55:55.240,1,1
8313,2020-03-11 12:55:55.500,1,0
8314,2020-03-11 12:55:55.740,0,1
8315,2020-03-11 12:55:56.000,1,0
8316,2020-03-11 12:55:56.240,1,0
8317,2020-03-11 12:55:56.500,1,0
8318,2020-03-11 12:55:56.740,0,0
8319,2020-03-11 12:55:57.000,1,0
8320,2020-03-11 12:55:57.240,0,0
8321,2020-03-11 12:55:57.500,0,0
8322,2020-03-11 12:55:57.740,0,0
8323,2020-03-11 12:55:58.000,0,0
8324,2020-03-11 12:55:58.240,1,1
8325,2020-03-11 12:55:58.500,0,1
8326,2020-03-11 12:55:58.740,0,1
8327,2020-03-11 12:55:59.000,1,1
8328,2020-03-11 12:55:59.240,0,1
8329,2020-03-11 12:55:59.500,0,1
8330,2020-03-11 12:55:59.740,1,0
8331,2020-03-11 12:56:00.000,1,1
8332,2020-03-11 12:56:00.240,0,1
8333,2020-03-11 12:56:00.500,1,1
8334,2020-03-11 12:56:00.740,0,1
8335,2020-03-11 12:56:01.000,0,1
8336,2020-03-11 12:56:01.240,0,1
8337,2020-03-11 12:56:01.500,0,1
8338,2020-03-11 12:56:01.740,0,1
8339,2020-03-11 12:56:02.000,0,1
8340,2020-03-11 12:56:02.240,0,1
8341,2020-03-11 12:56:02.500,0,1
8342,2020-03-11 12:56:02.740,0,1
8343,2020-03-11 12:56:03.000,0,1
8344,2020-03-11 12:56:03.240,0,1
8345,2020-03-11 12:56:03.500,0,1
8346,2020-03-11 12:56:03.740,1,1
8347,2020-03-11 12:56:04.000,1,1
8348,2020-03-11 12:56:04.240,0,1
8349,2020-03-11 12:56:04.500,1,1
8350,2020-03-11 12:56:04.740,1,1
8351,2020-03-11 12:56:05.000,1,1
8352,2020-03-11 12:56:05.240,0,1
8353,2020-03-11 12:56:05.500,1,1
8354,2020-03-11 12:56:05.740,1,0
8355,2020-03-11 12:56:06.000,1,0
8356,2020-03-11 12:56:06.240,1,0
8357,2020-03-11 12:56:06.500,1,0
8358,2020-03-11 12:56:06.740,0,0
8359,2020-03-11 12:56:07.000,0,0
8360,2020-03-11 12:56:07.240,1,1
8361,2020-03-11 12:56:07.500,1,0
8362,2020-03-11 12:56:07.740,1,0
8363,2020-03-11 12:56:08.000,1,0
8364,2020-03-11 12:56:08.240,1,0
8365,2020-03-11 12:56:08.500,1,0
8366,2020-03-11 12:56:08.740,1,0
8367,2020-03-11 12:56:09.000,1,0
8368,2020-03-11 12:56:09.240,1,0
8369,2020-03-11 12:56:09.500,1,0
8370,2020-03-11 12:56:09.740,0,0
8371,2020-03-11 12:56:10.000,0,0
8372,2020-03-11 12:56:10.240,1,1
8373,2020-03-11 12:56:10.500,1,1
8374,2020-03-11 12:56:10.740,0,0
8375,2020-03-11 12:56:11.000,0,0
8376,2020-03-11 12:56:11.240,1,1
8377,2020-03-11 12:56:11.500,0,0
8378,2020-03-11 12:56:11.740,0,1
8379,2020-03-11 12:56:12.000,0,1
8380,2020-03-11 12:56:12.240,0,1
8381,2020-03-11 12:56:12.500,0,0
8382,2020-03-11 12:56:12.740,0,0
8383,2020-03-11 12:56:13.000,0,0
8384,2020-03-11 12:56:13.240,0,1
8385,2020-03-11 12:56:13.500,0,1
8386,2020-03-11 12:56:13.740,0,1
8387,2020-03-11 12:56:14.000,0,0
8388,2020-03-11 12:56:14.240,0,1
8389,2020-03-11 12:56:14.500,0,0
8390,2020-03-11 12:56:14.740,0,1
8391,2020-03-11 12:56:15.000,0,0
8392,2020-03-11 12:56:15.240,0,0
8393,2020-03-11 12:56:15.500,0,0
8394,2020-03-11 12:56:15.740,0,0
8395,2020-03-11 12:56:16.000,0,0
8396,2020-03-11 12:56:16.240,0,0
8397,2020-03-11 12:56:16.500,0,0
8398,2020-03-11 12:56:16.740,0,0
8399,2020-03-11 12:56:17.000,0,0
8400,2020-03-11 12:56:17.240,0,0
8401,2020-03-11 12:56:17.500,0,0
8402,2020-03-11 12:56:17.740,0,0
8403,2020-03-11 12:56:18.000,0,0
8404,2020-03-11 12:56:18.240,0,0
8405,2020-03-11 12:56:18.500,0,0
8406,2020-03-11 12:56:18.740,0,0
8407,2020-03-11 12:56:19.000,0,0
8408,2020-03-11 12:56:19.240,0,0
8409,2020-03-11 12:56:19.500,0,0
8410,2020-03-11 12:56:19.740,0,0
8411,2020-03-11 12:56:20.000,0,0
8412,2020-03-11 12:56:20.240,0,0
8413,2020-03-11 12:56:20.500,0,0
8414,2020-03-11 12:56:20.680,0,0
8415,2020-03-11 17:02:20.500,0,0
8416,2020-03-11 17:02:20.740,0,0
8417,2020-03-11 17:02:21.000,0,0
8418,2020-03-11 17:02:21.240,0,0
8419,2020-03-11 17:02:21.500,0,0
8420,2020-03-11 17:02:21.740,0,0
8421,2020-03-11 17:02:22.000,0,0
8422,2020-03-11 17:02:22.240,0,0
8423,2020-03-11 17:02:22.500,0,0
8424,2020-03-11 17:02:22.740,0,0
8425,2020-03-11 17:02:23.000,0,0
8426,2020-03-11 17:02:23.240,0,0
8427,2020-03-11 17:02:23.500,0,0
8428,2020-03-11 17:02:23.740,0,0
8429,2020-03-11 17:02:24.000,0,0
8430,2020-03-11 17:02:24.240,0,0
8431,2020-03-11 17:02:24.500,0,0
8432,2020-03-11 17:02:24.740,0,0
8433,2020-03-11 17:02:25.000,0,0
8434,2020-03-11 17:02:25.240,0,0
8435,2020-03-11 17:02:25.500,0,0
8436,2020-03-11 17:02:25.740,0,0
8437,2020-03-11 17:02:26.000,0,0
8438,2020-03-11 17:02:26.240,0,0
8439,2020-03-11 17:02:26.500,0,0
8440,2020-03-11 17:02:26.740,0,0
8441,2020-03-11 17:02:27.000,0,0
8442,2020-03-11 17:02:27.240,0,0
8443,2020-03-11 17:02:27.500,0,0
8444,2020-03-11 17:02:27.740,0,0
8445,2020-03-11 17:02:28.000,0,0
8446,2020-03-11 17:02:28.240,0,0
8447,2020-03-11 17:02:28.500,0,0
8448,2020-03-11 17:02:28.740,0,0
8449,2020-03-11 17:02:29.000,0,0
8450,2020-03-11 17:02:29.240,0,0
8451,2020-03-11 17:02:29.500,0,0
8452,2020-03-11 17:02:29.740,0,0
8453,2020-03-11 17:02:30.000,0,0
8454,2020-03-11 17:02:30.240,0,0
8455,2020-03-11 17:02:30.500,0,0
8456,2020-03-11 17:02:30.740,0,0
8457,2020-03-11 17:02:31.000,0,0
8458,2020-03-11 17:02:31.240,0,0
8459,2020-03-11 17:02:31.500,0,0
8460,2020-03-11 17:02:31.740,0,0
8461,2020-03-11 17:02:32.000,0,0
8462,2020-03-11 17:02:32.240,0,0
8463,2020-03-11 17:02:32.500,0,0
8464,2020-03-11 17:02:32.740,0,0
8465,2020-03-11 17:02:33.000,0,0
8466,2020-03-11 17:02:33.240,0,1
8467,2020-03-11 17:02:33.500,0,1
8468,2020-03-11 17:02:33.740,0,0
8469,2020-03-11 17:02:34.000,0,1
8470,2020-03-11 17:02:34.240,0,1
8471,2020-03-11 17:02:34.500,0,1
8472,2020-03-11 17:02:34.740,0,1
8473,2020-03-11 17:02:35.000,0,1
8474,2020-03-11 17:02:35.240,0,1
8475,2020-03-11 17:02:35.500,0,1
8476,2020-03-11 17:02:35.740,0,1
8477,2020-03-11 17:02:36.000,0,1
8478,2020-03-11 17:02:36.240,0,1
8479,2020-03-11 17:02:36.500,0,1
8480,2020-03-11 17:02:36.740,0,0
8481,2020-03-11 17:02:37.000,0,0
8482,2020-03-11 17:02:37.240,0,0
8483,2020-03-11 17:02:37.500,0,0
8484,2020-03-11 17:02:37.740,0,0
8485,2020-03-11 17:02:38.000,0,0
8486,2020-03-11 17:02:38.240,0,0
8487,2020-03-11 17:02:38.500,0,0
8488,2020-03-11 17:02:38.740,0,0
8489,2020-03-11 17:02:39.000,0,0
8490,2020-03-11 17:02:39.240,0,0
8491,2020-03-11 17:02:39.500,0,0
8492,2020-03-11 17:02:39.740,0,0
8493,2020-03-11 17:02:40.000,0,0
8494,2020-03-11 17:02:40.240,0,0
8495,2020-03-11 17:02:40.500,0,0
8496,2020-03-11 17:02:40.740,0,0
8497,2020-03-11 17:02:41.000,0,0
8498,2020-03-11 17:02:41.240,0,0
8499,2020-03-11 17:02:41.500,0,0
8500,2020-03-11 17:02:41.740,0,0
8501,2020-03-11 17:02:42.000,0,0
8502,2020-03-11 17:02:42.240,0,0
8503,2020-03-11 17:02:42.500,0,0
8504,2020-03-11 17:02:42.740,0,0
8505,2020-03-11 17:02:43.000,0,0
8506,2020-03-11 17:02:43.240,0,0
8507,2020-03-11 17:02:43.500,0,0
8508,2020-03-11 17:02:43.740,0,0
8509,2020-03-11 17:02:44.000,0,0
8510,2020-03-11 17:02:44.240,0,0
8511,2020-03-11 17:02:44.500,0,0
8512,2020-03-11 17:02:44.740,0,0
8513,2020-03-11 17:02:45.000,0,0
8514,2020-03-11 17:02:45.240,0,0
8515,2020-03-11 17:02:45.500,0,0
8516,2020-03-11 17:02:45.740,0,0
8517,2020-03-11 17:02:46.000,0,0
8518,2020-03-11 17:02:46.240,0,0
8519,2020-03-11 17:02:46.500,0,0
8520,2020-03-11 17:02:46.740,0,0
8521,2020-03-11 17:02:47.000,0,0
8522,2020-03-11 17:02:47.240,0,0
8523,2020-03-11 17:02:47.500,0,0
8524,2020-03-11 17:02:47.740,0,0
8525,2020-03-11 17:02:48.000,0,0
8526,2020-03-11 17:02:48.240,0,0
8527,2020-03-11 17:02:48.500,0,0
8528,2020-03-11 17:02:48.740,0,0
8529,2020-03-11 17:02:49.000,0,0
8530,2020-03-11 17:02:49.240,0,0
8531,2020-03-11 17:02:49.500,0,0
8532,2020-03-11 17:02:49.740,0,0
8533,2020-03-11 17:02:50.000,0,0
8534,2020-03-11 17:02:50.240,0,0
8535,2020-03-11 17:02:50.500,0,0
8536,2020-03-11 17:02:50.740,0,0
8537,2020-03-11 17:02:51.000,0,0
8538,2020-03-11 17:02:51.240,0,0
8539,2020-03-11 17:02:51.500,0,0
8540,2020-03-11 17:02:51.740,0,0
8541,2020-03-11 17:02:52.000,0,0
8542,2020-03-11 17:02:52.240,0,0
8543,2020-03-11 17:02:52.500,0,0
8544,2020-03-11 17:02:52.740,0,0
8545,2020-03-11 17:02:53.000,0,0
8546,2020-03-11 17:02:53.240,0,0
8547,2020-03-11 17:02:53.500,0,1
8548,2020-03-11 17:02:53.740,0,0
8549,2020-03-11 17:02:54.000,0,0
8550,2020-03-11 17:02:54.240,0,1
8551,2020-03-11 17:02:54.500,0,1
8552,2020-03-11 17:02:54.740,0,1
8553,2020-03-11 17:02:55.000,0,1
8554,2020-03-11 17:02:55.240,0,1
8555,2020-03-11 17:02:55.500,0,1
8556,2020-03-11 17:02:55.740,0,1
8557,2020-03-11 17:02:56.000,0,0
8558,2020-03-11 17:02:56.240,0,1
8559,2020-03-11 17:02:56.500,0,1
8560,2020-03-11 17:02:56.740,0,1
8561,2020-03-11 17:02:57.000,0,1
8562,2020-03-11 17:02:57.240,0,1
8563,2020-03-11 17:02:57.500,0,1
8564,2020-03-11 17:02:57.740,0,1
8565,2020-03-11 17:02:58.000,0,1
8566,2020-03-11 17:02:58.240,0,1
8567,2020-03-11 17:02:58.500,0,1
8568,2020-03-11 17:02:58.740,0,1
8569,2020-03-11 17:02:59.000,0,1
8570,2020-03-11 17:02:59.240,0,1
8571,2020-03-11 17:02:59.500,0,1
8572,2020-03-11 17:02:59.740,0,1
8573,2020-03-11 17:03:00.000,0,1
8574,2020-03-11 17:03:00.240,0,1
8575,2020-03-11 17:03:00.500,0,0
8576,2020-03-11 17:03:00.740,0,1
8577,2020-03-11 17:03:01.000,0,1
8578,2020-03-11 17:03:01.240,0,1
8579,2020-03-11 17:03:01.500,0,1
8580,2020-03-11 17:03:01.740,0,1
8581,2020-03-11 17:03:02.000,0,1
8582,2020-03-11 17:03:02.240,0,1
8583,2020-03-11 17:03:02.500,0,1
8584,2020-03-11 17:03:02.740,0,1
8585,2020-03-11 17:03:03.000,0,1
8586,2020-03-11 17:03:03.240,0,1
8587,2020-03-11 17:03:03.500,0,1
8588,2020-03-11 17:03:03.740,1,1
8589,2020-03-11 17:03:04.000,0,1
8590,2020-03-11 17:03:04.240,0,1
8591,2020-03-11 17:03:04.500,0,0
8592,2020-03-11 17:03:04.740,0,1
8593,2020-03-11 17:03:05.000,0,1
8594,2020-03-11 17:03:05.240,0,0
8595,2020-03-11 17:03:05.500,0,0
8596,2020-03-11 17:03:05.740,0,0
8597,2020-03-11 17:03:06.000,0,0
8598,2020-03-11 17:03:06.240,0,0
8599,2020-03-11 17:03:06.500,0,0
8600,2020-03-11 17:03:06.740,0,0
8601,2020-03-11 17:03:07.000,0,0
8602,2020-03-11 17:03:07.240,0,0
8603,2020-03-11 17:03:07.500,0,0
8604,2020-03-11 17:03:07.740,0,0
8605,2020-03-11 17:03:08.000,0,0
8606,2020-03-11 17:03:08.240,0,0
8607,2020-03-11 17:03:08.500,0,0
8608,2020-03-11 17:03:08.740,0,0
8609,2020-03-11 17:03:09.000,0,0
8610,2020-03-11 17:03:09.240,0,0
8611,2020-03-11 17:03:09.500,0,0
8612,2020-03-11 17:03:09.700,0,0
8613,2020-03-11 14:06:15.240,0,0
8614,2020-03-11 14:06:15.500,0,0
8615,2020-03-11 14:06:15.740,0,0
8616,2020-03-11 14:06:16.000,0,0
8617,2020-03-11 14:06:16.240,0,0
8618,2020-03-11 14:06:16.500,0,0
8619,2020-03-11 14:06:16.740,0,0
8620,2020-03-11 14:06:17.000,0,0
8621,2020-03-11 14:06:17.240,0,0
8622,2020-03-11 14:06:17.500,0,0
8623,2020-03-11 14:06:17.740,0,0
8624,2020-03-11 14:06:18.000,0,0
8625,2020-03-11 14:06:18.240,0,0
8626,2020-03-11 14:06:18.500,0,0
8627,2020-03-11 14:06:18.740,0,0
8628,2020-03-11 14:06:19.000,0,0
8629,2020-03-11 14:06:19.240,0,0
8630,2020-03-11 14:06:19.500,0,0
8631,2020-03-11 14:06:19.740,0,0
8632,2020-03-11 14:06:20.000,0,0
8633,2020-03-11 14:06:20.240,0,0
8634,2020-03-11 14:06:20.500,0,0
8635,2020-03-11 14:06:20.740,0,0
8636,2020-03-11 14:06:21.000,0,0
8637,2020-03-11 14:06:21.240,0,0
8638,2020-03-11 14:06:21.500,0,0
8639,2020-03-11 14:06:21.740,0,0
8640,2020-03-11 14:06:22.000,0,0
8641,2020-03-11 14:06:22.240,0,0
8642,2020-03-11 14:06:22.500,0,0
8643,2020-03-11 14:06:22.740,0,0
8644,2020-03-11 14:06:23.000,0,0
8645,2020-03-11 14:06:23.240,0,0
8646,2020-03-11 14:06:23.500,0,0
8647,2020-03-11 14:06:23.740,0,0
8648,2020-03-11 14:06:24.000,0,0
8649,2020-03-11 14:06:24.240,0,0
8650,2020-03-11 14:06:24.500,0,0
8651,2020-03-11 14:06:24.740,0,0
8652,2020-03-11 14:06:25.000,0,0
8653,2020-03-11 14:06:25.240,0,0
8654,2020-03-11 14:06:25.500,0,0
8655,2020-03-11 14:06:25.740,0,0
8656,2020-03-11 14:06:26.000,0,0
8657,2020-03-11 14:06:26.240,0,0
8658,2020-03-11 14:06:26.500,0,0
8659,2020-03-11 14:06:26.740,0,0
8660,2020-03-11 14:06:27.000,0,0
8661,2020-03-11 14:06:27.240,0,0
8662,2020-03-11 14:06:27.500,0,0
8663,2020-03-11 14:06:27.740,0,0
8664,2020-03-11 14:06:28.000,0,1
8665,2020-03-11 14:06:28.240,0,1
8666,2020-03-11 14:06:28.500,0,1
8667,2020-03-11 14:06:28.740,1,1
8668,2020-03-11 14:06:29.000,1,1
8669,2020-03-11 14:06:29.240,0,1
8670,2020-03-11 14:06:29.500,1,1
8671,2020-03-11 14:06:29.740,1,1
8672,2020-03-11 14:06:30.000,1,1
8673,2020-03-11 14:06:30.240,1,1
8674,2020-03-11 14:06:30.500,1,0
8675,2020-03-11 14:06:30.740,1,1
8676,2020-03-11 14:06:31.000,1,1
8677,2020-03-11 14:06:31.240,1,1
8678,2020-03-11 14:06:31.500,1,0
8679,2020-03-11 14:06:31.740,1,1
8680,2020-03-11 14:06:32.000,1,1
8681,2020-03-11 14:06:32.240,0,1
8682,2020-03-11 14:06:32.500,1,1
8683,2020-03-11 14:06:32.740,1,1
8684,2020-03-11 14:06:33.000,1,1
8685,2020-03-11 14:06:33.240,1,0
8686,2020-03-11 14:06:33.500,1,0
8687,2020-03-11 14:06:33.740,1,0
8688,2020-03-11 14:06:34.000,1,0
8689,2020-03-11 14:06:34.240,1,0
8690,2020-03-11 14:06:34.500,1,0
8691,2020-03-11 14:06:34.740,1,0
8692,2020-03-11 14:06:35.000,1,0
8693,2020-03-11 14:06:35.240,1,0
8694,2020-03-11 14:06:35.500,0,0
8695,2020-03-11 14:06:35.740,0,0
8696,2020-03-11 14:06:36.000,1,0
8697,2020-03-11 14:06:36.240,1,0
8698,2020-03-11 14:06:36.500,1,0
8699,2020-03-11 14:06:36.740,0,0
8700,2020-03-11 14:06:37.000,1,0
8701,2020-03-11 14:06:37.240,1,0
8702,2020-03-11 14:06:37.500,1,0
8703,2020-03-11 14:06:37.740,1,0
8704,2020-03-11 14:06:38.000,1,0
8705,2020-03-11 14:06:38.240,1,0
8706,2020-03-11 14:06:38.500,1,0
8707,2020-03-11 14:06:38.740,0,0
8708,2020-03-11 14:06:39.000,1,0
8709,2020-03-11 14:06:39.240,1,0
8710,2020-03-11 14:06:39.500,1,0
8711,2020-03-11 14:06:39.740,1,0
8712,2020-03-11 14:06:40.000,1,0
8713,2020-03-11 14:06:40.240,0,0
8714,2020-03-11 14:06:40.500,1,0
8715,2020-03-11 14:06:40.740,0,0
8716,2020-03-11 14:06:41.000,0,0
8717,2020-03-11 14:06:41.240,0,0
8718,2020-03-11 14:06:41.500,1,0
8719,2020-03-11 14:06:41.740,0,0
8720,2020-03-11 14:06:42.000,1,0
8721,2020-03-11 14:06:42.240,0,0
8722,2020-03-11 14:06:42.500,0,0
8723,2020-03-11 14:06:42.740,1,0
8724,2020-03-11 14:06:43.000,1,0
8725,2020-03-11 14:06:43.240,1,0
8726,2020-03-11 14:06:43.500,0,0
8727,2020-03-11 14:06:43.740,0,1
8728,2020-03-11 14:06:44.000,0,1
8729,2020-03-11 14:06:44.240,1,0
8730,2020-03-11 14:06:44.500,0,1
8731,2020-03-11 14:06:44.740,0,1
8732,2020-03-11 14:06:45.000,0,1
8733,2020-03-11 14:06:45.240,0,0
8734,2020-03-11 14:06:45.500,0,0
8735,2020-03-11 14:06:45.740,0,0
8736,2020-03-11 14:06:46.000,0,1
8737,2020-03-11 14:06:46.240,0,1
8738,2020-03-11 14:06:46.500,0,1
8739,2020-03-11 14:06:46.740,0,1
8740,2020-03-11 14:06:47.000,0,1
8741,2020-03-11 14:06:47.240,0,0
8742,2020-03-11 14:06:47.500,0,1
8743,2020-03-11 14:06:47.740,0,1
8744,2020-03-11 14:06:48.000,0,1
8745,2020-03-11 14:06:48.240,0,1
8746,2020-03-11 14:06:48.500,0,1
8747,2020-03-11 14:06:48.740,0,1
8748,2020-03-11 14:06:49.000,0,1
8749,2020-03-11 14:06:49.240,0,1
8750,2020-03-11 14:06:49.500,0,1
8751,2020-03-11 14:06:49.740,0,1
8752,2020-03-11 14:06:50.000,0,1
8753,2020-03-11 14:06:50.240,0,1
8754,2020-03-11 14:06:50.500,0,1
8755,2020-03-11 14:06:50.740,0,1
8756,2020-03-11 14:06:51.000,0,1
8757,2020-03-11 14:06:51.240,0,1
8758,2020-03-11 14:06:51.500,0,1
8759,2020-03-11 14:06:51.740,0,1
8760,2020-03-11 14:06:52.000,0,1
8761,2020-03-11 14:06:52.240,0,0
8762,2020-03-11 14:06:52.500,0,1
8763,2020-03-11 14:06:52.740,0,1
8764,2020-03-11 14:06:53.000,0,1
8765,2020-03-11 14:06:53.240,0,0
8766,2020-03-11 14:06:53.500,0,1
8767,2020-03-11 14:06:53.740,0,1
8768,2020-03-11 14:06:54.000,0,1
8769,2020-03-11 14:06:54.240,0,1
8770,2020-03-11 14:06:54.500,0,1
8771,2020-03-11 14:06:54.740,0,1
8772,2020-03-11 14:06:55.000,0,1
8773,2020-03-11 14:06:55.240,0,0
8774,2020-03-11 14:06:55.500,0,0
8775,2020-03-11 14:06:55.740,0,1
8776,2020-03-11 14:06:56.000,0,0
8777,2020-03-11 14:06:56.240,0,0
8778,2020-03-11 14:06:56.500,0,0
8779,2020-03-11 14:06:56.740,0,0
8780,2020-03-11 14:06:57.000,0,0
8781,2020-03-11 14:06:57.240,0,0
8782,2020-03-11 14:06:57.500,0,0
8783,2020-03-11 14:06:57.740,0,0
8784,2020-03-11 14:06:58.000,0,0
8785,2020-03-11 14:06:58.240,0,0
8786,2020-03-11 14:06:58.500,0,0
8787,2020-03-11 14:06:58.740,0,0
8788,2020-03-11 14:06:59.000,0,0
8789,2020-03-11 14:06:59.240,0,0
8790,2020-03-11 14:06:59.500,0,0
8791,2020-03-11 14:06:59.740,0,0
8792,2020-03-11 14:07:00.000,0,0
8793,2020-03-11 14:07:00.240,0,0
8794,2020-03-11 14:07:00.500,0,0
8795,2020-03-11 14:07:00.740,0,0
8796,2020-03-11 14:07:01.000,0,0
8797,2020-03-11 14:07:01.240,0,0
8798,2020-03-11 14:07:01.500,0,0
8799,2020-03-11 14:07:01.740,0,0
8800,2020-03-11 14:07:02.000,0,0
8801,2020-03-11 14:07:02.240,0,0
8802,2020-03-11 14:07:02.500,0,1
8803,2020-03-11 14:07:02.740,0,0
8804,2020-03-11 14:07:03.000,0,0
8805,2020-03-11 14:07:03.240,0,0
8806,2020-03-11 14:07:03.500,0,1
8807,2020-03-11 14:07:03.740,0,0
8808,2020-03-11 14:07:04.000,0,1
8809,2020-03-11 14:07:04.240,0,0
8810,2020-03-11 14:07:04.500,0,0
8811,2020-03-11 14:07:04.740,0,0
8812,2020-03-11 14:07:05.000,0,0
8813,2020-03-11 14:07:05.240,0,0
8814,2020-03-11 14:07:05.500,0,0
8815,2020-03-11 14:07:05.740,0,0
8816,2020-03-11 14:07:06.000,0,0
8817,2020-03-11 14:07:06.240,0,0
8818,2020-03-11 14:07:06.500,0,0
8819,2020-03-11 14:07:06.740,0,0
8820,2020-03-11 14:07:07.000,0,0
8821,2020-03-11 14:07:07.240,1,0
8822,2020-03-11 14:07:07.500,0,1
8823,2020-03-11 14:07:07.740,1,1
8824,2020-03-11 14:07:08.000,0,1
8825,2020-03-11 14:07:08.240,0,0
8826,2020-03-11 14:07:08.500,0,1
8827,2020-03-11 14:07:08.740,1,0
8828,2020-03-11 14:07:09.000,1,1
8829,2020-03-11 14:07:09.240,1,0
8830,2020-03-11 14:07:09.500,1,1
8831,2020-03-11 14:07:09.740,1,1
8832,2020-03-11 14:07:10.000,1,1
8833,2020-03-11 14:07:10.240,1,1
8834,2020-03-11 14:07:10.500,1,1
8835,2020-03-11 14:07:10.740,1,1
8836,2020-03-11 14:07:11.000,1,1
8837,2020-03-11 14:07:11.240,0,1
8838,2020-03-11 14:07:11.500,0,1
8839,2020-03-11 14:07:11.740,0,1
8840,2020-03-11 14:07:12.000,1,1
8841,2020-03-11 14:07:12.240,0,1
8842,2020-03-11 14:07:12.500,0,1
8843,2020-03-11 14:07:12.740,1,1
8844,2020-03-11 14:07:13.000,1,1
8845,2020-03-11 14:07:13.240,1,0
8846,2020-03-11 14:07:13.500,1,1
8847,2020-03-11 14:07:13.740,0,1
8848,2020-03-11 14:07:14.000,0,1
8849,2020-03-11 14:07:14.240,0,1
8850,2020-03-11 14:07:14.500,0,1
8851,2020-03-11 14:07:14.740,0,0
8852,2020-03-11 14:07:15.000,0,1
8853,2020-03-11 14:07:15.240,0,1
8854,2020-03-11 14:07:15.500,0,1
8855,2020-03-11 14:07:15.740,1,1
8856,2020-03-11 14:07:16.000,1,1
8857,2020-03-11 14:07:16.240,1,1
8858,2020-03-11 14:07:16.500,1,1
8859,2020-03-11 14:07:16.740,1,1
8860,2020-03-11 14:07:17.000,1,1
8861,2020-03-11 14:07:17.240,1,1
8862,2020-03-11 14:07:17.500,1,1
8863,2020-03-11 14:07:17.740,1,1
8864,2020-03-11 14:07:18.000,1,1
8865,2020-03-11 14:07:18.240,1,0
8866,2020-03-11 14:07:18.500,1,1
8867,2020-03-11 14:07:18.740,1,0
8868,2020-03-11 14:07:19.000,1,0
8869,2020-03-11 14:07:19.240,1,0
8870,2020-03-11 14:07:19.500,1,0
8871,2020-03-11 14:07:19.740,1,0
8872,2020-03-11 14:07:20.000,1,1
8873,2020-03-11 14:07:20.240,1,1
8874,2020-03-11 14:07:20.500,1,1
8875,2020-03-11 14:07:20.740,1,1
8876,2020-03-11 14:07:21.000,1,1
8877,2020-03-11 14:07:21.240,1,1
8878,2020-03-11 14:07:21.500,1,1
