time,l,r,iteration
2020-03-11 14:10:15.740,1,1,0
2020-03-11 14:10:03.500,1,1,0
2020-03-11 14:08:50.240,1,1,0
2020-03-11 14:25:22.000,0,1,0
2020-03-11 14:10:47.000,1,1,0
2020-03-11 14:10:26.000,1,1,0
2020-03-11 14:12:04.000,1,1,0
2020-03-11 14:12:18.740,1,1,0
2020-03-11 14:08:36.740,1,1,0
2020-03-11 14:06:47.240,0,1,0
2020-03-11 14:11:30.240,1,1,0
2020-03-11 14:12:28.000,1,1,0
2020-03-11 14:08:08.000,1,1,0
2020-03-11 14:08:22.240,1,1,0
2020-03-11 14:12:04.240,1,1,0
2020-03-11 14:07:09.500,0,1,0
2020-03-11 14:25:46.000,0,0,0
2020-03-11 14:06:48.000,0,1,0
2020-03-11 14:08:55.740,1,1,0
2020-03-18 17:54:43.500,0,0,0
2020-03-11 14:09:43.240,1,1,0
2020-03-11 14:10:16.240,1,1,0
2020-03-11 14:11:50.740,1,1,0
2020-03-18 17:55:10.000,0,0,0
2020-03-11 14:12:43.740,1,1,0
2020-03-11 14:25:13.740,1,1,0
2020-03-11 14:10:43.740,1,1,0
2020-03-18 17:55:01.240,0,0,0
2020-03-11 14:09:35.240,1,1,0
2020-03-11 14:08:47.740,1,1,0
2020-03-11 14:11:13.740,1,1,0
2020-03-11 14:08:27.000,1,1,0
2020-03-11 14:20:17.740,1,1,0
2020-03-11 14:19:08.240,0,1,0
2020-03-11 14:20:05.500,1,1,0
2020-03-11 14:20:58.000,1,1,0
2020-03-11 14:19:59.500,1,1,0
2020-03-11 14:15:48.500,1,1,0
2020-03-11 14:19:23.740,1,1,0
2020-03-11 14:22:28.500,0,0,0
2020-03-11 14:19:56.740,1,1,0
2020-03-11 14:19:43.000,1,1,0
2020-03-11 16:58:04.000,0,0,0
2020-03-11 16:58:01.000,0,0,0
2020-03-11 14:21:52.740,1,1,0
2020-03-11 14:16:17.000,1,1,0
2020-03-11 16:58:06.000,0,0,0
2020-03-11 14:17:09.000,0,0,0
2020-03-11 14:18:28.740,0,1,0
2020-03-11 14:21:46.500,0,1,0
2020-03-11 14:16:16.240,1,1,0
2020-03-11 14:18:08.740,1,1,0
2020-03-11 14:21:53.740,1,1,0
2020-03-11 14:22:24.740,1,1,0
2020-03-11 14:18:53.000,0,1,0
2020-03-11 14:15:40.500,0,0,0
2020-03-11 14:15:50.740,1,1,0
2020-03-11 16:57:54.240,0,0,0
