,true positive,false positive,false negative,true negative,accuracy,gwets ac1 score,sensitivity,specificity,precision,f1 score,balanced accuracy,subject,method,iteration,youden
0,0.4523809523809524,0.03968253968253968,0.015873015873015872,0.49206349206349204,0.9444444444444444,0.8890635809068611,0.9661016949152542,0.9253731343283582,0.9193548387096774,0.9421487603305785,0.9457374146218063,9,RF intra,5.0,0.8914748292436125
0,0.44776119402985076,0.05223880597014925,0.0,0.5,0.9477611940298507,0.8958067203554567,1.0,0.9054054054054054,0.8955223880597015,0.9448818897637796,0.9527027027027026,9,RF intra,6.0,0.9054054054054053
0,0.34210526315789475,0.03508771929824561,0.03508771929824561,0.5877192982456141,0.9298245614035088,0.8676342525399129,0.9069767441860466,0.9436619718309859,0.9069767441860466,0.9069767441860466,0.9253193580085162,9,RF intra,7.0,0.8506387160170323
0,0.43103448275862066,0.0603448275862069,0.017241379310344827,0.49137931034482757,0.9224137931034482,0.8453905960755275,0.9615384615384616,0.890625,0.8771929824561403,0.9174311926605504,0.9260817307692308,9,RF intra,8.0,0.8521634615384617
0,0.5,0.02631578947368421,0.017543859649122806,0.45614035087719296,0.956140350877193,0.9124491206512555,0.9661016949152541,0.9454545454545455,0.9500000000000001,0.957983193277311,0.9557781201848998,9,RF intra,9.0,0.9115562403697997
0,0.5409836065573771,0.09836065573770492,0.03278688524590164,0.32786885245901637,0.8688524590163935,0.7491002570694089,0.9428571428571428,0.7692307692307693,0.8461538461538461,0.8918918918918919,0.8560439560439561,10,RF intra,0.0,0.7120879120879122
0,0.5066666666666667,0.08,0.04,0.37333333333333335,0.8800000000000001,0.7641921397379914,0.9268292682926829,0.8235294117647058,0.8636363636363638,0.8941176470588236,0.8751793400286944,10,RF intra,1.0,0.7503586800573887
0,0.5875,0.05,0.0625,0.3,0.8875,0.792177803434839,0.9038461538461539,0.8571428571428572,0.9215686274509803,0.9126213592233009,0.8804945054945055,10,RF intra,2.0,0.760989010989011
0,0.4675324675324675,0.1038961038961039,0.1038961038961039,0.3246753246753247,0.7922077922077921,0.5927272727272725,0.8181818181818182,0.7575757575757575,0.8181818181818182,0.8181818181818182,0.7878787878787878,10,RF intra,3.0,0.5757575757575757
0,0.5538461538461539,0.07692307692307693,0.07692307692307693,0.2923076923076923,0.8461538461538463,0.7120070890562695,0.878048780487805,0.7916666666666666,0.878048780487805,0.878048780487805,0.8348577235772359,10,RF intra,4.0,0.6697154471544717
0,0.5492957746478874,0.08450704225352113,0.04225352112676056,0.323943661971831,0.8732394366197184,0.7587313573720975,0.9285714285714285,0.7931034482758621,0.8666666666666667,0.896551724137931,0.8608374384236452,10,RF intra,5.0,0.7216748768472905
0,0.5846153846153846,0.07692307692307693,0.046153846153846156,0.2923076923076923,0.8769230769230769,0.7732228521587441,0.926829268292683,0.7916666666666666,0.883720930232558,0.9047619047619047,0.8592479674796748,10,RF intra,6.0,0.7184959349593496
0,0.6268656716417911,0.05970149253731343,0.0,0.31343283582089554,0.9402985074626866,0.8912778904665315,1.0,0.84,0.9130434782608696,0.9545454545454546,0.9199999999999999,10,RF intra,7.0,0.8399999999999999
0,0.5882352941176471,0.058823529411764705,0.04411764705882353,0.3088235294117647,0.8970588235294118,0.8090270812437312,0.930232558139535,0.84,0.9090909090909091,0.9195402298850576,0.8851162790697675,10,RF intra,8.0,0.7702325581395351
0,0.5223880597014925,0.05970149253731343,0.08955223880597014,0.3283582089552239,0.8507462686567164,0.7123228853585231,0.8536585365853658,0.8461538461538461,0.8974358974358975,0.875,0.849906191369606,10,RF intra,9.0,0.699812382739212
0,0.4459373000639795,0.19897632757517594,0.09341010876519514,0.2616762635956494,0.7076135636596289,0.4344294518457286,0.8268090154211151,0.5680555555555555,0.691468253968254,0.7531064289573204,0.6974322854883352,1,RF inter,,0.3948645709766705
0,0.5628865979381443,0.10927835051546392,0.14587628865979382,0.18195876288659793,0.7448453608247423,0.5543563028790032,0.7941818181818181,0.624778761061947,0.8374233128834355,0.8152295632698767,0.7094802896218826,2,RF inter,,0.4189605792437652
0,0.5640295959021059,0.21229368241320432,0.03813318155947638,0.18554354012521343,0.7495731360273193,0.5619042329952281,0.9366729678638941,0.4663805436337625,0.7265395894428153,0.8183319570602807,0.7015267557488283,3,RF inter,,0.40305351149765656
0,0.5735718407386036,0.19215233698788228,0.06405077899596076,0.1702250432775534,0.743796884016157,0.5592919593687087,0.8995475113122171,0.46974522292993637,0.7490580256217031,0.8174342105263156,0.6846463671210767,4,RF inter,,0.3692927342421535
0,0.5469135802469136,0.18703703703703703,0.05555555555555555,0.21049382716049383,0.7574074074074074,0.564144210445245,0.9077868852459016,0.5295031055900621,0.7451640033641717,0.8184757505773672,0.7186449954179819,5,RF inter,,0.43728999083596376
0,0.504007543611504,0.11834040546911834,0.1438000942951438,0.23385195662423386,0.7378595002357379,0.5113804312021828,0.7780203784570597,0.6639892904953146,0.8098484848484849,0.793615441722346,0.7210048344761872,6,RF inter,,0.4420096689523745
0,0.45145631067961167,0.18770226537216828,0.1494066882416397,0.21143473570658036,0.662891046386192,0.36250822137455607,0.7513464991023339,0.5297297297297298,0.7063291139240506,0.7281426707264027,0.6405381144160318,7,RF inter,,0.2810762288320636
0,0.6556927297668038,0.1467764060356653,0.056241426611796985,0.1412894375857339,0.7969821673525377,0.6789243913544204,0.9210019267822736,0.4904761904761905,0.8170940170940171,0.8659420289855072,0.705739058629232,8,RF inter,,0.41147811725846406
0,0.3532171581769437,0.04524128686327078,0.08176943699731903,0.5197721179624665,0.8729892761394102,0.7528350452095969,0.8120184899845917,0.9199288256227758,0.8864592094196804,0.8476075593084037,0.8659736578036837,9,RF inter,,0.7319473156073675
0,0.47048808172531215,0.22360953461975028,0.13961407491486946,0.1662883087400681,0.6367763904653803,0.3350825781116411,0.7711627906976743,0.42649199417758377,0.6778413736713002,0.721496953872933,0.5988273924376291,10,RF inter,,0.19765478487525812
0,0.34545454545454546,0.16363636363636364,0.16363636363636364,0.32727272727272727,0.6727272727272727,0.34567085261070724,0.6785714285714286,0.6666666666666666,0.6785714285714286,0.6785714285714286,0.6726190476190477,1,SVM intra,0.0,0.34523809523809534
0,0.35294117647058826,0.10294117647058823,0.11764705882352941,0.4264705882352941,0.7794117647058824,0.5611959561195956,0.7500000000000001,0.8055555555555555,0.7741935483870968,0.7619047619047619,0.7777777777777778,1,SVM intra,1.0,0.5555555555555556
0,0.34285714285714286,0.08571428571428572,0.14285714285714285,0.42857142857142855,0.7714285714285714,0.5461912479740678,0.7058823529411765,0.8333333333333334,0.7999999999999999,0.75,0.7696078431372549,1,SVM intra,2.0,0.5392156862745099
0,0.37333333333333335,0.02666666666666667,0.14666666666666667,0.4533333333333333,0.8266666666666667,0.6555378908320085,0.717948717948718,0.9444444444444444,0.9333333333333333,0.8115942028985509,0.8311965811965811,1,SVM intra,3.0,0.6623931623931623
0,0.373134328358209,0.0,0.23880597014925373,0.3880597014925373,0.7611940298507462,0.5224944320712694,0.6097560975609757,1.0,1.0,0.7575757575757577,0.8048780487804879,1,SVM intra,4.0,0.6097560975609757
0,0.34328358208955223,0.1044776119402985,0.14925373134328357,0.40298507462686567,0.7462686567164178,0.4943396226415092,0.696969696969697,0.7941176470588235,0.7666666666666667,0.7301587301587302,0.7455436720142603,1,SVM intra,5.0,0.4910873440285206
0,0.41379310344827586,0.034482758620689655,0.13793103448275862,0.41379310344827586,0.8275862068965517,0.6551724137931034,0.75,0.923076923076923,0.923076923076923,0.8275862068965518,0.8365384615384615,1,SVM intra,6.0,0.6730769230769229
0,0.45,0.03333333333333333,0.15,0.36666666666666664,0.8166666666666667,0.6358620689655172,0.75,0.9166666666666666,0.9310344827586207,0.8307692307692308,0.8333333333333333,1,SVM intra,7.0,0.6666666666666665
0,0.373134328358209,0.08955223880597014,0.14925373134328357,0.3880597014925373,0.7611940298507462,0.5224944320712694,0.7142857142857144,0.8125,0.8064516129032259,0.7575757575757577,0.7633928571428572,1,SVM intra,8.0,0.5267857142857144
0,0.32,0.06,0.16,0.46,0.78,0.5684582189093762,0.6666666666666667,0.8846153846153846,0.8421052631578947,0.744186046511628,0.7756410256410257,1,SVM intra,9.0,0.5512820512820513
0,0.6285714285714286,0.05714285714285714,0.05714285714285714,0.2571428571428571,0.8857142857142857,0.7991391678622669,0.9166666666666666,0.8181818181818181,0.9166666666666666,0.9166666666666666,0.8674242424242424,2,SVM intra,0.0,0.7348484848484849
0,0.6623376623376623,0.03896103896103896,0.09090909090909091,0.2077922077922078,0.8701298701298701,0.7847358121330724,0.8793103448275862,0.8421052631578947,0.9444444444444444,0.9107142857142858,0.8607078039927405,2,SVM intra,1.0,0.721415607985481
0,0.5909090909090909,0.056818181818181816,0.09090909090909091,0.26136363636363635,0.8522727272727273,0.7334886429819453,0.8666666666666666,0.8214285714285714,0.912280701754386,0.8888888888888888,0.8440476190476189,2,SVM intra,2.0,0.6880952380952379
0,0.6447368421052632,0.02631578947368421,0.06578947368421052,0.2631578947368421,0.9078947368421053,0.8392020553120749,0.9074074074074074,0.909090909090909,0.9607843137254902,0.9333333333333333,0.9082491582491582,2,SVM intra,3.0,0.8164983164983164
0,0.6790123456790124,0.024691358024691357,0.04938271604938271,0.24691358024691357,0.9259259259259259,0.8751605445671718,0.9322033898305084,0.9090909090909091,0.9649122807017544,0.9482758620689654,0.9206471494607087,2,SVM intra,4.0,0.8412942989214174
0,0.7361111111111112,0.027777777777777776,0.041666666666666664,0.19444444444444445,0.9305555555555556,0.8926174496644296,0.9464285714285715,0.8750000000000001,0.9636363636363636,0.954954954954955,0.9107142857142858,2,SVM intra,5.0,0.8214285714285716
0,0.6571428571428571,0.014285714285714285,0.05714285714285714,0.2714285714285714,0.9285714285714286,0.8756439864984901,0.9199999999999999,0.95,0.9787234042553192,0.9484536082474226,0.9349999999999999,2,SVM intra,6.0,0.8699999999999999
0,0.6309523809523809,0.03571428571428571,0.11904761904761904,0.21428571428571427,0.8452380952380952,0.7362637362637362,0.8412698412698413,0.8571428571428571,0.9464285714285714,0.8907563025210083,0.8492063492063492,2,SVM intra,7.0,0.6984126984126984
0,0.7228915662650602,0.024096385542168676,0.04819277108433735,0.20481927710843373,0.927710843373494,0.8860151064316777,0.9375,0.8947368421052632,0.967741935483871,0.9523809523809523,0.9161184210526316,2,SVM intra,8.0,0.8322368421052633
0,0.6986301369863014,0.0273972602739726,0.0547945205479452,0.2191780821917808,0.9178082191780822,0.8663411657003357,0.9272727272727272,0.8888888888888888,0.9622641509433962,0.9444444444444444,0.908080808080808,2,SVM intra,9.0,0.8161616161616161
0,0.5970149253731343,0.1044776119402985,0.08955223880597014,0.208955223880597,0.8059701492537312,0.6627299128751208,0.8695652173913043,0.6666666666666666,0.851063829787234,0.8602150537634409,0.7681159420289855,3,SVM intra,0.0,0.536231884057971
0,0.5454545454545454,0.11688311688311688,0.07792207792207792,0.2597402597402597,0.8051948051948051,0.6397941680960547,0.875,0.6896551724137931,0.8235294117647058,0.8484848484848485,0.7823275862068966,3,SVM intra,1.0,0.5646551724137931
0,0.5194805194805194,0.12987012987012986,0.15584415584415584,0.19480519480519481,0.7142857142857142,0.4830637778455903,0.7692307692307692,0.6000000000000001,0.7999999999999999,0.7843137254901961,0.6846153846153846,3,SVM intra,2.0,0.36923076923076925
0,0.5147058823529411,0.07352941176470588,0.07352941176470588,0.3382352941176471,0.8529411764705882,0.714765100671141,0.875,0.8214285714285714,0.875,0.875,0.8482142857142857,3,SVM intra,3.0,0.6964285714285714
0,0.4603174603174603,0.19047619047619047,0.12698412698412698,0.2222222222222222,0.6825396825396826,0.39914163090128746,0.7837837837837839,0.5384615384615384,0.7073170731707318,0.7435897435897437,0.6611226611226612,3,SVM intra,4.0,0.3222453222453223
0,0.609375,0.046875,0.0625,0.28125,0.890625,0.8025126735728455,0.9069767441860465,0.8571428571428571,0.9285714285714286,0.9176470588235294,0.8820598006644518,3,SVM intra,5.0,0.7641196013289036
0,0.5538461538461539,0.12307692307692308,0.06153846153846154,0.26153846153846155,0.8153846153846154,0.659834278238116,0.9,0.68,0.8181818181818182,0.8571428571428572,0.79,3,SVM intra,6.0,0.5800000000000001
0,0.5466666666666666,0.09333333333333334,0.09333333333333334,0.26666666666666666,0.8133333333333332,0.6538081107814044,0.8541666666666666,0.7407407407407408,0.8541666666666666,0.8541666666666666,0.7974537037037037,3,SVM intra,7.0,0.5949074074074074
0,0.59375,0.15625,0.046875,0.203125,0.796875,0.6475323024782885,0.926829268292683,0.5652173913043478,0.7916666666666666,0.8539325842696629,0.7460233297985154,3,SVM intra,8.0,0.49204665959703076
0,0.5604395604395604,0.10989010989010989,0.13186813186813187,0.1978021978021978,0.7582417582417582,0.5726787620064033,0.8095238095238095,0.6428571428571428,0.8360655737704917,0.8225806451612903,0.7261904761904762,3,SVM intra,9.0,0.45238095238095233
0,0.5076923076923077,0.09230769230769231,0.09230769230769231,0.3076923076923077,0.8153846153846154,0.6449704142011834,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.8076923076923077,4,SVM intra,0.0,0.6153846153846154
0,0.5421686746987951,0.024096385542168676,0.12048192771084337,0.3132530120481928,0.8554216867469879,0.7252413793103448,0.8181818181818181,0.9285714285714285,0.9574468085106383,0.8823529411764706,0.8733766233766234,4,SVM intra,1.0,0.7467532467532467
0,0.5263157894736842,0.07017543859649122,0.08771929824561403,0.3157894736842105,0.8421052631578947,0.6976127320954906,0.8571428571428572,0.8181818181818182,0.8823529411764706,0.8695652173913044,0.8376623376623378,4,SVM intra,2.0,0.6753246753246755
0,0.48148148148148145,0.06172839506172839,0.08641975308641975,0.37037037037037035,0.8518518518518519,0.7073170731707318,0.8478260869565217,0.8571428571428571,0.8863636363636364,0.8666666666666666,0.8524844720496894,4,SVM intra,3.0,0.7049689440993787
0,0.5211267605633803,0.04225352112676056,0.15492957746478872,0.28169014084507044,0.8028169014084507,0.627016885553471,0.7708333333333333,0.8695652173913043,0.925,0.8409090909090909,0.8201992753623188,4,SVM intra,4.0,0.6403985507246377
0,0.4935064935064935,0.07792207792207792,0.1038961038961039,0.3246753246753247,0.8181818181818181,0.6464414562151524,0.8260869565217391,0.8064516129032258,0.8636363636363636,0.8444444444444444,0.8162692847124824,4,SVM intra,5.0,0.6325385694249648
0,0.4838709677419355,0.04838709677419355,0.20967741935483872,0.25806451612903225,0.7419354838709677,0.5089108910891089,0.6976744186046512,0.8421052631578947,0.9090909090909092,0.7894736842105264,0.7698898408812729,4,SVM intra,6.0,0.5397796817625458
0,0.5357142857142857,0.08928571428571429,0.10714285714285714,0.26785714285714285,0.8035714285714286,0.6334424278488545,0.8333333333333334,0.75,0.8571428571428571,0.8450704225352113,0.7916666666666667,4,SVM intra,7.0,0.5833333333333335
0,0.6086956521739131,0.057971014492753624,0.08695652173913043,0.2463768115942029,0.855072463768116,0.7437801708132196,0.8750000000000001,0.8095238095238095,0.9130434782608695,0.8936170212765958,0.8422619047619049,4,SVM intra,8.0,0.6845238095238098
0,0.5161290322580645,0.04838709677419355,0.1935483870967742,0.24193548387096775,0.7580645161290323,0.5499637067505444,0.7272727272727272,0.8333333333333333,0.9142857142857144,0.810126582278481,0.7803030303030303,4,SVM intra,9.0,0.5606060606060606
0,0.52,0.0,0.06666666666666667,0.41333333333333333,0.9333333333333333,0.868166637370364,0.8863636363636364,1.0,1.0,0.9397590361445783,0.9431818181818181,5,SVM intra,0.0,0.8863636363636362
0,0.4931506849315068,0.0136986301369863,0.1506849315068493,0.3424657534246575,0.8356164383561644,0.6785321100917432,0.7659574468085107,0.9615384615384616,0.9729729729729729,0.8571428571428572,0.8637479541734862,5,SVM intra,1.0,0.7274959083469723
0,0.5714285714285714,0.10714285714285714,0.10714285714285714,0.21428571428571427,0.7857142857142857,0.6199095022624433,0.8421052631578948,0.6666666666666667,0.8421052631578948,0.8421052631578948,0.7543859649122808,5,SVM intra,2.0,0.5087719298245617
0,0.46774193548387094,0.04838709677419355,0.0967741935483871,0.3870967741935484,0.8548387096774193,0.7115533729645901,0.8285714285714286,0.8888888888888888,0.90625,0.8656716417910447,0.8587301587301588,5,SVM intra,3.0,0.7174603174603176
0,0.5757575757575758,0.06060606060606061,0.13636363636363635,0.22727272727272727,0.8030303030303031,0.648720573183214,0.8085106382978724,0.7894736842105263,0.9047619047619047,0.853932584269663,0.7989921612541994,5,SVM intra,4.0,0.5979843225083987
0,0.5151515151515151,0.030303030303030304,0.07575757575757576,0.3787878787878788,0.8939393939393939,0.7917511832319135,0.8717948717948717,0.925925925925926,0.9444444444444445,0.9066666666666667,0.8988603988603989,5,SVM intra,5.0,0.7977207977207978
0,0.5245901639344263,0.04918032786885246,0.09836065573770492,0.32786885245901637,0.8524590163934427,0.7159120310478656,0.8421052631578948,0.8695652173913043,0.9142857142857144,0.8767123287671234,0.8558352402745996,5,SVM intra,6.0,0.7116704805491991
0,0.5,0.10294117647058823,0.10294117647058823,0.29411764705882354,0.7941176470588236,0.6049792531120333,0.8292682926829269,0.7407407407407407,0.8292682926829269,0.8292682926829269,0.7850045167118338,5,SVM intra,7.0,0.5700090334236676
0,0.5342465753424658,0.0684931506849315,0.1643835616438356,0.2328767123287671,0.7671232876712328,0.5730259762601067,0.7647058823529412,0.7727272727272727,0.8863636363636365,0.8210526315789474,0.768716577540107,5,SVM intra,8.0,0.537433155080214
0,0.52,0.04,0.12,0.32,0.8400000000000001,0.6923076923076925,0.8125,0.888888888888889,0.9285714285714285,0.8666666666666667,0.8506944444444444,5,SVM intra,9.0,0.7013888888888888
0,0.5903614457831325,0.060240963855421686,0.07228915662650602,0.27710843373493976,0.8674698795180723,0.7586252478519498,0.8909090909090909,0.8214285714285715,0.9074074074074074,0.8990825688073394,0.8561688311688311,6,SVM intra,0.0,0.7123376623376623
0,0.5529411764705883,0.058823529411764705,0.058823529411764705,0.32941176470588235,0.8823529411764706,0.7759029791721592,0.9038461538461539,0.8484848484848485,0.9038461538461539,0.9038461538461539,0.8761655011655012,6,SVM intra,1.0,0.7523310023310024
0,0.5052631578947369,0.08421052631578947,0.12631578947368421,0.28421052631578947,0.7894736842105263,0.5985632791041623,0.8,0.7714285714285715,0.8571428571428571,0.8275862068965518,0.7857142857142858,6,SVM intra,2.0,0.5714285714285716
0,0.5375,0.1,0.1625,0.2,0.7375,0.5286856501613131,0.7678571428571429,0.6666666666666666,0.8431372549019608,0.8037383177570093,0.7172619047619048,6,SVM intra,3.0,0.43452380952380953
0,0.5301204819277109,0.04819277108433735,0.1566265060240964,0.26506024096385544,0.7951807228915664,0.6172521361725216,0.7719298245614035,0.8461538461538461,0.9166666666666666,0.838095238095238,0.8090418353576248,6,SVM intra,4.0,0.6180836707152495
0,0.53,0.1,0.11,0.26,0.79,0.6085376083511977,0.828125,0.7222222222222223,0.8412698412698413,0.8346456692913385,0.7751736111111112,6,SVM intra,5.0,0.5503472222222223
0,0.6091954022988506,0.06896551724137931,0.09195402298850575,0.22988505747126436,0.8390804597701149,0.7186417186417186,0.8688524590163934,0.7692307692307693,0.8983050847457626,0.8833333333333333,0.8190416141235813,6,SVM intra,6.0,0.6380832282471627
0,0.4782608695652174,0.10869565217391304,0.13043478260869565,0.2826086956521739,0.7608695652173914,0.5393718707328176,0.7857142857142857,0.7222222222222222,0.8148148148148148,0.7999999999999999,0.753968253968254,6,SVM intra,7.0,0.5079365079365079
0,0.5056179775280899,0.0898876404494382,0.15730337078651685,0.24719101123595505,0.752808988764045,0.5365680473372783,0.7627118644067796,0.7333333333333333,0.8490566037735849,0.8035714285714285,0.7480225988700564,6,SVM intra,8.0,0.4960451977401128
0,0.5301204819277109,0.12048192771084337,0.12048192771084337,0.2289156626506024,0.7590361445783133,0.5581581048709077,0.8148148148148148,0.6551724137931034,0.8148148148148148,0.8148148148148148,0.734993614303959,6,SVM intra,9.0,0.4699872286079181
0,0.47692307692307695,0.13846153846153847,0.07692307692307693,0.3076923076923077,0.7846153846153847,0.5812241141279341,0.8611111111111112,0.6896551724137931,0.775,0.8157894736842106,0.7753831417624522,7,SVM intra,0.0,0.5507662835249043
0,0.5571428571428572,0.14285714285714285,0.07142857142857142,0.22857142857142856,0.7857142857142857,0.6131884324921716,0.8863636363636365,0.6153846153846153,0.7959183673469389,0.8387096774193551,0.7508741258741258,7,SVM intra,1.0,0.5017482517482517
0,0.5070422535211268,0.08450704225352113,0.07042253521126761,0.3380281690140845,0.8450704225352113,0.6987463837994214,0.8780487804878049,0.8,0.8571428571428571,0.8674698795180722,0.8390243902439025,7,SVM intra,2.0,0.678048780487805
0,0.5,0.20588235294117646,0.07352941176470588,0.22058823529411764,0.7205882352941176,0.48164493480441317,0.8717948717948718,0.5172413793103449,0.7083333333333334,0.7816091954022988,0.6945181255526083,7,SVM intra,3.0,0.38903625110521656
0,0.5063291139240507,0.10126582278481013,0.10126582278481013,0.2911392405063291,0.7974683544303798,0.6128637059724349,0.8333333333333334,0.7419354838709677,0.8333333333333334,0.8333333333333334,0.7876344086021505,7,SVM intra,4.0,0.575268817204301
0,0.5975609756097561,0.13414634146341464,0.036585365853658534,0.23170731707317074,0.8292682926829268,0.6988457502623294,0.9423076923076923,0.6333333333333334,0.8166666666666667,0.8749999999999999,0.7878205128205129,7,SVM intra,5.0,0.5756410256410258
0,0.5857142857142857,0.15714285714285714,0.05714285714285714,0.2,0.7857142857142858,0.62693195949547,0.9111111111111111,0.56,0.7884615384615384,0.845360824742268,0.7355555555555555,7,SVM intra,6.0,0.47111111111111104
0,0.47297297297297297,0.20270270270270271,0.06756756756756757,0.25675675675675674,0.7297297297297297,0.4836008374040474,0.875,0.5588235294117647,0.7000000000000001,0.7777777777777778,0.7169117647058824,7,SVM intra,7.0,0.4338235294117647
0,0.4936708860759494,0.21518987341772153,0.05063291139240506,0.24050632911392406,0.7341772151898734,0.5003764493299203,0.9069767441860466,0.5277777777777778,0.6964285714285715,0.7878787878787881,0.7173772609819122,7,SVM intra,8.0,0.43475452196382447
0,0.46987951807228917,0.18072289156626506,0.10843373493975904,0.24096385542168675,0.7108433734939759,0.45048275862068954,0.8125000000000001,0.5714285714285714,0.7222222222222222,0.7647058823529411,0.6919642857142858,7,SVM intra,9.0,0.3839285714285716
0,0.6024096385542169,0.07228915662650602,0.12048192771084337,0.20481927710843373,0.8072289156626506,0.6670844823263977,0.8333333333333333,0.7391304347826086,0.8928571428571429,0.8620689655172413,0.786231884057971,8,SVM intra,0.0,0.5724637681159419
0,0.5955056179775281,0.06741573033707865,0.1797752808988764,0.15730337078651685,0.752808988764045,0.5852573607286593,0.7681159420289855,0.7,0.8983050847457626,0.828125,0.7340579710144928,8,SVM intra,1.0,0.46811594202898554
0,0.5945945945945946,0.08108108108108109,0.05405405405405406,0.2702702702702703,0.8648648648648649,0.7554527428949109,0.9166666666666666,0.7692307692307693,0.8800000000000001,0.8979591836734694,0.842948717948718,8,SVM intra,2.0,0.6858974358974359
0,0.6774193548387096,0.053763440860215055,0.10752688172043011,0.16129032258064516,0.8387096774193548,0.745275267050123,0.863013698630137,0.75,0.9264705882352942,0.8936170212765958,0.8065068493150684,8,SVM intra,3.0,0.6130136986301369
0,0.5681818181818182,0.07954545454545454,0.14772727272727273,0.20454545454545456,0.7727272727272728,0.5985401459854017,0.7936507936507937,0.72,0.8771929824561403,0.8333333333333335,0.7568253968253968,8,SVM intra,4.0,0.5136507936507937
0,0.5194805194805194,0.12987012987012986,0.12987012987012986,0.22077922077922077,0.7402597402597402,0.5230721585630225,0.7999999999999999,0.6296296296296295,0.7999999999999999,0.7999999999999999,0.7148148148148148,8,SVM intra,5.0,0.4296296296296296
0,0.5666666666666667,0.1111111111111111,0.08888888888888889,0.23333333333333334,0.8,0.6400000000000001,0.864406779661017,0.6774193548387097,0.8360655737704917,0.85,0.7709130672498634,8,SVM intra,6.0,0.5418261344997268
0,0.6153846153846154,0.054945054945054944,0.10989010989010989,0.21978021978021978,0.8351648351648352,0.7149420486582437,0.8484848484848484,0.7999999999999999,0.9180327868852459,0.8818897637795275,0.8242424242424242,8,SVM intra,7.0,0.6484848484848484
0,0.5581395348837209,0.08139534883720931,0.1511627906976744,0.20930232558139536,0.7674418604651163,0.5853423336547734,0.7868852459016394,0.72,0.8727272727272727,0.8275862068965517,0.7534426229508198,8,SVM intra,8.0,0.5068852459016395
0,0.6136363636363636,0.056818181818181816,0.1590909090909091,0.17045454545454544,0.7840909090909091,0.6390717754991904,0.7941176470588236,0.75,0.9152542372881357,0.8503937007874017,0.7720588235294118,8,SVM intra,9.0,0.5441176470588236
0,0.5206611570247934,0.04132231404958678,0.01652892561983471,0.4214876033057851,0.9421487603305785,0.8854244166384849,0.9692307692307693,0.9107142857142857,0.9264705882352942,0.9473684210526316,0.9399725274725275,9,SVM intra,0.0,0.8799450549450549
0,0.3963963963963964,0.07207207207207207,0.018018018018018018,0.5135135135135135,0.9099099099099099,0.822257806244996,0.9565217391304348,0.8769230769230768,0.8461538461538461,0.8979591836734695,0.9167224080267558,9,SVM intra,1.0,0.8334448160535115
0,0.42016806722689076,0.07563025210084033,0.008403361344537815,0.4957983193277311,0.9159663865546219,0.8328886392360626,0.9803921568627451,0.8676470588235294,0.847457627118644,0.909090909090909,0.9240196078431373,9,SVM intra,2.0,0.8480392156862746
0,0.4076923076923077,0.06153846153846154,0.015384615384615385,0.5153846153846153,0.923076923076923,0.8479176415535796,0.9636363636363636,0.8933333333333333,0.8688524590163934,0.9137931034482758,0.9284848484848485,9,SVM intra,3.0,0.8569696969696969
0,0.4,0.05454545454545454,0.03636363636363636,0.509090909090909,0.9090909090909091,0.8203201568114996,0.9166666666666666,0.9032258064516129,0.88,0.8979591836734694,0.9099462365591398,9,SVM intra,4.0,0.8198924731182795
0,0.4375,0.0390625,0.0234375,0.5,0.9375,0.8754863813229572,0.9491525423728814,0.927536231884058,0.9180327868852459,0.9333333333333333,0.9383443871284697,9,SVM intra,5.0,0.8766887742569394
0,0.42857142857142855,0.03759398496240601,0.022556390977443608,0.5112781954887218,0.9398496240601504,0.8805165637282426,0.95,0.9315068493150684,0.9193548387096774,0.9344262295081968,0.9407534246575342,9,SVM intra,6.0,0.8815068493150684
0,0.4636363636363636,0.045454545454545456,0.00909090909090909,0.4818181818181818,0.9454545454545454,0.8909451421017845,0.9807692307692307,0.9137931034482759,0.9107142857142858,0.9444444444444445,0.9472811671087533,9,SVM intra,7.0,0.8945623342175066
0,0.34375,0.0703125,0.03125,0.5546875,0.8984375,0.8055279611990884,0.9166666666666666,0.8875,0.8301886792452831,0.8712871287128713,0.9020833333333333,9,SVM intra,8.0,0.8041666666666667
0,0.42452830188679247,0.02830188679245283,0.009433962264150943,0.5377358490566038,0.9622641509433962,0.9254833040421794,0.9782608695652174,0.95,0.9375,0.9574468085106383,0.9641304347826087,9,SVM intra,9.0,0.9282608695652175
0,0.5774647887323944,0.07042253521126761,0.08450704225352113,0.2676056338028169,0.8450704225352113,0.717285067873303,0.8723404255319149,0.7916666666666666,0.8913043478260869,0.8817204301075269,0.8320035460992907,10,SVM intra,0.0,0.6640070921985815
0,0.5308641975308642,0.12345679012345678,0.07407407407407407,0.2716049382716049,0.8024691358024691,0.6298200514138818,0.8775510204081632,0.6875,0.8113207547169812,0.8431372549019608,0.7825255102040816,10,SVM intra,1.0,0.5650510204081631
0,0.5555555555555556,0.05555555555555555,0.1111111111111111,0.2777777777777778,0.8333333333333334,0.6905444126074499,0.8333333333333333,0.8333333333333333,0.9090909090909091,0.8695652173913043,0.8333333333333333,10,SVM intra,2.0,0.6666666666666665
0,0.3382352941176471,0.14705882352941177,0.11764705882352941,0.39705882352941174,0.7352941176470589,0.4724137931034484,0.7419354838709677,0.7297297297297297,0.6969696969696969,0.71875,0.7358326068003487,10,SVM intra,3.0,0.47166521360069735
