,true positive,false positive,false negative,true negative,accuracy,gwets ac1 score,sensitivity,specificity,precision,f1 score,balanced accuracy,subject,method,iteration,youden,type
0,0.6435643564356436,0.04950495049504951,0.06930693069306931,0.2376237623762376,0.8811881188118812,0.7959939404140718,0.9027777777777778,0.8275862068965517,0.9285714285714285,0.9154929577464788,0.8651819923371648,6,"mean and variance of ax, ay, az",1.0,0.7303639846743295,control intra
0,0.6790123456790124,0.07407407407407407,0.04938271604938271,0.19753086419753085,0.8765432098765432,0.7995545657015591,0.9322033898305084,0.7272727272727273,0.9016393442622951,0.9166666666666666,0.8297380585516179,6,"mean and variance of ax, ay, az",2.0,0.6594761171032357,control intra
0,0.6363636363636364,0.045454545454545456,0.03409090909090909,0.2840909090909091,0.9204545454545454,0.8584721424468695,0.9491525423728814,0.8620689655172413,0.9333333333333333,0.9411764705882353,0.9056107539450613,6,"mean and variance of ax, ay, az",3.0,0.8112215078901226,control intra
0,0.5340909090909091,0.09090909090909091,0.045454545454545456,0.32954545454545453,0.8636363636363635,0.7382250867625183,0.9215686274509804,0.7837837837837838,0.8545454545454545,0.8867924528301886,0.8526762056173821,6,"mean and variance of ax, ay, az",4.0,0.7053524112347642,control intra
0,0.625,0.075,0.0375,0.2625,0.8875,0.8011324402706806,0.9433962264150944,0.7777777777777778,0.8928571428571429,0.9174311926605505,0.8605870020964361,6,"mean and variance of ax, ay, az",5.0,0.7211740041928723,control intra
0,0.6712328767123288,0.0547945205479452,0.0136986301369863,0.2602739726027397,0.9315068493150684,0.882806228929202,0.9799999999999999,0.8260869565217391,0.9245283018867925,0.9514563106796114,0.9030434782608695,6,"mean and variance of ax, ay, az",6.0,0.806086956521739,control intra
0,0.525,0.0625,0.0375,0.375,0.9,0.80440097799511,0.9333333333333333,0.8571428571428571,0.8936170212765957,0.9130434782608695,0.8952380952380952,6,"mean and variance of ax, ay, az",7.0,0.7904761904761903,control intra
0,0.6419753086419753,0.08641975308641975,0.012345679012345678,0.25925925925925924,0.9012345679012346,0.8277053975006647,0.981132075471698,0.75,0.8813559322033899,0.9285714285714285,0.865566037735849,6,"mean and variance of ax, ay, az",8.0,0.7311320754716979,control intra
0,0.6354166666666666,0.041666666666666664,0.020833333333333332,0.3020833333333333,0.9375,0.8875,0.9682539682539681,0.8787878787878788,0.9384615384615385,0.9531249999999999,0.9235209235209234,6,"mean and variance of ax, ay, az",9.0,0.8470418470418468,control intra
0,0.7922077922077922,0.07792207792207792,0.0,0.12987012987012986,0.922077922077922,0.8916764361078546,1.0,0.625,0.9104477611940298,0.953125,0.8125,7,"mean and variance of ax, ay, az",0.0,0.625,control intra
0,0.8076923076923077,0.02564102564102564,0.01282051282051282,0.15384615384615385,0.9615384615384616,0.9461139896373055,0.984375,0.8571428571428572,0.9692307692307692,0.9767441860465116,0.9207589285714286,7,"mean and variance of ax, ay, az",1.0,0.8415178571428572,control intra
0,0.782051282051282,0.01282051282051282,0.02564102564102564,0.1794871794871795,0.9615384615384616,0.9435668636199205,0.9682539682539683,0.9333333333333332,0.9838709677419355,0.976,0.9507936507936507,7,"mean and variance of ax, ay, az",2.0,0.9015873015873015,control intra
0,0.7384615384615385,0.03076923076923077,0.015384615384615385,0.2153846153846154,0.9538461538461539,0.9275227652852629,0.979591836734694,0.875,0.96,0.9696969696969697,0.927295918367347,7,"mean and variance of ax, ay, az",3.0,0.8545918367346941,control intra
0,0.7674418604651163,0.09302325581395349,0.011627906976744186,0.12790697674418605,0.8953488372093024,0.851453795221188,0.9850746268656716,0.5789473684210527,0.891891891891892,0.9361702127659576,0.7820109976433621,7,"mean and variance of ax, ay, az",4.0,0.5640219952867243,control intra
0,0.7792207792207793,0.03896103896103896,0.012987012987012988,0.16883116883116883,0.948051948051948,0.9243057262226592,0.9836065573770492,0.8125,0.9523809523809523,0.9677419354838709,0.8980532786885246,7,"mean and variance of ax, ay, az",5.0,0.7961065573770492,control intra
0,0.7142857142857143,0.05194805194805195,0.012987012987012988,0.22077922077922077,0.935064935064935,0.895564898955649,0.9821428571428571,0.8095238095238095,0.9322033898305084,0.9565217391304348,0.8958333333333333,7,"mean and variance of ax, ay, az",6.0,0.7916666666666665,control intra
0,0.7368421052631579,0.07894736842105263,0.013157894736842105,0.17105263157894737,0.9078947368421052,0.8604590163934427,0.9824561403508771,0.6842105263157895,0.9032258064516129,0.9411764705882352,0.8333333333333333,7,"mean and variance of ax, ay, az",7.0,0.6666666666666665,control intra
0,0.7647058823529411,0.07058823529411765,0.023529411764705882,0.1411764705882353,0.9058823529411764,0.8644608331672312,0.9701492537313432,0.6666666666666666,0.9154929577464789,0.9420289855072462,0.8184079601990049,7,"mean and variance of ax, ay, az",8.0,0.6368159203980097,control intra
0,0.7733333333333333,0.04,0.02666666666666667,0.16,0.9333333333333333,0.9031132928562201,0.9666666666666667,0.7999999999999999,0.9508196721311475,0.9586776859504132,0.8833333333333333,7,"mean and variance of ax, ay, az",9.0,0.7666666666666666,control intra
0,0.7471264367816092,0.09195402298850575,0.022988505747126436,0.13793103448275862,0.8850574712643677,0.8323376373096935,0.9701492537313433,0.6,0.8904109589041096,0.9285714285714287,0.7850746268656716,8,"mean and variance of ax, ay, az",0.0,0.5701492537313433,control intra
0,0.7263157894736842,0.08421052631578947,0.010526315789473684,0.17894736842105263,0.9052631578947369,0.8542075198226617,0.9857142857142857,0.68,0.8961038961038961,0.9387755102040816,0.8328571428571429,8,"mean and variance of ax, ay, az",1.0,0.6657142857142857,control intra
0,0.6785714285714286,0.11904761904761904,0.047619047619047616,0.15476190476190477,0.8333333333333334,0.7384341637010676,0.9344262295081966,0.5652173913043478,0.8507462686567164,0.890625,0.7498218104062722,8,"mean and variance of ax, ay, az",2.0,0.4996436208125443,control intra
0,0.7804878048780488,0.06097560975609756,0.0,0.15853658536585366,0.9390243902439025,0.912064343163539,1.0,0.7222222222222222,0.9275362318840579,0.9624060150375939,0.8611111111111112,8,"mean and variance of ax, ay, az",3.0,0.7222222222222223,control intra
0,0.6375,0.1125,0.025,0.225,0.8624999999999999,0.7649886500200292,0.9622641509433962,0.6666666666666666,0.85,0.9026548672566371,0.8144654088050314,8,"mean and variance of ax, ay, az",4.0,0.6289308176100628,control intra
0,0.7777777777777778,0.06172839506172839,0.0,0.16049382716049382,0.9382716049382716,0.9106058933892506,1.0,0.7222222222222222,0.9264705882352942,0.9618320610687023,0.8611111111111112,8,"mean and variance of ax, ay, az",5.0,0.7222222222222223,control intra
0,0.7446808510638298,0.07446808510638298,0.02127659574468085,0.1595744680851064,0.9042553191489362,0.8573476098136751,0.9722222222222222,0.6818181818181819,0.9090909090909092,0.9395973154362416,0.827020202020202,8,"mean and variance of ax, ay, az",6.0,0.654040404040404,control intra
0,0.7058823529411765,0.08235294117647059,0.011764705882352941,0.2,0.9058823529411766,0.8501212254793918,0.9836065573770493,0.7083333333333334,0.8955223880597014,0.9375,0.8459699453551913,8,"mean and variance of ax, ay, az",7.0,0.6919398907103826,control intra
0,0.7425742574257426,0.09900990099009901,0.009900990099009901,0.1485148514851485,0.8910891089108911,0.8389971741178177,0.9868421052631579,0.6,0.8823529411764706,0.9316770186335402,0.7934210526315789,8,"mean and variance of ax, ay, az",8.0,0.5868421052631578,control intra
0,0.7674418604651163,0.05813953488372093,0.0,0.1744186046511628,0.9418604651162791,0.9139741922576775,1.0,0.75,0.9295774647887324,0.9635036496350364,0.875,8,"mean and variance of ax, ay, az",9.0,0.75,control intra
0,0.5645161290322581,0.008064516129032258,0.0,0.4274193548387097,0.9919354838709677,0.9841685285668689,1.0,0.9814814814814815,0.9859154929577465,0.9929078014184397,0.9907407407407407,9,"mean and variance of ax, ay, az",0.0,0.9814814814814814,control intra
0,0.6259541984732825,0.022900763358778626,0.0,0.3511450381679389,0.9770992366412214,0.9574145310722221,1.0,0.9387755102040817,0.9647058823529411,0.9820359281437125,0.9693877551020409,9,"mean and variance of ax, ay, az",1.0,0.9387755102040818,control intra
0,0.5932203389830508,0.03389830508474576,0.00847457627118644,0.3644067796610169,0.9576271186440677,0.9194704156145497,0.9859154929577465,0.9148936170212766,0.9459459459459459,0.9655172413793103,0.9504045549895115,9,"mean and variance of ax, ay, az",2.0,0.900809109979023,control intra
0,0.5826086956521739,0.02608695652173913,0.008695652173913044,0.3826086956521739,0.9652173913043478,0.9331103678929764,0.9852941176470589,0.9361702127659575,0.9571428571428572,0.9710144927536232,0.9607321652065082,9,"mean and variance of ax, ay, az",3.0,0.9214643304130163,control intra
0,0.5590551181102362,0.023622047244094488,0.007874015748031496,0.4094488188976378,0.9685039370078741,0.9383869011522135,0.9861111111111112,0.9454545454545454,0.9594594594594595,0.9726027397260274,0.9657828282828282,9,"mean and variance of ax, ay, az",4.0,0.9315656565656565,control intra
0,0.5126050420168067,0.05042016806722689,0.008403361344537815,0.42857142857142855,0.9411764705882353,0.88317789776313,0.9838709677419355,0.8947368421052632,0.9104477611940298,0.9457364341085271,0.9393039049235994,9,"mean and variance of ax, ay, az",5.0,0.8786078098471988,control intra
0,0.5245901639344263,0.02459016393442623,0.01639344262295082,0.4344262295081967,0.959016393442623,0.9186937687437523,0.9696969696969696,0.9464285714285715,0.9552238805970149,0.9624060150375939,0.9580627705627706,9,"mean and variance of ax, ay, az",6.0,0.9161255411255411,control intra
0,0.5086206896551724,0.04310344827586207,0.017241379310344827,0.43103448275862066,0.939655172413793,0.8800325035089013,0.9672131147540983,0.9090909090909091,0.9218749999999999,0.9439999999999998,0.9381520119225037,9,"mean and variance of ax, ay, az",7.0,0.8763040238450075,control intra
0,0.504,0.008,0.0,0.488,0.992,0.9840040949516924,1.0,0.9838709677419355,0.984375,0.9921259842519685,0.9919354838709677,9,"mean and variance of ax, ay, az",8.0,0.9838709677419355,control intra
0,0.5862068965517241,0.017241379310344827,0.008620689655172414,0.3879310344827586,0.9741379310344827,0.9502323918484088,0.9855072463768116,0.9574468085106383,0.9714285714285714,0.9784172661870504,0.971477027443725,9,"mean and variance of ax, ay, az",9.0,0.94295405488745,control intra
0,0.6481481481481481,0.09259259259259259,0.018518518518518517,0.24074074074074073,0.8888888888888888,0.8094117647058822,0.9722222222222222,0.7222222222222222,0.875,0.9210526315789473,0.8472222222222222,10,"mean and variance of ax, ay, az",0.0,0.6944444444444444,control intra
0,0.7142857142857143,0.07142857142857142,0.0,0.21428571428571427,0.9285714285714286,0.8857142857142858,1.0,0.75,0.9090909090909092,0.9523809523809524,0.875,10,"mean and variance of ax, ay, az",1.0,0.75,control intra
0,0.7402597402597403,0.09090909090909091,0.012987012987012988,0.15584415584415584,0.8961038961038961,0.8451093789288409,0.9827586206896551,0.631578947368421,0.890625,0.9344262295081966,0.807168784029038,10,"mean and variance of ax, ay, az",2.0,0.614337568058076,control intra
0,0.5483870967741935,0.0967741935483871,0.03225806451612903,0.3225806451612903,0.8709677419354838,0.7544554455445542,0.9444444444444445,0.7692307692307693,0.85,0.8947368421052632,0.8568376068376069,10,"mean and variance of ax, ay, az",3.0,0.7136752136752138,control intra
0,0.65625,0.140625,0.03125,0.171875,0.828125,0.7215740557642871,0.9545454545454546,0.55,0.8235294117647058,0.8842105263157896,0.7522727272727273,10,"mean and variance of ax, ay, az",4.0,0.5045454545454546,control intra
0,0.7428571428571429,0.014285714285714285,0.05714285714285714,0.18571428571428572,0.9285714285714286,0.8909827129730572,0.9285714285714286,0.9285714285714286,0.9811320754716982,0.9541284403669725,0.9285714285714286,10,"mean and variance of ax, ay, az",5.0,0.8571428571428572,control intra
0,0.6842105263157895,0.02631578947368421,0.039473684210526314,0.25,0.9342105263157895,0.8892935178441371,0.9454545454545454,0.9047619047619049,0.962962962962963,0.9541284403669724,0.9251082251082252,10,"mean and variance of ax, ay, az",6.0,0.8502164502164504,control intra
0,0.6835443037974683,0.05063291139240506,0.02531645569620253,0.24050632911392406,0.9240506329113924,0.8730243771765337,0.9642857142857143,0.8260869565217391,0.9310344827586207,0.9473684210526316,0.8951863354037267,10,"mean and variance of ax, ay, az",7.0,0.7903726708074534,control intra
0,0.7183098591549296,0.11267605633802817,0.028169014084507043,0.14084507042253522,0.8591549295774649,0.7887533472180901,0.9622641509433962,0.5555555555555556,0.864406779661017,0.9107142857142857,0.7589098532494759,10,"mean and variance of ax, ay, az",8.0,0.5178197064989518,control intra
0,0.71875,0.09375,0.0,0.1875,0.90625,0.8537699923838538,1.0,0.6666666666666666,0.8846153846153846,0.9387755102040816,0.8333333333333333,10,"mean and variance of ax, ay, az",9.0,0.6666666666666665,control intra
0,0.5,0.06,0.06,0.38,0.88,0.7634069400630914,0.8928571428571428,0.8636363636363636,0.8928571428571428,0.8928571428571428,0.8782467532467533,1,full,0.0,0.7564935064935066,control intra
0,0.4782608695652174,0.07246376811594203,0.07246376811594203,0.37681159420289856,0.855072463768116,0.7130977130977131,0.868421052631579,0.8387096774193549,0.868421052631579,0.868421052631579,0.8535653650254669,1,full,1.0,0.7071307300509337,control intra
0,0.39655172413793105,0.08620689655172414,0.05172413793103448,0.46551724137931033,0.8620689655172413,0.7254437869822484,0.8846153846153846,0.84375,0.8214285714285714,0.8518518518518519,0.8641826923076923,1,full,2.0,0.7283653846153846,control intra
0,0.4444444444444444,0.07407407407407407,0.12962962962962962,0.35185185185185186,0.7962962962962963,0.5960557633458007,0.7741935483870968,0.8260869565217391,0.8571428571428571,0.8135593220338982,0.8001402524544179,1,full,3.0,0.6002805049088358,control intra
0,0.46875,0.078125,0.03125,0.421875,0.890625,0.7817295980511572,0.9375,0.84375,0.8571428571428571,0.8955223880597014,0.890625,1,full,4.0,0.78125,control intra
0,0.5609756097560976,0.04878048780487805,0.0975609756097561,0.2926829268292683,0.853658536585366,0.7269700332963376,0.8518518518518519,0.8571428571428572,0.9199999999999999,0.8846153846153846,0.8544973544973545,1,full,5.0,0.7089947089947091,control intra
0,0.4788732394366197,0.07042253521126761,0.08450704225352113,0.36619718309859156,0.8450704225352113,0.6940254652301664,0.8500000000000001,0.8387096774193548,0.8717948717948718,0.8607594936708861,0.8443548387096774,1,full,6.0,0.6887096774193548,control intra
0,0.5,0.046875,0.046875,0.40625,0.90625,0.814133591481123,0.9142857142857143,0.896551724137931,0.9142857142857143,0.9142857142857143,0.9054187192118226,1,full,7.0,0.8108374384236452,control intra
0,0.5,0.125,0.03571428571428571,0.3392857142857143,0.8392857142857143,0.6866645943425553,0.9333333333333333,0.7307692307692307,0.8,0.8615384615384616,0.832051282051282,1,full,8.0,0.664102564102564,control intra
0,0.5081967213114754,0.08196721311475409,0.01639344262295082,0.39344262295081966,0.9016393442622951,0.8058355437665783,0.96875,0.8275862068965517,0.8611111111111112,0.911764705882353,0.8981681034482758,1,full,9.0,0.7963362068965516,control intra
0,0.7058823529411765,0.09411764705882353,0.011764705882352941,0.18823529411764706,0.8941176470588236,0.832987665102063,0.9836065573770493,0.6666666666666666,0.8823529411764706,0.9302325581395349,0.825136612021858,2,full,0.0,0.6502732240437159,control intra
0,0.7323943661971831,0.04225352112676056,0.056338028169014086,0.16901408450704225,0.9014084507042254,0.8503237464237314,0.9285714285714285,0.8,0.9454545454545454,0.9369369369369369,0.8642857142857143,2,full,1.0,0.7285714285714286,control intra
0,0.6666666666666666,0.05128205128205128,0.02564102564102564,0.2564102564102564,0.923076923076923,0.8683173888576251,0.9629629629629629,0.8333333333333334,0.9285714285714285,0.9454545454545454,0.8981481481481481,2,full,2.0,0.7962962962962963,control intra
0,0.6455696202531646,0.10126582278481013,0.0,0.25316455696202533,0.8987341772151899,0.8244931963343515,1.0,0.7142857142857143,0.864406779661017,0.9272727272727274,0.8571428571428572,2,full,3.0,0.7142857142857144,control intra
0,0.7068965517241379,0.034482758620689655,0.017241379310344827,0.2413793103448276,0.9482758620689655,0.9149767896408503,0.9761904761904762,0.875,0.9534883720930233,0.9647058823529412,0.9255952380952381,2,full,4.0,0.8511904761904763,control intra
0,0.7037037037037037,0.012345679012345678,0.04938271604938271,0.2345679012345679,0.9382716049382716,0.8988132417239224,0.9344262295081968,0.95,0.9827586206896551,0.9579831932773109,0.9422131147540984,2,full,5.0,0.8844262295081968,control intra
0,0.7285714285714285,0.04285714285714286,0.014285714285714285,0.21428571428571427,0.9428571428571428,0.9096191091026469,0.9807692307692308,0.8333333333333334,0.9444444444444445,0.9622641509433962,0.9070512820512822,2,full,6.0,0.8141025641025643,control intra
0,0.746031746031746,0.047619047619047616,0.015873015873015872,0.19047619047619047,0.9365079365079365,0.9029649595687331,0.9791666666666667,0.8,0.94,0.9591836734693877,0.8895833333333334,2,full,7.0,0.7791666666666668,control intra
0,0.6666666666666666,0.07692307692307693,0.0,0.2564102564102564,0.923076923076923,0.8683173888576251,1.0,0.7692307692307692,0.8965517241379309,0.9454545454545453,0.8846153846153846,2,full,8.0,0.7692307692307692,control intra
0,0.7625,0.0125,0.0125,0.2125,0.975,0.9616122840690978,0.9838709677419355,0.9444444444444444,0.9838709677419355,0.9838709677419355,0.96415770609319,2,full,9.0,0.9283154121863799,control intra
0,0.5373134328358209,0.1044776119402985,0.05970149253731343,0.29850746268656714,0.835820895522388,0.6893572181243414,0.9,0.7407407407407408,0.8372093023255814,0.8674698795180723,0.8203703703703704,3,full,0.0,0.6407407407407408,control intra
0,0.5897435897435898,0.07692307692307693,0.0,0.3333333333333333,0.9230769230769231,0.8556446637877854,1.0,0.8125,0.8846153846153846,0.9387755102040816,0.90625,3,full,1.0,0.8125,control intra
0,0.4827586206896552,0.08045977011494253,0.04597701149425287,0.39080459770114945,0.8735632183908046,0.7492466919952837,0.9130434782608696,0.8292682926829268,0.8571428571428572,0.8842105263157896,0.8711558854718982,3,full,2.0,0.7423117709437963,control intra
0,0.5324675324675324,0.03896103896103896,0.012987012987012988,0.4155844155844156,0.948051948051948,0.897504159733777,0.9761904761904762,0.9142857142857143,0.9318181818181818,0.9534883720930233,0.9452380952380952,3,full,3.0,0.8904761904761904,control intra
0,0.6,0.1076923076923077,0.03076923076923077,0.26153846153846155,0.8615384615384616,0.7515396050116799,0.9512195121951219,0.7083333333333334,0.8478260869565218,0.8965517241379309,0.8297764227642277,3,full,4.0,0.6595528455284554,control intra
0,0.6133333333333333,0.04,0.013333333333333334,0.3333333333333333,0.9466666666666665,0.9010880316518297,0.9787234042553192,0.8928571428571429,0.9387755102040816,0.9583333333333333,0.9357902735562311,3,full,5.0,0.8715805471124622,control intra
0,0.47368421052631576,0.14473684210526316,0.06578947368421052,0.3157894736842105,0.7894736842105263,0.5891891891891892,0.8780487804878048,0.6857142857142857,0.7659574468085105,0.8181818181818181,0.7818815331010452,3,full,6.0,0.5637630662020905,control intra
0,0.5588235294117647,0.1323529411764706,0.029411764705882353,0.27941176470588236,0.8382352941176471,0.6998996990972919,0.95,0.6785714285714286,0.8085106382978724,0.8735632183908046,0.8142857142857143,3,full,7.0,0.6285714285714286,control intra
0,0.6052631578947368,0.06578947368421052,0.039473684210526314,0.2894736842105263,0.8947368421052632,0.8085642317380354,0.9387755102040816,0.8148148148148149,0.9019607843137255,0.9199999999999999,0.8767951625094482,3,full,8.0,0.7535903250188964,control intra
0,0.575,0.075,0.05,0.3,0.875,0.767576990122022,0.9199999999999999,0.7999999999999999,0.8846153846153847,0.9019607843137256,0.8599999999999999,3,full,9.0,0.7199999999999998,control intra
0,0.5774647887323944,0.09859154929577464,0.014084507042253521,0.30985915492957744,0.8873239436619718,0.7897075157349128,0.9761904761904763,0.7586206896551725,0.8541666666666667,0.9111111111111112,0.8674055829228244,4,full,0.0,0.7348111658456489,control intra
0,0.5373134328358209,0.11940298507462686,0.08955223880597014,0.2537313432835821,0.791044776119403,0.61319587628866,0.8571428571428571,0.6799999999999999,0.8181818181818181,0.8372093023255814,0.7685714285714285,4,full,1.0,0.5371428571428569,control intra
0,0.6176470588235294,0.08823529411764706,0.014705882352941176,0.27941176470588236,0.8970588235294118,0.8152532505336698,0.9767441860465117,0.76,0.875,0.9230769230769231,0.8683720930232559,4,full,2.0,0.7367441860465118,control intra
0,0.5316455696202531,0.10126582278481013,0.06329113924050633,0.3037974683544304,0.8354430379746836,0.6871287128712872,0.8936170212765957,0.75,0.84,0.8659793814432989,0.8218085106382979,4,full,3.0,0.6436170212765957,control intra
0,0.5769230769230769,0.07692307692307693,0.02564102564102564,0.32051282051282054,0.8974358974358974,0.8075262183837136,0.9574468085106382,0.8064516129032258,0.8823529411764707,0.9183673469387754,0.881949210706932,4,full,4.0,0.763898421413864,control intra
0,0.547945205479452,0.0136986301369863,0.1232876712328767,0.3150684931506849,0.8630136986301369,0.7401210395158417,0.8163265306122448,0.9583333333333334,0.9756097560975608,0.8888888888888887,0.8873299319727891,4,full,5.0,0.7746598639455782,control intra
0,0.6323529411764706,0.07352941176470588,0.058823529411764705,0.23529411764705882,0.8676470588235294,0.7713431720530545,0.9148936170212766,0.7619047619047619,0.8958333333333334,0.9052631578947369,0.8383991894630192,4,full,6.0,0.6767983789260383,control intra
0,0.6363636363636364,0.06060606060606061,0.06060606060606061,0.24242424242424243,0.8787878787878788,0.7901430842607313,0.9130434782608695,0.8,0.9130434782608695,0.9130434782608695,0.8565217391304347,4,full,7.0,0.7130434782608694,control intra
0,0.5714285714285714,0.05714285714285714,0.02857142857142857,0.34285714285714286,0.9142857142857143,0.8370830100853374,0.9523809523809523,0.8571428571428571,0.9090909090909091,0.9302325581395349,0.9047619047619047,4,full,8.0,0.8095238095238093,control intra
0,0.6363636363636364,0.09090909090909091,0.030303030303030304,0.24242424242424243,0.8787878787878788,0.7901430842607313,0.9545454545454546,0.7272727272727272,0.875,0.9130434782608695,0.8409090909090908,4,full,9.0,0.6818181818181817,control intra
0,0.5308641975308642,0.06172839506172839,0.07407407407407407,0.3333333333333333,0.8641975308641976,0.7385946897462229,0.8775510204081632,0.84375,0.8958333333333335,0.88659793814433,0.8606505102040816,5,full,0.0,0.7213010204081631,control intra
0,0.6119402985074627,0.0,0.05970149253731343,0.3283582089552239,0.9402985074626866,0.8894845360824744,0.9111111111111112,1.0,1.0,0.9534883720930233,0.9555555555555556,5,full,1.0,0.9111111111111112,control intra
0,0.6301369863013698,0.0410958904109589,0.0136986301369863,0.3150684931506849,0.9452054794520548,0.900307272106521,0.9787234042553192,0.8846153846153846,0.9387755102040816,0.9583333333333333,0.9316693944353519,5,full,2.0,0.8633387888707038,control intra
0,0.559322033898305,0.06779661016949153,0.01694915254237288,0.3559322033898305,0.9152542372881356,0.8372413793103448,0.9705882352941178,0.8400000000000001,0.8918918918918918,0.9295774647887325,0.9052941176470589,5,full,3.0,0.8105882352941178,control intra
0,0.578125,0.125,0.015625,0.28125,0.859375,0.7415301772492708,0.9736842105263158,0.6923076923076923,0.8222222222222222,0.891566265060241,0.832995951417004,5,full,4.0,0.665991902834008,control intra
0,0.5084745762711864,0.03389830508474576,0.05084745762711865,0.4067796610169492,0.9152542372881356,0.8322433892522035,0.9090909090909092,0.923076923076923,0.9375,0.923076923076923,0.916083916083916,5,full,5.0,0.8321678321678321,control intra
0,0.5652173913043478,0.043478260869565216,0.043478260869565216,0.34782608695652173,0.9130434782608695,0.8339350180505415,0.9285714285714286,0.888888888888889,0.9285714285714286,0.9285714285714286,0.9087301587301588,5,full,6.0,0.8174603174603177,control intra
0,0.55,0.06666666666666667,0.06666666666666667,0.31666666666666665,0.8666666666666667,0.7471022128556376,0.8918918918918919,0.8260869565217391,0.8918918918918919,0.8918918918918919,0.8589894242068155,5,full,7.0,0.7179788484136309,control intra
0,0.5945945945945946,0.04054054054054054,0.04054054054054054,0.32432432432432434,0.918918918918919,0.8488767869298844,0.9361702127659574,0.8888888888888888,0.9361702127659574,0.9361702127659574,0.9125295508274232,5,full,8.0,0.8250591016548463,control intra
0,0.5192307692307693,0.019230769230769232,0.038461538461538464,0.4230769230769231,0.9423076923076923,0.8856724074752658,0.9310344827586208,0.9565217391304348,0.9642857142857142,0.9473684210526316,0.9437781109445278,5,full,9.0,0.8875562218890556,control intra
0,0.6363636363636364,0.045454545454545456,0.056818181818181816,0.26136363636363635,0.8977272727272727,0.8206724782067247,0.9180327868852459,0.8518518518518519,0.9333333333333333,0.9256198347107439,0.8849423193685488,6,full,0.0,0.7698846387370977,control intra
0,0.5882352941176471,0.10588235294117647,0.0,0.3058823529411765,0.8941176470588236,0.8038712985514679,1.0,0.7428571428571429,0.8474576271186441,0.9174311926605505,0.8714285714285714,6,full,1.0,0.7428571428571429,control intra
0,0.6551724137931034,0.05747126436781609,0.022988505747126436,0.26436781609195403,0.9195402298850575,0.8604011461318051,0.9661016949152543,0.8214285714285715,0.9193548387096774,0.9421487603305785,0.893765133171913,6,full,2.0,0.787530266343826,control intra
0,0.6483516483516484,0.06593406593406594,0.03296703296703297,0.25274725274725274,0.9010989010989011,0.8289652291949463,0.9516129032258065,0.7931034482758621,0.9076923076923077,0.9291338582677167,0.8723581757508343,6,full,3.0,0.7447163515016686,control intra
0,0.6097560975609756,0.10975609756097561,0.04878048780487805,0.23170731707317074,0.8414634146341463,0.7225764476252439,0.9259259259259258,0.6785714285714286,0.847457627118644,0.8849557522123893,0.8022486772486772,6,full,4.0,0.6044973544973544,control intra
0,0.6235294117647059,0.058823529411764705,0.047058823529411764,0.27058823529411763,0.8941176470588235,0.8116923076923075,0.9298245614035087,0.8214285714285714,0.9137931034482758,0.9217391304347826,0.8756265664160401,6,full,5.0,0.7512531328320802,control intra
0,0.6808510638297872,0.10638297872340426,0.031914893617021274,0.18085106382978725,0.8617021276595744,0.778723404255319,0.9552238805970149,0.6296296296296297,0.8648648648648648,0.9078014184397162,0.7924267551133223,6,full,6.0,0.5848535102266446,control intra
0,0.6172839506172839,0.09876543209876543,0.0,0.2839506172839506,0.9012345679012346,0.8222222222222222,1.0,0.7419354838709677,0.8620689655172413,0.9259259259259259,0.8709677419354839,6,full,7.0,0.7419354838709677,control intra
0,0.6263736263736264,0.07692307692307693,0.03296703296703297,0.26373626373626374,0.8901098901098901,0.8057630736392741,0.95,0.7741935483870968,0.8906250000000001,0.9193548387096774,0.8620967741935484,6,full,8.0,0.7241935483870967,control intra
0,0.6986301369863014,0.0547945205479452,0.0136986301369863,0.2328767123287671,0.9315068493150684,0.887432536622976,0.9807692307692308,0.8095238095238095,0.9272727272727272,0.9532710280373832,0.8951465201465202,6,full,9.0,0.7902930402930404,control intra
0,0.532608695652174,0.08695652173913043,0.06521739130434782,0.31521739130434784,0.8478260869565217,0.7093862815884476,0.890909090909091,0.7837837837837838,0.8596491228070174,0.8749999999999999,0.8373464373464374,7,full,0.0,0.6746928746928749,control intra
0,0.6179775280898876,0.0898876404494382,0.011235955056179775,0.2808988764044944,0.898876404494382,0.8183879378755242,0.9821428571428571,0.7575757575757576,0.873015873015873,0.9243697478991596,0.8698593073593073,7,full,1.0,0.7397186147186146,control intra
0,0.5609756097560976,0.07317073170731707,0.04878048780487805,0.3170731707317073,0.878048780487805,0.7697922515440766,0.9199999999999999,0.8125,0.8846153846153847,0.9019607843137256,0.86625,7,full,2.0,0.7324999999999999,control intra
0,0.6341463414634146,0.04878048780487805,0.036585365853658534,0.2804878048780488,0.9146341463414634,0.8482485128883015,0.9454545454545454,0.8518518518518519,0.9285714285714285,0.9369369369369369,0.8986531986531987,7,full,3.0,0.7973063973063974,control intra
0,0.5066666666666667,0.13333333333333333,0.04,0.32,0.8266666666666667,0.6650060127125923,0.9268292682926829,0.7058823529411764,0.7916666666666667,0.8539325842696629,0.8163558106169296,7,full,4.0,0.6327116212338593,control intra
0,0.5824175824175825,0.04395604395604396,0.06593406593406594,0.3076923076923077,0.8901098901098902,0.7956433864810241,0.8983050847457628,0.875,0.9298245614035089,0.913793103448276,0.8866525423728814,7,full,5.0,0.7733050847457628,control intra
