time,l,r,iteration
2020-01-16 12:26:40.220,0,1,0
2020-01-16 12:25:19.000,0,1,0
2020-01-16 12:30:14.240,0,1,0
2020-01-16 12:26:09.000,0,1,0
2020-01-16 12:30:31.240,0,1,0
2020-01-16 12:26:13.500,0,1,0
2020-01-16 12:26:14.240,0,1,0
2020-01-16 12:26:14.000,0,1,0
2020-01-16 12:30:11.240,0,1,0
2020-01-16 12:26:13.000,0,1,0
2020-01-16 12:25:57.240,0,1,0
2020-01-16 12:25:01.000,0,1,0
2019-11-15 16:32:00.240,0,1,1
2019-11-15 16:34:57.000,0,1,1
2019-11-15 16:34:11.500,0,1,1
2019-11-15 16:31:25.000,0,1,1
2019-11-15 16:32:20.740,1,1,1
2019-11-15 16:32:04.500,0,1,1
2019-11-15 16:31:44.000,0,1,1
2019-11-15 16:34:51.500,1,1,1
2019-11-15 16:31:30.500,0,1,1
2019-11-15 16:32:19.240,0,1,1
2019-11-15 16:31:38.000,1,1,1
2019-11-15 16:31:49.240,1,1,1
2019-11-15 16:34:11.240,0,1,1
2019-11-15 16:31:21.240,0,1,1
2019-11-15 16:32:53.740,1,0,1
2019-11-15 16:34:49.240,1,1,1
2019-11-15 16:32:54.500,1,0,1
2019-11-15 16:31:57.000,0,1,1
2019-11-15 16:34:47.740,1,1,1
2019-11-15 16:32:01.500,0,1,1
2019-11-15 16:32:26.000,0,1,1
2019-11-15 16:31:55.000,0,1,1
2019-11-15 16:32:14.000,0,1,1
2019-11-15 16:31:38.240,0,1,1
2019-11-15 16:35:01.240,0,1,1
2019-11-15 16:33:38.500,0,1,1
2019-11-15 16:31:27.240,0,1,1
2019-11-15 16:32:39.740,0,1,1
2019-11-15 16:32:16.240,0,1,1
2019-11-15 16:31:51.500,0,1,1
2019-11-15 16:32:31.240,0,1,1
2019-11-15 16:31:41.000,1,1,1
2019-11-15 16:32:18.000,0,1,1
2019-11-15 16:33:25.000,0,1,1
2019-11-15 16:33:28.240,0,1,1
2019-11-15 16:33:23.240,0,1,1
2019-11-15 16:33:04.740,0,0,1
2019-11-15 16:33:14.500,0,1,1
2019-11-15 16:34:51.740,1,1,1
2019-11-15 16:33:54.740,1,1,1
2019-11-15 16:32:10.000,0,1,1
2019-11-15 16:32:38.000,0,1,1
2019-11-15 16:32:43.740,0,0,1
2019-11-25 16:51:30.240,1,1,1
2019-11-25 16:51:26.240,1,1,1
2019-11-25 16:57:12.240,1,1,1
2019-11-25 16:54:45.500,0,1,1
2019-11-25 16:59:59.740,0,1,1
2019-11-25 16:57:40.500,0,1,1
2019-11-25 16:56:44.740,1,1,1
2019-11-25 16:54:15.500,0,1,1
2019-11-25 16:59:31.500,1,1,1
2019-11-25 16:47:29.740,0,1,1
2019-11-25 16:52:01.240,1,1,1
2019-11-25 16:56:12.240,0,1,1
2019-11-25 16:57:38.500,0,1,1
2019-11-25 16:48:02.500,1,0,1
2019-11-25 16:52:29.500,1,1,1
2019-11-25 16:58:44.500,0,1,1
2019-11-25 16:57:47.240,0,1,1
2019-11-25 16:57:32.000,0,1,1
2019-11-25 17:00:51.740,0,1,1
2019-11-25 17:00:42.500,0,1,1
2019-11-25 16:53:48.000,0,0,1
2019-11-25 17:00:03.000,1,1,1
2019-11-25 16:47:58.240,1,0,1
2019-11-25 16:50:34.240,1,0,1
2019-11-25 16:48:23.740,1,1,1
2019-11-25 16:59:47.740,0,1,1
2019-11-25 16:57:58.000,0,1,1
2019-11-25 16:47:35.000,0,1,1
2019-11-25 16:54:37.240,1,1,1
2019-11-25 16:51:00.240,1,1,1
2019-11-25 16:58:50.740,1,1,1
2019-11-25 16:47:12.000,0,1,1
2019-11-25 16:55:51.500,0,1,1
2019-11-25 16:49:45.000,1,1,1
2019-11-25 16:56:43.240,0,1,1
2019-11-25 16:54:30.500,1,1,1
2019-11-25 17:00:45.000,0,1,1
2019-11-25 16:47:14.000,0,1,1
2019-11-25 16:53:45.740,0,0,1
2019-11-25 16:56:11.740,0,1,1
2019-11-25 16:52:11.740,0,0,1
2019-11-25 16:55:13.000,0,1,1
2019-11-25 16:57:30.000,0,1,1
2019-11-25 16:49:12.740,0,1,1
2019-11-25 16:59:44.740,0,1,1
2019-11-25 16:51:33.240,1,1,1
