time,l,r,iteration
2019-11-25 16:55:39.500,0,1,2
2019-11-25 16:59:45.740,0,1,2
2019-11-25 16:48:19.500,0,1,2
2019-11-25 16:48:48.000,0,1,2
2019-11-25 16:50:59.740,1,1,2
2019-11-25 16:47:48.740,0,0,2
2019-11-25 16:50:48.240,1,1,2
2019-11-25 17:00:18.740,0,1,2
2019-11-25 16:57:58.740,0,1,2
2019-11-25 16:51:12.740,0,1,2
2019-11-25 16:54:14.500,0,1,2
2019-11-25 16:54:25.740,0,1,2
2019-11-25 16:57:54.500,0,1,2
2019-11-25 16:56:33.500,1,1,2
2019-11-25 16:54:31.740,1,1,2
2019-11-25 16:56:05.000,0,1,2
2019-11-25 16:49:49.740,1,1,2
2019-11-25 16:47:39.500,0,1,2
2019-11-25 16:57:40.740,0,1,2
2019-11-25 16:56:25.240,0,1,2
2019-11-25 16:55:28.240,1,1,2
2019-11-25 16:58:07.500,0,1,2
2019-11-25 16:50:44.500,1,1,2
2019-11-25 16:50:32.740,1,0,2
2019-11-25 16:53:17.000,1,1,2
2019-11-25 16:52:29.000,0,1,2
2019-11-25 16:48:11.000,1,1,2
2019-11-25 16:47:37.500,0,1,2
2019-11-25 16:57:57.240,0,1,2
2019-11-25 17:00:50.000,0,1,2
