time,counts_left,counts_right,r,l
2019-11-25 16:58:27,76.0,92.0,1.0,1.0
2019-11-25 16:58:28,94.0,92.0,1.0,1.0
2019-11-25 16:58:29,105.0,103.0,1.0,1.0
2019-11-25 16:58:30,95.0,112.0,1.0,1.0
2019-11-25 16:58:31,87.0,97.0,1.0,1.0
2019-11-25 16:58:32,81.0,124.0,1.0,1.0
2019-11-25 16:58:33,66.0,147.0,1.0,1.0
2019-11-25 16:58:34,53.0,177.0,1.0,1.0
2019-11-25 16:58:35,47.0,210.0,1.0,1.0
2019-11-25 16:58:36,42.0,234.0,1.0,1.0
2019-11-25 16:58:37,41.0,215.0,1.0,1.0
2019-11-25 16:58:38,38.0,235.0,1.0,1.0
2019-11-25 16:58:39,41.0,233.0,1.0,1.0
2019-11-25 16:58:40,51.0,234.0,1.0,1.0
2019-11-25 16:58:41,70.0,207.0,1.0,1.0
2019-11-25 16:58:42,96.0,204.0,1.0,1.0
2019-11-25 16:58:43,122.0,171.0,1.0,1.0
2019-11-25 16:58:44,140.0,153.0,1.0,1.0
2019-11-25 16:58:45,148.0,125.0,1.0,1.0
2019-11-25 16:58:46,152.0,172.0,1.0,1.0
2019-11-25 16:58:47,148.0,218.0,1.0,1.0
2019-11-25 16:58:48,124.0,232.0,1.0,1.0
2019-11-25 16:58:49,99.0,235.0,1.0,1.0
2019-11-25 16:58:50,86.0,242.0,1.0,1.0
2019-11-25 16:58:51,71.0,191.0,1.0,1.0
2019-11-25 16:58:52,53.0,140.0,1.0,1.0
2019-11-25 16:58:53,57.0,121.0,1.0,1.0
2019-11-25 16:58:54,54.0,101.0,1.0,1.0
2019-11-25 16:58:55,44.0,76.0,1.0,1.0
2019-11-25 16:58:56,33.0,62.0,1.0,1.0
2019-11-25 16:58:57,24.0,37.0,1.0,1.0
2019-11-25 16:58:58,8.0,23.0,1.0,1.0
2019-11-25 16:58:59,2.0,10.0,1.0,1.0
2019-11-25 16:59:00,0.0,0.0,0.0,0.0
2019-11-25 16:59:01,0.0,0.0,0.0,0.0
2019-11-25 16:59:02,0.0,0.0,0.0,0.0
2019-11-25 16:59:03,0.0,0.0,0.0,0.0
2019-11-25 16:59:04,0.0,0.0,0.0,0.0
2019-11-25 16:59:05,0.0,0.0,0.0,0.0
2019-11-25 16:59:06,0.0,0.0,0.0,0.0
2019-11-25 16:59:07,0.0,0.0,0.0,0.0
2019-11-25 16:59:08,0.0,0.0,0.0,0.0
2019-11-25 16:59:09,0.0,0.0,0.0,0.0
2019-11-25 16:59:10,1.0,5.0,1.0,1.0
2019-11-25 16:59:11,3.0,12.0,1.0,1.0
2019-11-25 16:59:12,8.0,24.0,1.0,1.0
2019-11-25 16:59:13,16.0,35.0,1.0,1.0
2019-11-25 16:59:14,21.0,57.0,1.0,1.0
2019-11-25 16:59:15,21.0,91.0,1.0,1.0
2019-11-25 16:59:16,24.0,119.0,1.0,1.0
2019-11-25 16:59:17,21.0,140.0,1.0,1.0
2019-11-25 16:59:18,13.0,179.0,1.0,1.0
2019-11-25 16:59:19,8.0,179.0,1.0,1.0
2019-11-25 16:59:20,7.0,158.0,1.0,1.0
2019-11-25 16:59:21,8.0,142.0,1.0,1.0
2019-11-25 16:59:22,24.0,133.0,1.0,1.0
2019-11-25 16:59:23,48.0,118.0,1.0,1.0
2019-11-25 16:59:24,60.0,135.0,1.0,1.0
2019-11-25 16:59:25,74.0,153.0,1.0,1.0
2019-11-25 16:59:26,80.0,171.0,1.0,1.0
2019-11-25 16:59:27,67.0,164.0,1.0,1.0
2019-11-25 16:59:28,52.0,148.0,1.0,1.0
2019-11-25 16:59:29,50.0,115.0,1.0,1.0
2019-11-25 16:59:30,46.0,90.0,1.0,1.0
2019-11-25 16:59:31,48.0,72.0,1.0,1.0
2019-11-25 16:59:32,69.0,84.0,1.0,1.0
2019-11-25 16:59:33,104.0,103.0,1.0,1.0
2019-11-25 16:59:34,140.0,136.0,1.0,1.0
2019-11-25 16:59:35,157.0,152.0,1.0,1.0
2019-11-25 16:59:36,162.0,141.0,1.0,1.0
2019-11-25 16:59:37,173.0,128.0,1.0,1.0
2019-11-25 16:59:38,145.0,103.0,1.0,1.0
2019-11-25 16:59:39,110.0,83.0,1.0,1.0
2019-11-25 16:59:40,93.0,70.0,1.0,1.0
2019-11-25 16:59:41,83.0,68.0,1.0,1.0
2019-11-25 16:59:42,68.0,63.0,1.0,1.0
2019-11-25 16:59:43,66.0,69.0,1.0,1.0
2019-11-25 16:59:44,76.0,103.0,1.0,1.0
2019-11-25 16:59:45,97.0,148.0,1.0,1.0
2019-11-25 16:59:46,116.0,159.0,1.0,1.0
2019-11-25 16:59:47,106.0,167.0,1.0,1.0
2019-11-25 16:59:48,103.0,181.0,1.0,1.0
2019-11-25 16:59:49,94.0,164.0,1.0,1.0
2019-11-25 16:59:50,65.0,142.0,1.0,1.0
2019-11-25 16:59:51,37.0,160.0,1.0,1.0
2019-11-25 16:59:52,26.0,161.0,1.0,1.0
2019-11-25 16:59:53,15.0,135.0,1.0,1.0
2019-11-25 16:59:54,3.0,112.0,1.0,1.0
2019-11-25 16:59:55,5.0,83.0,1.0,1.0
2019-11-25 16:59:56,5.0,69.0,1.0,1.0
2019-11-25 16:59:57,8.0,73.0,1.0,1.0
2019-11-25 16:59:58,6.0,76.0,1.0,1.0
2019-11-25 16:59:59,6.0,92.0,1.0,1.0
2019-11-25 17:00:00,3.0,128.0,1.0,1.0
2019-11-25 17:00:01,12.0,141.0,1.0,1.0
2019-11-25 17:00:02,37.0,155.0,1.0,1.0
2019-11-25 17:00:03,68.0,187.0,1.0,1.0
2019-11-25 17:00:04,81.0,179.0,1.0,1.0
2019-11-25 17:00:05,84.0,152.0,1.0,1.0
2019-11-25 17:00:06,84.0,147.0,1.0,1.0
2019-11-25 17:00:07,65.0,114.0,1.0,1.0
2019-11-25 17:00:08,60.0,105.0,1.0,1.0
2019-11-25 17:00:09,72.0,124.0,1.0,1.0
2019-11-25 17:00:10,87.0,146.0,1.0,1.0
2019-11-25 17:00:11,85.0,145.0,1.0,1.0
2019-11-25 17:00:12,77.0,168.0,1.0,1.0
2019-11-25 17:00:13,55.0,148.0,1.0,1.0
2019-11-25 17:00:14,38.0,124.0,1.0,1.0
2019-11-25 17:00:15,44.0,126.0,1.0,1.0
2019-11-25 17:00:16,69.0,158.0,1.0,1.0
2019-11-25 17:00:17,78.0,168.0,1.0,1.0
2019-11-25 17:00:18,87.0,216.0,1.0,1.0
2019-11-25 17:00:19,92.0,223.0,1.0,1.0
2019-11-25 17:00:20,86.0,204.0,1.0,1.0
2019-11-25 17:00:21,86.0,175.0,1.0,1.0
2019-11-25 17:00:22,98.0,162.0,1.0,1.0
2019-11-25 17:00:23,101.0,130.0,1.0,1.0
2019-11-25 17:00:24,129.0,130.0,1.0,1.0
2019-11-25 17:00:25,138.0,133.0,1.0,1.0
2019-11-25 17:00:26,114.0,118.0,1.0,1.0
2019-11-25 17:00:27,117.0,117.0,1.0,1.0
2019-11-25 17:00:28,122.0,107.0,1.0,1.0
2019-11-25 17:00:29,86.0,114.0,1.0,1.0
2019-11-25 17:00:30,70.0,110.0,1.0,1.0
2019-11-25 17:00:31,69.0,119.0,1.0,1.0
2019-11-25 17:00:32,44.0,119.0,1.0,1.0
2019-11-25 17:00:33,25.0,138.0,1.0,1.0
2019-11-25 17:00:34,23.0,153.0,1.0,1.0
2019-11-25 17:00:35,11.0,154.0,1.0,1.0
2019-11-25 17:00:36,5.0,148.0,1.0,1.0
2019-11-25 17:00:37,5.0,159.0,1.0,1.0
2019-11-25 17:00:38,4.0,150.0,1.0,1.0
2019-11-25 17:00:39,7.0,132.0,1.0,1.0
2019-11-25 17:00:40,14.0,138.0,1.0,1.0
2019-11-25 17:00:41,27.0,131.0,1.0,1.0
2019-11-25 17:00:42,45.0,139.0,1.0,1.0
2019-11-25 17:00:43,68.0,143.0,1.0,1.0
2019-11-25 17:00:44,78.0,121.0,1.0,1.0
2019-11-25 17:00:45,77.0,120.0,1.0,1.0
2019-11-25 17:00:46,70.0,127.0,1.0,1.0
2019-11-25 17:00:47,52.0,102.0,1.0,1.0
2019-11-25 17:00:48,29.0,72.0,1.0,1.0
2019-11-25 17:00:49,15.0,87.0,1.0,1.0
2019-11-25 17:00:50,9.0,90.0,1.0,1.0
2019-11-25 17:00:51,2.0,120.0,1.0,1.0
2019-11-25 17:00:52,6.0,147.0,1.0,1.0
2019-11-26 16:50:51,22.0,155.0,1.0,1.0
2019-11-26 16:50:52,55.0,165.0,1.0,1.0
2019-11-26 16:50:53,97.0,144.0,1.0,1.0
2019-11-26 16:50:54,113.0,99.0,1.0,1.0
2019-11-26 16:50:55,119.0,55.0,1.0,1.0
2019-11-26 16:50:56,107.0,44.0,1.0,1.0
2019-11-26 16:50:57,73.0,14.0,1.0,1.0
2019-11-26 16:50:58,31.0,5.0,1.0,1.0
2019-11-26 16:50:59,15.0,0.0,0.0,1.0
2019-11-26 16:51:00,4.0,0.0,0.0,1.0
2019-11-26 16:51:01,5.0,0.0,0.0,1.0
2019-11-26 16:51:02,12.0,0.0,0.0,1.0
2019-11-26 16:51:03,14.0,0.0,0.0,1.0
2019-11-26 16:51:04,22.0,0.0,0.0,1.0
2019-11-26 16:51:05,29.0,0.0,0.0,1.0
2019-11-26 16:51:06,30.0,0.0,0.0,1.0
2019-11-26 16:51:07,27.0,0.0,0.0,1.0
2019-11-26 16:51:08,26.0,0.0,0.0,1.0
2019-11-26 16:51:09,18.0,0.0,0.0,1.0
2019-11-26 16:51:10,14.0,0.0,0.0,1.0
2019-11-26 16:51:11,12.0,0.0,0.0,1.0
2019-11-26 16:51:12,12.0,0.0,0.0,1.0
2019-11-26 16:51:13,17.0,0.0,0.0,1.0
2019-11-26 16:51:14,21.0,0.0,0.0,1.0
2019-11-26 16:51:15,24.0,0.0,0.0,1.0
2019-11-26 16:51:16,22.0,0.0,0.0,1.0
2019-11-26 16:51:17,22.0,0.0,0.0,1.0
2019-11-26 16:51:18,17.0,0.0,0.0,1.0
2019-11-26 16:51:19,19.0,0.0,0.0,1.0
2019-11-26 16:51:20,21.0,0.0,0.0,1.0
2019-11-26 16:51:21,23.0,0.0,0.0,1.0
2019-11-26 16:51:22,23.0,0.0,0.0,1.0
2019-11-26 16:51:23,27.0,0.0,0.0,1.0
2019-11-26 16:51:24,29.0,0.0,0.0,1.0
2019-11-26 16:51:25,20.0,0.0,0.0,1.0
2019-11-26 16:51:26,20.0,0.0,0.0,1.0
2019-11-26 16:51:27,15.0,0.0,0.0,1.0
2019-11-26 16:51:28,15.0,0.0,0.0,1.0
2019-11-26 16:51:29,12.0,0.0,0.0,1.0
2019-11-26 16:51:30,16.0,0.0,0.0,1.0
2019-11-26 16:51:31,16.0,0.0,0.0,1.0
2019-11-26 16:51:32,21.0,0.0,0.0,1.0
2019-11-26 16:51:33,25.0,0.0,0.0,1.0
2019-11-26 16:51:34,23.0,0.0,0.0,1.0
2019-11-26 16:51:35,20.0,0.0,0.0,1.0
2019-11-26 16:51:36,27.0,0.0,0.0,1.0
2019-11-26 16:51:37,32.0,0.0,0.0,1.0
2019-11-26 16:51:38,31.0,0.0,0.0,1.0
2019-11-26 16:51:39,33.0,3.0,1.0,1.0
2019-11-26 16:51:40,31.0,3.0,1.0,1.0
2019-11-26 16:51:41,23.0,3.0,1.0,1.0
2019-11-26 16:51:42,12.0,3.0,1.0,1.0
2019-11-26 16:51:43,6.0,3.0,1.0,1.0
2019-11-26 16:51:44,0.0,0.0,0.0,0.0
2019-11-26 16:51:45,2.0,1.0,1.0,1.0
2019-11-26 16:51:46,2.0,4.0,1.0,1.0
2019-11-26 16:51:47,2.0,10.0,1.0,1.0
2019-11-26 16:51:48,2.0,10.0,1.0,1.0
2019-11-26 16:51:49,2.0,10.0,1.0,1.0
2019-11-26 16:51:50,0.0,17.0,1.0,0.0
2019-11-26 16:51:51,0.0,41.0,1.0,0.0
2019-11-26 16:51:52,0.0,70.0,1.0,0.0
2019-11-26 16:51:53,0.0,90.0,1.0,0.0
2019-11-26 16:51:54,1.0,94.0,1.0,1.0
2019-11-26 16:51:55,4.0,95.0,1.0,1.0
2019-11-26 16:51:56,4.0,68.0,1.0,1.0
2019-11-26 16:51:57,4.0,33.0,1.0,1.0
2019-11-26 16:51:58,4.0,12.0,1.0,1.0
2019-11-26 16:51:59,3.0,9.0,1.0,1.0
2019-11-26 16:52:00,5.0,1.0,1.0,1.0
2019-11-26 16:52:01,13.0,1.0,1.0,1.0
2019-11-26 16:52:02,14.0,1.0,1.0,1.0
2019-11-26 16:52:03,15.0,1.0,1.0,1.0
2019-11-26 16:52:04,18.0,0.0,0.0,1.0
2019-11-26 16:52:05,14.0,0.0,0.0,1.0
2019-11-26 16:52:06,6.0,0.0,0.0,1.0
2019-11-26 16:52:07,5.0,0.0,0.0,1.0
2019-11-26 16:52:08,4.0,0.0,0.0,1.0
2019-11-26 16:52:09,4.0,0.0,0.0,1.0
2019-11-26 16:52:10,3.0,0.0,0.0,1.0
2019-11-26 16:52:11,6.0,0.0,0.0,1.0
2019-11-26 16:52:12,7.0,0.0,0.0,1.0
2019-11-26 16:52:13,7.0,0.0,0.0,1.0
2019-11-26 16:52:14,6.0,0.0,0.0,1.0
2019-11-26 16:52:15,6.0,1.0,1.0,1.0
2019-11-26 16:52:16,5.0,4.0,1.0,1.0
2019-11-26 16:52:17,12.0,22.0,1.0,1.0
2019-11-26 16:52:18,23.0,50.0,1.0,1.0
2019-11-26 16:52:19,21.0,59.0,1.0,1.0
2019-11-26 16:52:20,21.0,61.0,1.0,1.0
2019-11-26 16:52:21,19.0,59.0,1.0,1.0
2019-11-26 16:52:22,11.0,45.0,1.0,1.0
2019-11-26 16:52:23,0.0,23.0,1.0,0.0
2019-11-26 16:52:24,0.0,21.0,1.0,0.0
2019-11-26 16:52:25,0.0,30.0,1.0,0.0
2019-11-26 16:52:26,0.0,48.0,1.0,0.0
2019-11-26 16:52:27,0.0,63.0,1.0,0.0
2019-11-26 16:52:28,0.0,61.0,1.0,0.0
2019-11-26 16:52:29,0.0,64.0,1.0,0.0
2019-11-26 16:52:30,0.0,57.0,1.0,0.0
2019-11-26 16:52:31,0.0,42.0,1.0,0.0
2019-11-26 16:52:32,0.0,26.0,1.0,0.0
2019-11-26 16:52:33,0.0,22.0,1.0,0.0
2019-11-26 16:52:34,0.0,12.0,1.0,0.0
2019-11-26 16:52:35,0.0,9.0,1.0,0.0
2019-11-26 16:52:36,0.0,6.0,1.0,0.0
2019-11-26 16:52:37,0.0,4.0,1.0,0.0
2019-11-26 16:52:38,0.0,4.0,1.0,0.0
2019-11-26 16:52:39,0.0,5.0,1.0,0.0
2019-11-26 16:52:40,0.0,9.0,1.0,0.0
2019-11-26 16:52:41,0.0,12.0,1.0,0.0
2019-11-26 16:52:42,0.0,17.0,1.0,0.0
2019-11-26 16:52:43,0.0,19.0,1.0,0.0
2019-11-26 16:52:44,0.0,18.0,1.0,0.0
2019-11-26 16:52:45,0.0,12.0,1.0,0.0
2019-11-26 16:52:46,0.0,8.0,1.0,0.0
2019-11-26 16:52:47,2.0,8.0,1.0,1.0
2019-11-26 16:52:48,3.0,14.0,1.0,1.0
2019-11-26 16:52:49,4.0,15.0,1.0,1.0
2019-11-26 16:52:50,4.0,15.0,1.0,1.0
2019-11-26 16:52:51,4.0,14.0,1.0,1.0
2019-11-26 16:52:52,2.0,9.0,1.0,1.0
2019-11-26 16:52:53,1.0,1.0,1.0,1.0
2019-11-26 16:52:54,0.0,0.0,0.0,0.0
2019-11-26 16:52:55,0.0,0.0,0.0,0.0
2019-11-26 16:52:56,0.0,0.0,0.0,0.0
2019-11-26 16:52:57,0.0,0.0,0.0,0.0
2019-11-26 16:52:58,0.0,0.0,0.0,0.0
2019-11-26 16:52:59,0.0,0.0,0.0,0.0
2019-11-26 16:53:00,0.0,0.0,0.0,0.0
2019-11-26 16:53:01,7.0,0.0,0.0,1.0
2019-11-26 16:53:02,17.0,1.0,1.0,1.0
2019-11-26 16:53:03,23.0,3.0,1.0,1.0
2019-11-26 16:53:04,27.0,8.0,1.0,1.0
2019-11-26 16:53:05,28.0,15.0,1.0,1.0
2019-11-26 16:53:06,24.0,30.0,1.0,1.0
2019-11-26 16:53:07,20.0,44.0,1.0,1.0
2019-11-26 16:53:08,13.0,50.0,1.0,1.0
2019-11-26 16:53:09,9.0,52.0,1.0,1.0
2019-11-26 16:53:10,8.0,47.0,1.0,1.0
2019-11-26 16:53:11,5.0,32.0,1.0,1.0
2019-11-26 16:53:12,0.0,17.0,1.0,0.0
2019-11-26 16:53:13,0.0,10.0,1.0,0.0
2019-11-26 16:53:14,0.0,5.0,1.0,0.0
2019-11-26 16:53:15,0.0,4.0,1.0,0.0
2019-11-26 16:53:16,0.0,7.0,1.0,0.0
2019-11-26 16:53:17,0.0,13.0,1.0,0.0
2019-11-26 16:53:18,0.0,18.0,1.0,0.0
2019-11-26 16:53:19,0.0,17.0,1.0,0.0
2019-11-26 16:53:20,0.0,16.0,1.0,0.0
2019-11-26 16:53:21,1.0,17.0,1.0,1.0
2019-11-26 16:53:22,1.0,21.0,1.0,1.0
2019-11-26 16:53:23,1.0,23.0,1.0,1.0
2019-11-26 16:53:24,1.0,24.0,1.0,1.0
2019-11-26 16:53:25,1.0,24.0,1.0,1.0
2019-11-26 16:53:26,2.0,19.0,1.0,1.0
2019-11-26 16:53:27,7.0,9.0,1.0,1.0
2019-11-26 16:53:28,11.0,3.0,1.0,1.0
2019-11-26 16:53:29,11.0,0.0,0.0,1.0
2019-11-26 16:53:30,15.0,0.0,0.0,1.0
2019-11-26 16:53:31,18.0,0.0,0.0,1.0
2019-11-26 16:53:32,17.0,0.0,0.0,1.0
2019-11-26 16:53:33,17.0,0.0,0.0,1.0
2019-11-26 16:53:34,20.0,1.0,1.0,1.0
2019-11-26 16:53:35,18.0,4.0,1.0,1.0
2019-11-26 16:53:36,19.0,5.0,1.0,1.0
2019-11-26 16:53:37,20.0,8.0,1.0,1.0
2019-11-26 16:53:38,21.0,11.0,1.0,1.0
2019-11-26 16:53:39,18.0,11.0,1.0,1.0
2019-11-26 16:53:40,17.0,8.0,1.0,1.0
2019-11-26 16:53:41,10.0,7.0,1.0,1.0
2019-11-26 16:53:42,5.0,4.0,1.0,1.0
2019-11-26 16:53:43,1.0,6.0,1.0,1.0
2019-11-26 16:53:44,0.0,9.0,1.0,0.0
2019-11-26 16:53:45,0.0,9.0,1.0,0.0
2019-11-26 16:53:46,0.0,9.0,1.0,0.0
2019-11-26 16:53:47,0.0,9.0,1.0,0.0
2019-11-26 16:53:48,0.0,4.0,1.0,0.0
2019-11-26 16:53:49,0.0,0.0,0.0,0.0
2019-11-26 16:53:50,0.0,0.0,0.0,0.0
2019-11-26 16:53:51,0.0,0.0,0.0,0.0
2019-11-26 16:53:52,0.0,0.0,0.0,0.0
2019-11-26 16:53:53,0.0,0.0,0.0,0.0
2019-11-26 16:53:54,2.0,0.0,0.0,1.0
2019-11-26 16:53:55,9.0,2.0,1.0,1.0
2019-11-26 16:53:56,12.0,4.0,1.0,1.0
2019-11-26 16:53:57,16.0,5.0,1.0,1.0
2019-11-26 16:53:58,18.0,5.0,1.0,1.0
2019-11-26 16:53:59,26.0,5.0,1.0,1.0
2019-11-26 16:54:00,37.0,3.0,1.0,1.0
2019-11-26 16:54:01,46.0,9.0,1.0,1.0
2019-11-26 16:54:02,42.0,15.0,1.0,1.0
2019-11-26 16:54:03,40.0,16.0,1.0,1.0
2019-11-26 16:54:04,36.0,16.0,1.0,1.0
2019-11-26 16:54:05,27.0,17.0,1.0,1.0
2019-11-26 16:54:06,17.0,11.0,1.0,1.0
2019-11-26 16:54:07,19.0,4.0,1.0,1.0
2019-11-26 16:54:08,22.0,4.0,1.0,1.0
2019-11-26 16:54:09,23.0,5.0,1.0,1.0
2019-11-26 16:54:10,21.0,4.0,1.0,1.0
2019-11-26 16:54:11,20.0,5.0,1.0,1.0
2019-11-26 16:54:12,19.0,9.0,1.0,1.0
2019-11-26 16:54:13,23.0,8.0,1.0,1.0
2019-11-26 16:54:14,29.0,6.0,1.0,1.0
2019-11-26 16:54:15,33.0,6.0,1.0,1.0
2019-11-26 16:54:16,38.0,4.0,1.0,1.0
2019-11-26 16:54:17,41.0,0.0,0.0,1.0
2019-11-26 16:54:18,37.0,0.0,0.0,1.0
2019-11-26 16:54:19,26.0,5.0,1.0,1.0
2019-11-26 16:54:20,19.0,14.0,1.0,1.0
2019-11-26 16:54:21,12.0,17.0,1.0,1.0
2019-11-26 16:54:22,9.0,17.0,1.0,1.0
2019-11-26 16:54:23,6.0,17.0,1.0,1.0
2019-11-26 16:54:24,4.0,12.0,1.0,1.0
2019-11-26 16:54:25,1.0,6.0,1.0,1.0
2019-11-26 16:54:26,1.0,9.0,1.0,1.0
2019-11-26 16:54:27,5.0,10.0,1.0,1.0
2019-11-26 16:54:28,5.0,22.0,1.0,1.0
2019-11-26 16:54:29,6.0,38.0,1.0,1.0
2019-11-26 16:54:30,7.0,35.0,1.0,1.0
2019-11-26 16:54:31,12.0,30.0,1.0,1.0
2019-11-26 16:54:32,10.0,29.0,1.0,1.0
2019-11-26 16:54:33,13.0,17.0,1.0,1.0
2019-11-26 16:54:34,18.0,1.0,1.0,1.0
2019-11-26 16:54:35,24.0,0.0,0.0,1.0
2019-11-26 16:54:36,20.0,0.0,0.0,1.0
2019-11-26 16:54:37,18.0,0.0,0.0,1.0
2019-11-26 16:54:38,14.0,3.0,1.0,1.0
2019-11-26 16:54:39,8.0,9.0,1.0,1.0
2019-11-26 16:54:40,0.0,10.0,1.0,0.0
2019-11-26 16:54:41,0.0,10.0,1.0,0.0
2019-11-26 16:54:42,0.0,10.0,1.0,0.0
2019-11-26 16:54:43,0.0,7.0,1.0,0.0
2019-11-26 16:54:44,0.0,1.0,1.0,0.0
2019-11-26 16:54:45,0.0,0.0,0.0,0.0
2019-11-26 16:54:46,0.0,0.0,0.0,0.0
2019-11-26 16:54:47,0.0,0.0,0.0,0.0
2019-11-26 16:54:48,0.0,0.0,0.0,0.0
2019-11-26 16:54:49,0.0,0.0,0.0,0.0
2019-11-26 16:54:50,0.0,0.0,0.0,0.0
2019-11-26 16:54:51,0.0,0.0,0.0,0.0
2019-11-26 16:54:52,0.0,0.0,0.0,0.0
2019-11-26 16:54:53,0.0,0.0,0.0,0.0
2019-11-26 16:54:54,0.0,0.0,0.0,0.0
2019-11-26 16:54:55,1.0,0.0,0.0,1.0
2019-11-26 16:54:56,2.0,5.0,1.0,1.0
2019-11-26 16:54:57,9.0,8.0,1.0,1.0
2019-11-26 16:54:58,16.0,8.0,1.0,1.0
2019-11-26 16:54:59,17.0,9.0,1.0,1.0
2019-11-26 16:55:00,21.0,10.0,1.0,1.0
2019-11-26 16:55:01,24.0,6.0,1.0,1.0
2019-11-26 16:55:02,29.0,3.0,1.0,1.0
2019-11-26 16:55:03,40.0,3.0,1.0,1.0
2019-11-26 16:55:04,44.0,3.0,1.0,1.0
2019-11-26 16:55:05,40.0,2.0,1.0,1.0
2019-11-26 16:55:06,36.0,1.0,1.0,1.0
2019-11-26 16:55:07,24.0,1.0,1.0,1.0
2019-11-26 16:55:08,5.0,1.0,1.0,1.0
2019-11-26 16:55:09,2.0,0.0,0.0,1.0
2019-11-26 16:55:10,2.0,0.0,0.0,1.0
2019-11-26 16:55:11,2.0,0.0,0.0,1.0
2019-11-26 16:55:12,2.0,0.0,0.0,1.0
2019-11-26 16:55:13,4.0,0.0,0.0,1.0
2019-11-26 16:55:14,8.0,4.0,1.0,1.0
2019-11-26 16:55:15,10.0,7.0,1.0,1.0
2019-11-26 16:55:16,17.0,13.0,1.0,1.0
2019-11-26 16:55:17,18.0,31.0,1.0,1.0
2019-11-26 16:55:18,16.0,70.0,1.0,1.0
2019-11-26 16:55:19,12.0,89.0,1.0,1.0
2019-11-26 16:55:20,16.0,104.0,1.0,1.0
2019-11-26 16:55:21,10.0,107.0,1.0,1.0
2019-11-26 16:55:22,10.0,100.0,1.0,1.0
2019-11-26 16:55:23,11.0,66.0,1.0,1.0
2019-11-26 16:55:24,9.0,45.0,1.0,1.0
2019-11-26 16:55:25,4.0,28.0,1.0,1.0
2019-11-26 16:55:26,4.0,20.0,1.0,1.0
2019-11-26 16:55:27,2.0,8.0,1.0,1.0
2019-11-26 16:55:28,1.0,4.0,1.0,1.0
2019-11-26 16:55:29,1.0,15.0,1.0,1.0
2019-11-26 16:55:30,7.0,23.0,1.0,1.0
2019-11-26 16:55:31,18.0,45.0,1.0,1.0
2019-11-26 16:55:32,23.0,73.0,1.0,1.0
2019-11-26 16:55:33,23.0,77.0,1.0,1.0
2019-11-26 16:55:34,23.0,66.0,1.0,1.0
2019-11-26 16:55:35,16.0,58.0,1.0,1.0
2019-11-26 16:55:36,6.0,36.0,1.0,1.0
2019-11-26 16:55:37,0.0,8.0,1.0,0.0
2019-11-26 16:55:38,0.0,3.0,1.0,0.0
2019-11-26 16:55:39,0.0,0.0,0.0,0.0
2019-11-26 16:55:40,0.0,0.0,0.0,0.0
2019-11-26 16:55:41,0.0,0.0,0.0,0.0
2019-11-26 16:55:42,0.0,0.0,0.0,0.0
2019-11-26 16:55:43,2.0,2.0,1.0,1.0
2019-11-26 16:55:44,7.0,3.0,1.0,1.0
2019-11-26 16:55:45,9.0,3.0,1.0,1.0
2019-11-26 16:55:46,9.0,3.0,1.0,1.0
2019-11-26 16:55:47,9.0,3.0,1.0,1.0
2019-11-26 16:55:48,7.0,0.0,0.0,1.0
2019-11-26 16:55:49,2.0,0.0,0.0,1.0
2019-11-26 16:55:50,0.0,0.0,0.0,0.0
2019-11-26 16:55:51,0.0,0.0,0.0,0.0
2019-11-26 16:55:52,0.0,0.0,0.0,0.0
2019-11-26 16:55:53,0.0,0.0,0.0,0.0
2019-11-26 16:55:54,0.0,0.0,0.0,0.0
2019-11-26 16:55:55,0.0,0.0,0.0,0.0
2019-11-26 16:55:56,0.0,0.0,0.0,0.0
2019-11-26 16:55:57,0.0,0.0,0.0,0.0
2019-11-26 16:55:58,0.0,0.0,0.0,0.0
2019-11-26 16:55:59,0.0,0.0,0.0,0.0
2019-11-26 16:56:00,0.0,0.0,0.0,0.0
2019-11-26 16:56:01,0.0,0.0,0.0,0.0
2019-11-26 16:56:02,0.0,0.0,0.0,0.0
2019-11-26 16:56:03,0.0,0.0,0.0,0.0
2019-11-26 16:56:04,0.0,0.0,0.0,0.0
2019-11-26 16:56:05,0.0,0.0,0.0,0.0
2019-11-26 16:56:06,0.0,0.0,0.0,0.0
2019-11-26 16:56:07,0.0,3.0,1.0,0.0
2019-11-26 16:56:08,3.0,4.0,1.0,1.0
2019-11-26 16:56:09,3.0,6.0,1.0,1.0
2019-11-26 16:56:10,6.0,10.0,1.0,1.0
2019-11-26 16:56:11,9.0,26.0,1.0,1.0
2019-11-26 16:56:12,17.0,49.0,1.0,1.0
2019-11-26 16:56:13,22.0,68.0,1.0,1.0
2019-11-26 16:56:14,33.0,74.0,1.0,1.0
2019-11-26 16:56:15,42.0,82.0,1.0,1.0
2019-11-26 16:56:16,45.0,87.0,1.0,1.0
2019-11-26 16:56:17,44.0,82.0,1.0,1.0
2019-11-26 16:56:18,38.0,89.0,1.0,1.0
2019-11-26 16:56:19,27.0,110.0,1.0,1.0
2019-11-26 16:56:20,15.0,115.0,1.0,1.0
2019-11-26 16:56:21,9.0,105.0,1.0,1.0
2019-11-26 16:56:22,3.0,95.0,1.0,1.0
2019-11-26 16:56:23,1.0,72.0,1.0,1.0
2019-11-26 16:56:24,1.0,59.0,1.0,1.0
2019-11-26 16:56:25,1.0,63.0,1.0,1.0
2019-11-26 16:56:26,0.0,58.0,1.0,0.0
