time,l,r
2019-11-25 16:59:13.500,0,0
2019-11-25 16:59:13.740,0,1
2019-11-25 16:59:14.000,1,1
2019-11-25 16:59:14.240,0,0
2019-11-25 16:59:14.500,0,0
2019-11-25 16:59:14.740,0,0
2019-11-25 16:59:15.000,0,1
2019-11-25 16:59:15.240,0,1
2019-11-25 16:59:15.500,0,1
2019-11-25 16:59:15.740,0,1
2019-11-25 16:59:16.000,0,1
2019-11-25 16:59:16.240,0,0
2019-11-25 16:59:16.500,0,1
2019-11-25 16:59:16.740,0,1
2019-11-25 16:59:17.000,0,1
2019-11-25 16:59:17.240,0,0
2019-11-25 16:59:17.500,0,0
2019-11-25 16:59:17.740,0,1
2019-11-25 16:59:18.000,0,0
2019-11-25 16:59:18.240,0,0
2019-11-25 16:59:18.500,0,0
2019-11-25 16:59:18.740,0,1
2019-11-25 16:59:19.000,0,1
2019-11-25 16:59:19.240,0,0
2019-11-25 16:59:19.500,0,0
2019-11-25 16:59:19.740,0,1
2019-11-25 16:59:20.000,0,1
2019-11-25 16:59:20.240,0,1
2019-11-25 16:59:20.500,0,0
2019-11-25 16:59:20.740,0,0
2019-11-25 16:59:21.000,0,0
2019-11-25 16:59:21.240,0,1
2019-11-25 16:59:21.500,1,1
2019-11-25 16:59:21.740,0,1
2019-11-25 16:59:22.000,0,1
2019-11-25 16:59:22.240,0,1
2019-11-25 16:59:22.500,1,0
2019-11-25 16:59:22.740,0,1
2019-11-25 16:59:23.000,1,1
2019-11-25 16:59:23.240,0,1
2019-11-25 16:59:23.500,0,1
2019-11-25 16:59:23.740,0,1
2019-11-25 16:59:24.000,0,1
2019-11-25 16:59:24.240,0,0
2019-11-25 16:59:24.500,0,1
2019-11-25 16:59:24.740,0,0
2019-11-25 16:59:25.000,0,1
2019-11-25 16:59:25.240,0,0
2019-11-25 16:59:25.500,0,0
2019-11-25 16:59:25.740,0,0
2019-11-25 16:59:26.000,0,0
2019-11-25 16:59:26.240,0,0
2019-11-25 16:59:26.500,0,0
2019-11-25 16:59:26.740,0,0
2019-11-25 16:59:27.000,0,1
2019-11-25 16:59:27.240,0,0
2019-11-25 16:59:27.500,0,0
2019-11-25 16:59:27.740,0,0
2019-11-25 16:59:28.000,0,1
2019-11-25 16:59:28.240,0,1
2019-11-25 16:59:28.500,0,1
2019-11-25 16:59:28.740,0,1
2019-11-25 16:59:29.000,0,1
2019-11-25 16:59:29.240,0,0
2019-11-25 16:59:29.500,0,0
2019-11-25 16:59:29.740,0,1
2019-11-25 16:59:30.000,0,1
2019-11-25 16:59:30.240,0,1
2019-11-25 16:59:30.500,0,1
2019-11-25 16:59:30.740,0,0
2019-11-25 16:59:31.000,0,0
2019-11-25 16:59:31.240,0,1
2019-11-25 16:59:31.500,0,1
2019-11-25 16:59:31.740,0,1
2019-11-25 16:59:32.000,0,1
2019-11-25 16:59:32.240,1,1
2019-11-25 16:59:32.500,1,1
2019-11-25 16:59:32.740,1,0
2019-11-25 16:59:33.000,0,1
2019-11-25 16:59:33.240,0,1
2019-11-25 16:59:33.500,1,1
2019-11-25 16:59:33.740,1,1
2019-11-25 16:59:34.000,1,1
2019-11-25 16:59:34.240,1,1
2019-11-25 16:59:34.500,1,1
2019-11-25 16:59:34.740,0,0
2019-11-25 16:59:35.000,1,1
2019-11-25 16:59:35.240,1,1
2019-11-25 16:59:35.500,1,1
2019-11-25 16:59:35.740,1,1
2019-11-25 16:59:36.000,1,1
2019-11-25 16:59:36.240,1,1
2019-11-25 16:59:36.500,1,1
2019-11-25 16:59:36.740,1,1
2019-11-25 16:59:37.000,1,1
2019-11-25 16:59:37.240,1,1
2019-11-25 16:59:37.500,1,1
2019-11-25 16:59:37.740,1,1
2019-11-25 16:59:38.000,1,1
2019-11-25 16:59:38.240,1,1
2019-11-25 16:59:38.500,0,1
2019-11-25 16:59:38.740,1,1
2019-11-25 16:59:39.000,1,1
2019-11-25 16:59:39.240,1,1
2019-11-25 16:59:39.500,1,1
2019-11-25 16:59:39.740,1,1
2019-11-25 16:59:40.000,1,1
2019-11-25 16:59:40.240,1,1
2019-11-25 16:59:40.500,1,1
2019-11-25 16:59:40.740,1,1
2019-11-25 16:59:41.000,1,1
2019-11-25 16:59:41.240,1,1
2019-11-25 16:59:41.500,1,1
2019-11-25 16:59:41.740,1,0
2019-11-25 16:59:42.000,1,1
2019-11-25 16:59:42.240,1,1
2019-11-25 16:59:42.500,0,1
2019-11-25 16:59:42.740,0,1
2019-11-25 16:59:43.000,0,1
2019-11-25 16:59:43.240,1,0
2019-11-25 16:59:43.500,1,0
2019-11-25 16:59:43.740,1,0
2019-11-25 16:59:44.000,0,1
2019-11-25 16:59:44.240,1,0
2019-11-25 16:59:44.500,1,0
2019-11-25 16:59:44.740,1,1
2019-11-25 16:59:45.000,1,1
2019-11-25 16:59:45.240,1,1
2019-11-25 16:59:45.500,1,1
2019-11-25 16:59:45.740,1,1
2019-11-25 16:59:46.000,1,1
2019-11-25 16:59:46.240,1,1
2019-11-25 16:59:46.500,1,1
2019-11-25 16:59:46.740,1,1
2019-11-25 16:59:47.000,1,1
2019-11-25 16:59:47.240,1,1
2019-11-25 16:59:47.500,1,1
2019-11-25 16:59:47.740,1,0
2019-11-25 16:59:48.000,1,0
2019-11-25 16:59:48.240,1,1
2019-11-25 16:59:48.500,0,0
2019-11-25 16:59:48.740,0,0
2019-11-25 16:59:49.000,1,1
2019-11-25 16:59:49.240,0,1
2019-11-25 16:59:49.500,0,0
2019-11-25 16:59:49.740,0,0
2019-11-25 16:59:50.000,0,0
2019-11-25 16:59:50.240,0,0
2019-11-25 16:59:50.500,0,1
2019-11-25 16:59:50.740,0,0
2019-11-25 16:59:51.000,0,0
2019-11-25 16:59:51.240,0,0
2019-11-25 16:59:51.500,1,0
2019-11-25 16:59:51.740,0,0
2019-11-25 16:59:52.000,0,0
2019-11-25 16:59:52.240,0,0
2019-11-25 16:59:52.500,0,0
2019-11-25 16:59:52.740,0,0
2019-11-25 16:59:53.000,0,0
2019-11-25 16:59:53.240,0,0
2019-11-25 16:59:53.500,0,0
2019-11-25 16:59:53.740,0,0
2019-11-25 16:59:54.000,0,0
2019-11-25 16:59:54.240,1,0
2019-11-25 16:59:54.500,1,0
2019-11-25 16:59:54.740,0,0
2019-11-25 16:59:55.000,1,0
2019-11-25 16:59:55.240,1,0
2019-11-25 16:59:55.500,0,0
2019-11-25 16:59:55.740,0,0
2019-11-25 16:59:56.000,0,0
2019-11-25 16:59:56.240,0,0
2019-11-25 16:59:56.500,0,0
2019-11-25 16:59:56.740,0,0
2019-11-25 16:59:57.000,0,0
2019-11-25 16:59:57.240,0,0
2019-11-25 16:59:57.500,0,1
2019-11-25 16:59:57.740,0,0
2019-11-25 16:59:58.000,0,0
2019-11-25 16:59:58.240,0,1
2019-11-25 16:59:58.500,0,0
2019-11-25 16:59:58.740,0,0
2019-11-25 16:59:59.000,0,0
2019-11-25 16:59:59.240,0,0
2019-11-25 16:59:59.500,0,0
2019-11-25 16:59:59.740,0,0
2019-11-25 17:00:00.000,0,1
2019-11-25 17:00:00.240,0,0
2019-11-25 17:00:00.500,0,0
2019-11-25 17:00:00.740,0,1
2019-11-25 17:00:01.000,0,0
2019-11-25 17:00:01.240,0,0
2019-11-25 17:00:01.500,1,0
2019-11-25 17:00:01.740,1,0
2019-11-25 17:00:02.000,0,0
2019-11-25 17:00:02.240,1,0
2019-11-25 17:00:02.500,1,0
2019-11-25 17:00:02.740,1,1
2019-11-25 17:00:03.000,1,1
2019-11-25 17:00:03.240,1,0
2019-11-25 17:00:03.500,1,1
2019-11-25 17:00:03.740,1,1
2019-11-25 17:00:04.000,1,1
2019-11-25 17:00:04.240,1,1
2019-11-25 17:00:04.500,1,1
2019-11-25 17:00:04.740,1,1
2019-11-25 17:00:05.000,1,1
2019-11-25 17:00:05.240,1,1
2019-11-25 17:00:05.500,1,1
2019-11-25 17:00:05.740,1,1
2019-11-25 17:00:06.000,1,1
2019-11-25 17:00:06.240,1,1
2019-11-25 17:00:06.500,1,1
2019-11-25 17:00:06.740,1,1
2019-11-25 17:00:07.000,1,1
2019-11-25 17:00:07.240,0,1
2019-11-25 17:00:07.500,1,1
2019-11-25 17:00:07.740,1,1
2019-11-25 17:00:08.000,1,0
2019-11-25 17:00:08.240,1,1
2019-11-25 17:00:08.500,1,1
2019-11-25 17:00:08.740,1,0
2019-11-25 17:00:09.000,1,1
2019-11-25 17:00:09.240,1,0
2019-11-25 17:00:09.500,1,0
2019-11-25 17:00:09.740,1,0
2019-11-25 17:00:10.000,1,0
2019-11-25 17:00:10.240,1,0
2019-11-25 17:00:10.500,0,0
2019-11-25 17:00:10.740,0,1
2019-11-25 17:00:11.000,0,1
2019-11-25 17:00:11.240,1,1
2019-11-25 17:00:11.500,0,0
2019-11-25 17:00:11.740,0,1
2019-11-25 17:00:12.000,0,1
2019-11-25 17:00:12.240,0,1
2019-11-25 17:00:12.500,1,1
2019-11-25 17:00:12.740,1,0
2019-11-25 17:00:13.000,0,1
2019-11-25 17:00:13.240,1,1
2019-11-25 17:00:13.500,1,1
2019-11-25 17:00:13.740,1,1
2019-11-25 17:00:14.000,1,0
2019-11-25 17:00:14.240,1,1
2019-11-25 17:00:14.500,1,1
2019-11-25 17:00:14.740,1,0
2019-11-25 17:00:15.000,1,0
2019-11-25 17:00:15.240,0,1
2019-11-25 17:00:15.500,0,0
2019-11-25 17:00:15.740,1,0
2019-11-25 17:00:16.000,1,0
2019-11-25 17:00:16.240,1,0
2019-11-25 17:00:16.500,0,0
2019-11-25 17:00:16.740,0,0
2019-11-25 17:00:17.000,0,0
2019-11-25 17:00:17.240,0,0
2019-11-25 17:00:17.500,0,0
2019-11-25 17:00:17.740,0,0
2019-11-25 17:00:18.000,0,0
2019-11-25 17:00:18.240,0,0
2019-11-25 17:00:18.500,1,0
2019-11-25 17:00:18.740,0,1
2019-11-25 17:00:19.000,0,0
2019-11-25 17:00:19.240,1,1
2019-11-25 17:00:19.500,1,0
2019-11-25 17:00:19.740,1,1
2019-11-25 17:00:20.000,1,0
2019-11-25 17:00:20.240,0,1
2019-11-25 17:00:20.500,1,1
2019-11-25 17:00:20.740,0,0
2019-11-25 17:00:21.000,1,0
2019-11-25 17:00:21.240,1,0
2019-11-25 17:00:21.500,1,0
2019-11-25 17:00:21.740,1,0
2019-11-25 17:00:22.000,1,0
2019-11-25 17:00:22.240,1,0
2019-11-25 17:00:22.500,1,0
2019-11-25 17:00:22.740,0,0
2019-11-25 17:00:23.000,1,0
2019-11-25 17:00:23.240,1,0
2019-11-25 17:00:23.500,0,0
2019-11-25 17:00:23.740,0,0
2019-11-25 17:00:24.000,0,1
2019-11-25 17:00:24.240,0,0
2019-11-25 17:00:24.500,0,0
2019-11-25 17:00:24.740,0,1
2019-11-25 17:00:25.000,0,1
2019-11-25 17:00:25.240,0,1
2019-11-25 17:00:25.500,0,1
2019-11-25 17:00:25.740,0,1
2019-11-25 17:00:26.000,0,1
2019-11-25 17:00:26.240,0,1
2019-11-25 17:00:26.500,0,1
2019-11-25 17:00:26.740,0,1
2019-11-25 17:00:27.000,0,1
2019-11-25 17:00:27.240,0,1
2019-11-25 17:00:27.500,0,1
2019-11-25 17:00:27.740,0,1
2019-11-25 17:00:28.000,0,1
2019-11-25 17:00:28.240,0,1
2019-11-25 17:00:28.500,0,1
2019-11-25 17:00:28.740,0,1
2019-11-25 17:00:29.000,0,1
2019-11-25 17:00:29.240,0,1
2019-11-25 17:00:29.500,0,1
2019-11-25 17:00:29.740,0,0
2019-11-25 17:00:30.000,0,1
2019-11-25 17:00:30.240,0,0
2019-11-25 17:00:30.500,0,1
2019-11-25 17:00:30.740,0,0
2019-11-25 17:00:31.000,0,0
2019-11-25 17:00:31.240,0,0
2019-11-25 17:00:31.500,0,0
2019-11-25 17:00:31.740,0,1
2019-11-25 17:00:32.000,0,1
2019-11-25 17:00:32.240,0,1
2019-11-25 17:00:32.500,0,1
2019-11-25 17:00:32.740,0,1
2019-11-25 17:00:33.000,0,1
2019-11-25 17:00:33.240,0,1
2019-11-25 17:00:33.500,0,1
2019-11-25 17:00:33.740,0,1
2019-11-25 17:00:34.000,0,1
2019-11-25 17:00:34.240,0,1
2019-11-25 17:00:34.500,0,1
2019-11-25 17:00:34.740,0,1
2019-11-25 17:00:35.000,0,1
2019-11-25 17:00:35.240,0,1
2019-11-25 17:00:35.500,0,1
2019-11-25 17:00:35.740,0,1
2019-11-25 17:00:36.000,0,0
2019-11-25 17:00:36.240,0,0
2019-11-25 17:00:36.500,0,1
2019-11-25 17:00:36.740,0,1
2019-11-25 17:00:37.000,0,0
2019-11-25 17:00:37.240,0,0
2019-11-25 17:00:37.500,0,0
2019-11-25 17:00:37.740,0,1
2019-11-25 17:00:38.000,0,1
2019-11-25 17:00:38.240,0,1
2019-11-25 17:00:38.500,0,1
2019-11-25 17:00:38.740,0,1
2019-11-25 17:00:39.000,0,1
2019-11-25 17:00:39.240,0,1
2019-11-25 17:00:39.500,1,1
2019-11-25 17:00:39.740,1,1
2019-11-25 17:00:40.000,0,1
2019-11-25 17:00:40.240,1,1
2019-11-25 17:00:40.500,1,1
2019-11-25 17:00:40.740,0,1
2019-11-25 17:00:41.000,0,1
2019-11-25 17:00:41.240,1,1
2019-11-25 17:00:41.500,1,1
2019-11-25 17:00:41.740,1,1
2019-11-25 17:00:42.000,1,1
2019-11-25 17:00:42.240,1,1
2019-11-25 17:00:42.500,0,1
2019-11-25 17:00:42.740,0,1
2019-11-25 17:00:43.000,1,1
2019-11-25 17:00:43.240,1,1
2019-11-25 17:00:43.500,1,1
2019-11-25 17:00:43.740,0,1
2019-11-25 17:00:44.000,1,1
2019-11-25 17:00:44.240,1,1
2019-11-25 17:00:44.500,1,1
2019-11-25 17:00:44.740,1,1
2019-11-25 17:00:45.000,1,1
2019-11-25 17:00:45.240,1,1
2019-11-25 17:00:45.500,1,1
2019-11-25 17:00:45.740,1,1
2019-11-25 17:00:46.000,1,1
2019-11-25 17:00:46.240,0,1
2019-11-25 17:00:46.500,1,1
2019-11-25 17:00:46.740,0,1
2019-11-25 17:00:47.000,1,1
2019-11-25 17:00:47.240,1,1
2019-11-25 17:00:47.500,0,0
2019-11-25 17:00:47.740,0,0
2019-11-25 17:00:48.000,1,0
2019-11-25 17:00:48.240,0,0
2019-11-25 17:00:48.500,1,0
2019-11-25 17:00:48.740,1,0
2019-11-25 17:00:49.000,1,1
2019-11-25 17:00:49.240,1,1
2019-11-25 17:00:49.500,0,0
2019-11-25 17:00:49.740,1,0
2019-11-25 17:00:50.000,1,0
2019-11-25 17:00:50.240,1,1
2019-11-25 17:00:50.500,1,0
2019-11-25 17:00:50.740,1,1
2019-11-25 17:00:51.000,1,1
2019-11-25 17:00:51.240,1,1
2019-11-25 17:00:51.500,1,1
2019-11-25 17:00:51.740,1,0
2019-11-25 17:00:52.000,1,1
2019-11-25 17:00:52.240,0,1
2019-11-25 17:00:52.500,0,1
2019-11-25 17:00:52.740,0,0
2019-11-26 16:50:51.740,1,1
2019-11-26 16:50:52.000,1,1
2019-11-26 16:50:52.240,1,1
2019-11-26 16:50:52.500,1,1
2019-11-26 16:50:52.740,1,1
2019-11-26 16:50:53.000,1,1
2019-11-26 16:50:53.240,1,1
2019-11-26 16:50:53.500,1,1
2019-11-26 16:50:53.740,1,1
2019-11-26 16:50:54.000,1,1
2019-11-26 16:50:54.240,1,1
2019-11-26 16:50:54.500,1,1
2019-11-26 16:50:54.740,1,1
2019-11-26 16:50:55.000,1,1
2019-11-26 16:50:55.240,1,1
2019-11-26 16:50:55.500,1,1
2019-11-26 16:50:55.740,1,1
2019-11-26 16:50:56.000,1,1
2019-11-26 16:50:56.240,1,1
2019-11-26 16:50:56.500,1,1
2019-11-26 16:50:56.740,1,1
2019-11-26 16:50:57.000,1,1
2019-11-26 16:50:57.240,1,1
2019-11-26 16:50:57.500,1,1
2019-11-26 16:50:57.740,1,1
2019-11-26 16:50:58.000,1,1
2019-11-26 16:50:58.240,1,1
2019-11-26 16:50:58.500,1,1
2019-11-26 16:50:58.740,1,1
2019-11-26 16:50:59.000,1,1
2019-11-26 16:50:59.240,1,1
2019-11-26 16:50:59.500,1,1
2019-11-26 16:50:59.740,1,1
2019-11-26 16:51:00.000,1,1
2019-11-26 16:51:00.240,1,1
2019-11-26 16:51:00.500,1,1
2019-11-26 16:51:00.740,1,1
2019-11-26 16:51:01.000,1,1
2019-11-26 16:51:01.240,1,1
2019-11-26 16:51:01.500,1,1
2019-11-26 16:51:01.740,1,1
2019-11-26 16:51:02.000,1,1
2019-11-26 16:51:02.240,1,1
2019-11-26 16:51:02.500,1,1
2019-11-26 16:51:02.740,1,0
2019-11-26 16:51:03.000,1,1
2019-11-26 16:51:03.240,1,1
2019-11-26 16:51:03.500,1,1
2019-11-26 16:51:03.740,1,0
2019-11-26 16:51:04.000,1,0
2019-11-26 16:51:04.240,1,1
2019-11-26 16:51:04.500,1,1
2019-11-26 16:51:04.740,1,1
2019-11-26 16:51:05.000,1,1
2019-11-26 16:51:05.240,1,1
2019-11-26 16:51:05.500,1,1
2019-11-26 16:51:05.740,1,1
2019-11-26 16:51:06.000,1,1
2019-11-26 16:51:06.240,1,0
2019-11-26 16:51:06.500,1,1
2019-11-26 16:51:06.740,1,1
2019-11-26 16:51:07.000,1,1
2019-11-26 16:51:07.240,1,1
2019-11-26 16:51:07.500,1,1
2019-11-26 16:51:07.740,1,1
2019-11-26 16:51:08.000,1,1
2019-11-26 16:51:08.240,1,1
2019-11-26 16:51:08.500,1,1
2019-11-26 16:51:08.740,1,1
2019-11-26 16:51:09.000,1,1
2019-11-26 16:51:09.240,1,0
2019-11-26 16:51:09.500,1,1
2019-11-26 16:51:09.740,1,1
2019-11-26 16:51:10.000,1,1
2019-11-26 16:51:10.240,1,0
2019-11-26 16:51:10.500,1,1
2019-11-26 16:51:10.740,1,1
2019-11-26 16:51:11.000,1,1
2019-11-26 16:51:11.240,1,1
2019-11-26 16:51:11.500,1,1
2019-11-26 16:51:11.740,1,1
2019-11-26 16:51:12.000,1,1
2019-11-26 16:51:12.240,1,1
2019-11-26 16:51:12.500,1,1
2019-11-26 16:51:12.740,1,1
2019-11-26 16:51:13.000,1,1
2019-11-26 16:51:13.240,1,1
2019-11-26 16:51:13.500,1,1
2019-11-26 16:51:13.740,1,1
2019-11-26 16:51:14.000,1,1
2019-11-26 16:51:14.240,1,1
2019-11-26 16:51:14.500,1,1
2019-11-26 16:51:14.740,1,1
2019-11-26 16:51:15.000,1,1
2019-11-26 16:51:15.240,1,1
2019-11-26 16:51:15.500,1,1
2019-11-26 16:51:15.740,1,1
2019-11-26 16:51:16.000,1,1
2019-11-26 16:51:16.240,1,1
2019-11-26 16:51:16.500,1,1
2019-11-26 16:51:16.740,1,1
2019-11-26 16:51:17.000,1,1
2019-11-26 16:51:17.240,1,1
2019-11-26 16:51:17.500,1,1
2019-11-26 16:51:17.740,1,1
2019-11-26 16:51:18.000,1,1
2019-11-26 16:51:18.240,1,1
2019-11-26 16:51:18.500,1,1
2019-11-26 16:51:18.740,1,1
2019-11-26 16:51:19.000,1,1
2019-11-26 16:51:19.240,1,1
2019-11-26 16:51:19.500,1,1
2019-11-26 16:51:19.740,1,1
2019-11-26 16:51:20.000,1,1
2019-11-26 16:51:20.240,1,1
2019-11-26 16:51:20.500,1,1
2019-11-26 16:51:20.740,1,1
2019-11-26 16:51:21.000,1,1
2019-11-26 16:51:21.240,1,1
2019-11-26 16:51:21.500,1,1
2019-11-26 16:51:21.740,1,1
2019-11-26 16:51:22.000,1,1
2019-11-26 16:51:22.240,1,1
2019-11-26 16:51:22.500,1,1
2019-11-26 16:51:22.740,1,1
2019-11-26 16:51:23.000,1,1
2019-11-26 16:51:23.240,1,1
2019-11-26 16:51:23.500,1,1
2019-11-26 16:51:23.740,1,1
2019-11-26 16:51:24.000,1,1
2019-11-26 16:51:24.240,1,1
2019-11-26 16:51:24.500,1,1
2019-11-26 16:51:24.740,1,1
2019-11-26 16:51:25.000,1,1
2019-11-26 16:51:25.240,1,1
2019-11-26 16:51:25.500,1,1
2019-11-26 16:51:25.740,1,1
2019-11-26 16:51:26.000,1,1
2019-11-26 16:51:26.240,1,1
2019-11-26 16:51:26.500,1,1
2019-11-26 16:51:26.740,1,0
2019-11-26 16:51:27.000,1,1
2019-11-26 16:51:27.240,1,1
2019-11-26 16:51:27.500,1,1
2019-11-26 16:51:27.740,1,1
2019-11-26 16:51:28.000,1,1
2019-11-26 16:51:28.240,1,1
2019-11-26 16:51:28.500,1,1
2019-11-26 16:51:28.740,1,1
2019-11-26 16:51:29.000,1,1
2019-11-26 16:51:29.240,1,1
2019-11-26 16:51:29.500,1,1
2019-11-26 16:51:29.740,1,1
2019-11-26 16:51:30.000,1,1
2019-11-26 16:51:30.240,1,1
2019-11-26 16:51:30.500,1,1
2019-11-26 16:51:30.740,1,1
2019-11-26 16:51:31.000,1,1
2019-11-26 16:51:31.240,1,1
2019-11-26 16:51:31.500,1,1
2019-11-26 16:51:31.740,1,1
2019-11-26 16:51:32.000,1,1
2019-11-26 16:51:32.240,1,1
2019-11-26 16:51:32.500,1,1
2019-11-26 16:51:32.740,1,1
2019-11-26 16:51:33.000,1,1
2019-11-26 16:51:33.240,1,1
2019-11-26 16:51:33.500,1,1
2019-11-26 16:51:33.740,1,1
2019-11-26 16:51:34.000,1,1
2019-11-26 16:51:34.240,1,1
2019-11-26 16:51:34.500,1,1
2019-11-26 16:51:34.740,1,1
2019-11-26 16:51:35.000,1,1
2019-11-26 16:51:35.240,1,1
2019-11-26 16:51:35.500,1,1
2019-11-26 16:51:35.740,1,1
2019-11-26 16:51:36.000,1,1
2019-11-26 16:51:36.240,1,1
2019-11-26 16:51:36.500,1,1
2019-11-26 16:51:36.740,1,1
2019-11-26 16:51:37.000,1,1
2019-11-26 16:51:37.240,1,1
2019-11-26 16:51:37.500,1,1
2019-11-26 16:51:37.740,1,1
2019-11-26 16:51:38.000,1,1
2019-11-26 16:51:38.240,1,1
2019-11-26 16:51:38.500,1,1
2019-11-26 16:51:38.740,1,1
2019-11-26 16:51:39.000,1,1
2019-11-26 16:51:39.240,1,1
2019-11-26 16:51:39.500,1,1
2019-11-26 16:51:39.740,1,1
2019-11-26 16:51:40.000,1,1
2019-11-26 16:51:40.240,1,1
2019-11-26 16:51:40.500,1,1
2019-11-26 16:51:40.740,1,1
2019-11-26 16:51:41.000,1,1
2019-11-26 16:51:41.240,1,1
2019-11-26 16:51:41.500,1,1
2019-11-26 16:51:41.740,1,1
2019-11-26 16:51:42.000,1,1
2019-11-26 16:51:42.240,1,1
2019-11-26 16:51:42.500,1,1
2019-11-26 16:51:42.740,1,1
2019-11-26 16:51:43.000,1,1
2019-11-26 16:51:43.240,1,1
2019-11-26 16:51:43.500,1,1
2019-11-26 16:51:43.740,1,1
2019-11-26 16:51:44.000,1,1
2019-11-26 16:51:44.240,1,1
2019-11-26 16:51:44.500,1,1
2019-11-26 16:51:44.740,1,1
2019-11-26 16:51:45.000,1,1
2019-11-26 16:51:45.240,1,1
2019-11-26 16:51:45.500,1,1
2019-11-26 16:51:45.740,1,1
2019-11-26 16:51:46.000,1,1
2019-11-26 16:51:46.240,1,1
2019-11-26 16:51:46.500,1,1
2019-11-26 16:51:46.740,1,1
2019-11-26 16:51:47.000,1,1
2019-11-26 16:51:47.240,1,0
2019-11-26 16:51:47.500,1,1
2019-11-26 16:51:47.740,1,1
2019-11-26 16:51:48.000,1,0
2019-11-26 16:51:48.240,1,1
2019-11-26 16:51:48.500,1,1
2019-11-26 16:51:48.740,1,1
2019-11-26 16:51:49.000,1,1
2019-11-26 16:51:49.240,1,1
2019-11-26 16:51:49.500,1,1
2019-11-26 16:51:49.740,1,1
2019-11-26 16:51:50.000,1,1
2019-11-26 16:51:50.240,1,1
2019-11-26 16:51:50.500,1,1
2019-11-26 16:51:50.740,1,1
2019-11-26 16:51:51.000,1,1
2019-11-26 16:51:51.240,1,1
2019-11-26 16:51:51.500,1,1
2019-11-26 16:51:51.740,1,1
2019-11-26 16:51:52.000,1,1
2019-11-26 16:51:52.240,1,1
2019-11-26 16:51:52.500,1,1
2019-11-26 16:51:52.740,1,1
2019-11-26 16:51:53.000,1,1
2019-11-26 16:51:53.240,1,0
2019-11-26 16:51:53.500,1,1
2019-11-26 16:51:53.740,1,1
2019-11-26 16:51:54.000,1,0
2019-11-26 16:51:54.240,1,1
2019-11-26 16:51:54.500,0,1
2019-11-26 16:51:54.740,1,0
2019-11-26 16:51:55.000,1,1
2019-11-26 16:51:55.240,1,0
2019-11-26 16:51:55.500,0,0
2019-11-26 16:51:55.740,0,1
2019-11-26 16:51:56.000,0,1
2019-11-26 16:51:56.240,0,1
2019-11-26 16:51:56.500,1,1
2019-11-26 16:51:56.740,0,1
2019-11-26 16:51:57.000,0,1
2019-11-26 16:51:57.240,1,1
2019-11-26 16:51:57.500,1,1
2019-11-26 16:51:57.740,1,1
2019-11-26 16:51:58.000,1,1
2019-11-26 16:51:58.240,1,1
2019-11-26 16:51:58.500,1,0
2019-11-26 16:51:58.740,1,0
2019-11-26 16:51:59.000,1,0
2019-11-26 16:51:59.240,1,0
2019-11-26 16:51:59.500,1,0
2019-11-26 16:51:59.740,1,0
2019-11-26 16:52:00.000,1,0
2019-11-26 16:52:00.240,1,0
2019-11-26 16:52:00.500,1,0
2019-11-26 16:52:00.740,1,0
2019-11-26 16:52:01.000,1,0
2019-11-26 16:52:01.240,1,0
2019-11-26 16:52:01.500,1,0
2019-11-26 16:52:01.740,1,0
2019-11-26 16:52:02.000,1,0
2019-11-26 16:52:02.240,1,0
2019-11-26 16:52:02.500,1,0
2019-11-26 16:52:02.740,1,0
2019-11-26 16:52:03.000,1,0
2019-11-26 16:52:03.240,1,0
2019-11-26 16:52:03.500,1,0
2019-11-26 16:52:03.740,1,0
2019-11-26 16:52:04.000,1,0
2019-11-26 16:52:04.240,1,0
2019-11-26 16:52:04.500,1,0
2019-11-26 16:52:04.740,1,0
2019-11-26 16:52:05.000,1,0
2019-11-26 16:52:05.240,1,0
2019-11-26 16:52:05.500,1,0
2019-11-26 16:52:05.740,1,0
2019-11-26 16:52:06.000,1,0
2019-11-26 16:52:06.240,1,0
2019-11-26 16:52:06.500,1,0
2019-11-26 16:52:06.740,1,0
2019-11-26 16:52:07.000,1,0
2019-11-26 16:52:07.240,1,0
2019-11-26 16:52:07.500,1,0
2019-11-26 16:52:07.740,1,0
2019-11-26 16:52:08.000,1,0
2019-11-26 16:52:08.240,1,0
2019-11-26 16:52:08.500,1,0
2019-11-26 16:52:08.740,1,0
2019-11-26 16:52:09.000,1,0
2019-11-26 16:52:09.240,1,0
2019-11-26 16:52:09.500,1,0
2019-11-26 16:52:09.740,1,0
2019-11-26 16:52:10.000,1,0
2019-11-26 16:52:10.240,1,0
2019-11-26 16:52:10.500,1,0
2019-11-26 16:52:10.740,1,0
2019-11-26 16:52:11.000,1,0
2019-11-26 16:52:11.240,1,0
2019-11-26 16:52:11.500,1,0
2019-11-26 16:52:11.740,1,0
2019-11-26 16:52:12.000,1,0
2019-11-26 16:52:12.240,1,0
2019-11-26 16:52:12.500,1,0
2019-11-26 16:52:12.740,1,0
2019-11-26 16:52:13.000,1,0
2019-11-26 16:52:13.240,1,0
2019-11-26 16:52:13.500,1,0
2019-11-26 16:52:13.740,1,0
2019-11-26 16:52:14.000,1,0
2019-11-26 16:52:14.240,1,0
2019-11-26 16:52:14.500,1,0
2019-11-26 16:52:14.740,1,0
2019-11-26 16:52:15.000,1,0
2019-11-26 16:52:15.240,1,1
2019-11-26 16:52:15.500,1,0
2019-11-26 16:52:15.740,1,1
2019-11-26 16:52:16.000,1,1
