time,l,iteration
2019-11-26 16:56:55.740,0,7
2019-11-26 16:54:19.740,1,7
2019-11-26 16:51:28.500,1,7
2019-11-26 16:51:21.240,1,7
2019-11-26 16:51:00.740,1,7
2019-11-26 16:50:58.500,1,7
2019-11-26 16:51:33.740,1,7
2019-11-26 16:54:51.740,1,7
2019-11-26 16:53:13.240,0,7
2019-11-26 16:52:55.740,1,7
2019-11-26 16:51:15.000,1,7
2019-11-26 16:51:57.000,1,7
2019-11-26 16:51:28.240,1,7
2019-11-26 16:54:36.740,1,7
2019-11-26 16:56:20.740,1,7
2019-11-26 16:51:04.500,1,7
2019-11-26 16:54:35.500,1,7
2019-11-26 16:56:15.240,1,7
2019-11-26 16:56:15.500,1,7
2019-11-26 16:51:32.000,1,7
2019-11-26 16:51:35.240,1,7
2019-11-26 16:52:59.000,1,7
2019-11-26 16:51:33.500,1,7
2019-11-26 16:54:44.000,1,7
2019-11-26 16:53:05.000,1,7
2019-11-26 16:52:52.240,1,7
2019-11-26 16:51:55.500,1,7
2019-11-26 16:51:04.240,1,7
2019-11-26 16:53:04.240,1,7
2019-11-26 16:54:46.500,1,7
2019-11-26 16:56:30.240,0,7
2019-11-26 16:53:19.000,0,7
2019-11-26 16:56:26.000,1,7
2019-11-26 16:55:14.500,1,7
2019-11-26 16:53:26.500,1,7
2019-11-26 16:52:46.500,1,7
2019-11-26 16:51:06.740,1,7
2019-11-26 16:57:15.740,1,7
2019-11-26 16:51:23.000,1,7
2019-11-26 16:53:07.740,0,7
2019-11-26 16:52:23.740,1,7
2019-11-26 16:52:51.000,1,7
2019-11-26 16:57:20.500,1,7
2019-11-26 16:54:51.500,1,7
2019-11-26 16:53:27.000,1,7
2019-11-26 16:51:58.500,1,7
2019-11-26 16:51:16.740,1,7
2019-11-26 16:53:32.500,1,7
2019-11-26 16:53:13.000,0,7
2019-11-26 16:56:48.240,1,7
2019-11-26 16:57:00.000,0,7
2019-11-26 16:56:41.740,0,7
2019-11-26 16:53:01.240,1,7
2019-11-26 16:55:01.500,1,7
2019-11-26 16:56:48.500,1,7
2019-11-26 16:53:03.740,1,7
2019-11-26 16:56:45.000,1,7
2019-11-26 16:51:35.500,1,7
2019-11-26 16:52:03.000,1,7
2019-11-26 16:56:42.000,1,7
2019-11-26 16:54:22.740,1,7
2019-11-26 16:56:08.500,1,7
2019-11-26 16:53:00.500,1,7
2019-11-26 16:51:36.740,1,7
2019-11-26 16:55:07.740,1,7
2020-01-03 16:21:04.240,1,7
2020-01-03 16:16:39.500,1,7
2020-01-03 16:21:24.240,0,7
2020-01-03 16:15:32.240,0,7
2020-01-03 16:21:25.240,0,7
2020-01-03 16:15:29.740,0,7
2020-01-03 16:15:10.000,1,7
2020-01-03 16:21:20.740,0,7
2020-01-03 16:15:17.740,1,7
2020-01-03 16:15:20.500,1,7
2020-01-03 16:16:23.740,1,7
2020-01-03 16:16:44.000,1,7
2020-01-03 16:15:23.080,1,7
2020-01-03 16:15:33.500,0,7
2020-01-03 16:16:36.000,1,7
2020-01-03 16:16:02.740,1,7
2020-01-03 16:16:41.500,1,7
2020-01-03 16:16:58.000,1,7
2020-01-03 16:16:22.740,1,7
2020-01-03 16:15:06.000,0,7
2020-01-03 16:21:03.000,0,7
2020-01-03 16:16:27.000,1,7
2020-01-03 16:15:18.740,1,7
2020-01-03 16:17:22.740,1,7
2020-01-03 16:16:02.500,1,7
2020-01-03 16:17:20.240,1,7
2020-01-03 16:15:55.740,1,7
2020-01-03 16:16:07.240,1,7
2020-01-03 16:16:23.240,1,7
2020-01-03 16:21:16.000,0,7
2020-01-03 16:16:31.500,1,7
2020-01-03 16:21:19.240,0,7
2020-01-03 16:16:30.500,1,7
2020-01-03 16:15:10.740,1,7
2020-01-03 16:17:10.740,0,7
2020-01-03 16:21:02.740,0,7
2020-01-03 16:15:50.240,0,7
2020-01-03 16:16:57.500,1,7
2020-01-03 16:16:53.500,1,7
2020-01-03 16:17:03.000,1,7
2020-01-03 16:20:24.000,0,7
2020-01-03 16:20:18.240,0,7
2020-01-03 16:16:51.500,1,7
2020-01-03 16:16:39.000,1,7
2020-01-03 16:21:16.740,0,7
2020-01-03 16:20:33.240,1,7
2020-01-03 16:17:14.240,0,7
2020-01-03 16:16:02.000,1,7
2020-01-03 16:16:49.500,1,7
2020-01-03 16:15:31.740,0,7
2020-01-03 16:15:31.000,0,7
2020-01-03 16:16:42.000,1,7
2020-01-03 16:16:52.740,1,7
2020-01-03 16:17:13.000,1,7
2020-01-03 16:20:33.000,1,7
2020-01-03 16:15:06.740,0,7
2020-01-03 16:20:17.740,0,7
2020-01-03 16:16:41.740,0,7
2020-01-03 16:15:16.500,1,7
2020-01-03 16:21:11.240,0,7
2020-01-03 16:15:50.000,0,7
2020-01-03 16:16:42.740,1,7
2020-01-03 16:16:51.740,1,7
2020-01-03 16:16:59.740,0,7
2020-01-03 16:20:25.500,0,7
2020-01-03 16:17:11.740,0,7
2020-01-03 16:20:22.740,0,7
2020-01-03 16:16:08.240,1,7
2020-01-03 16:15:07.000,0,7
2020-01-03 16:21:25.740,0,7
2020-01-03 16:17:21.000,1,7
2020-01-03 16:15:58.500,1,7
2020-01-03 16:16:27.500,1,7
2020-01-03 16:16:34.740,1,7
2020-01-03 16:16:06.000,1,7
2020-01-03 16:16:03.240,1,7
2020-01-03 16:16:32.740,1,7
2020-01-03 16:17:07.740,1,7
2020-01-03 16:21:14.240,0,7
2020-01-03 16:16:26.500,1,7
2020-01-03 16:20:19.240,0,7
2020-01-03 16:16:03.000,1,7
2020-01-03 16:17:18.240,1,7
2020-01-03 16:17:18.500,1,7
2020-01-03 16:16:44.500,1,7
2020-01-03 16:16:33.240,1,7
2020-01-03 16:15:56.000,1,7
2020-01-03 16:16:40.740,1,7
2020-01-03 16:15:58.740,1,7
2020-01-03 16:16:21.740,1,7
2020-01-03 16:21:04.000,1,7
2020-01-03 16:21:02.000,0,7
2020-01-03 16:21:16.240,0,7
2020-01-03 16:16:06.740,1,7
2020-01-03 16:16:30.240,1,7
2020-01-03 16:16:20.500,1,7
2020-01-03 16:16:59.240,1,7
2020-01-03 16:21:19.500,0,7
2020-01-03 16:20:35.500,1,7
2020-01-03 16:20:32.000,1,7
2020-01-03 16:16:54.240,1,7
2020-01-03 16:21:03.240,1,7
2020-01-03 16:16:40.500,1,7
2020-01-03 16:16:02.240,1,7
2020-01-03 16:16:35.740,1,7
2020-01-03 16:20:24.500,0,7
2020-01-03 16:16:36.740,1,7
2020-01-03 16:21:11.500,0,7
2020-01-03 16:16:04.000,1,7
2020-01-03 16:16:09.000,1,7
2020-01-03 16:15:03.740,0,7
2020-01-03 16:16:06.240,1,7
2020-01-03 16:20:22.240,0,7
2020-01-03 16:15:20.000,1,7
2020-01-03 16:16:34.240,1,7
2020-01-03 16:20:19.740,0,7
2020-01-03 16:17:07.500,1,7
2020-01-03 16:16:05.740,1,7
2020-01-03 16:16:42.240,1,7
2020-01-03 16:15:01.240,0,7
2020-01-03 16:15:04.000,0,7
2020-01-03 16:17:21.500,1,7
2020-01-03 16:21:18.000,0,7
2020-01-03 16:21:21.740,0,7
2019-11-25 16:57:27.740,1,8
2019-11-25 16:59:47.500,0,8
2019-11-25 16:59:37.240,0,8
2019-11-25 16:58:00.000,0,8
2019-11-25 16:50:23.500,0,8
2019-11-25 17:00:33.000,0,8
2019-11-25 16:57:34.740,0,8
2019-11-25 16:59:15.240,0,8
2019-11-25 16:52:53.240,0,8
2019-11-25 17:00:31.500,0,8
2019-11-25 16:48:02.000,1,8
2019-11-25 16:59:33.740,1,8
2019-11-25 16:54:44.000,0,8
2019-11-25 16:59:54.240,0,8
2019-11-25 16:49:04.240,1,8
2019-11-25 16:47:11.000,0,8
2019-11-25 16:59:47.240,0,8
2019-11-25 16:52:53.500,1,8
2019-11-25 16:57:13.000,0,8
2019-11-25 16:58:38.740,0,8
2019-11-25 16:59:55.740,0,8
2019-11-25 16:57:33.240,0,8
2019-11-25 17:00:27.740,0,8
2019-11-25 16:48:29.240,0,8
2019-11-25 16:57:08.500,1,8
2019-11-25 16:48:48.500,0,8
2019-11-25 16:53:28.240,1,8
2019-11-25 17:00:48.240,0,8
2019-11-25 16:47:54.500,1,8
2019-11-25 16:59:12.500,0,8
2019-11-25 16:57:30.240,0,8
2019-11-25 16:55:55.000,0,8
2019-11-25 16:58:29.240,1,8
2019-11-25 16:52:51.500,1,8
2019-11-25 16:56:01.000,0,8
2019-11-25 16:54:55.240,0,8
2019-11-25 16:57:43.740,0,8
2019-11-25 16:59:39.500,0,8
2019-11-25 17:00:46.740,0,8
2019-11-25 16:53:07.740,0,8
2019-11-25 16:59:28.500,0,8
2019-11-25 16:59:49.000,0,8
2019-11-25 16:57:11.000,0,8
2019-11-25 16:48:04.240,1,8
2019-11-25 16:52:30.740,1,8
2019-11-25 16:57:37.240,0,8
2019-11-25 16:55:14.740,0,8
2019-11-25 16:56:00.000,0,8
2019-11-25 16:59:55.500,0,8
2019-11-25 16:56:32.740,0,8
2019-11-25 16:56:33.000,0,8
2019-11-25 16:52:16.000,0,8
2019-11-25 16:47:59.740,1,8
2019-11-25 16:48:26.740,0,8
2019-11-25 16:53:25.500,1,8
2019-11-25 16:55:44.000,0,8
2019-11-25 16:47:49.240,1,8
2019-11-25 16:48:55.000,0,8
2019-11-25 16:56:49.740,1,8
2019-11-25 16:58:23.240,0,8
2019-11-25 16:52:27.000,0,8
2019-11-25 16:59:41.500,0,8
2019-11-25 16:59:45.240,0,8
2019-11-25 17:00:11.240,0,8
2019-11-25 16:56:31.000,0,8
2019-11-25 16:47:30.240,0,8
2019-11-25 17:00:44.000,0,8
2019-11-25 16:47:43.240,0,8
2019-11-25 17:00:49.000,0,8
2019-11-25 16:58:28.000,0,8
2019-11-25 16:50:10.240,1,8
2019-11-25 16:58:35.500,0,8
2019-11-25 16:48:49.500,0,8
2019-11-25 16:50:22.240,0,8
2019-11-25 16:54:13.000,0,8
2019-11-25 16:54:54.240,1,8
2019-11-25 16:57:59.240,0,8
2019-11-25 16:53:30.000,1,8
2019-11-25 16:56:31.500,1,8
2019-11-25 16:54:35.240,0,8
2019-11-25 16:48:06.500,1,8
2019-11-25 17:00:23.500,0,8
2019-11-25 16:53:01.740,0,8
2019-11-25 16:52:46.000,0,8
2019-11-25 16:54:29.000,1,8
2019-11-25 16:50:24.740,0,8
2019-11-25 16:48:24.000,0,8
2019-11-25 16:55:07.240,0,8
2019-11-25 16:47:44.000,0,8
2019-11-25 16:56:57.500,0,8
2019-11-25 16:52:59.740,0,8
2019-11-25 16:55:37.000,0,8
2019-11-25 16:53:30.740,1,8
2019-11-25 16:54:23.740,1,8
2019-11-25 16:58:30.740,0,8
2019-11-25 16:50:08.740,0,8
2019-11-25 16:50:03.240,0,8
2019-11-25 16:55:35.740,0,8
2019-11-25 16:59:47.000,0,8
2019-11-25 16:58:06.500,0,8
2019-11-25 16:56:30.500,0,8
2019-11-25 16:56:49.500,1,8
2019-11-25 16:57:33.740,0,8
2019-11-25 16:58:25.240,0,8
2019-11-25 16:53:05.240,1,8
2019-11-25 16:48:36.740,0,8
2019-11-25 16:52:13.500,0,8
2019-11-25 16:47:26.740,0,8
2019-11-25 16:56:51.000,0,8
2019-11-25 16:56:52.000,0,8
2019-11-25 16:47:40.000,0,8
2019-11-25 16:52:33.240,0,8
2019-11-25 16:57:15.740,0,8
2019-11-25 16:58:34.000,0,8
2019-11-25 16:47:30.000,0,8
2019-11-25 16:47:19.740,0,8
2019-11-25 16:56:02.740,0,8
2019-11-25 16:57:40.000,0,8
2019-11-25 16:54:24.740,0,8
2019-11-25 16:55:46.740,0,8
2019-11-25 16:54:18.500,0,8
2019-11-25 16:56:57.000,0,8
2019-11-25 16:55:46.240,0,8
2019-11-25 16:59:14.740,0,8
2019-11-25 16:47:40.240,0,8
2019-11-25 16:54:27.500,0,8
2019-11-25 16:59:22.240,0,8
2019-11-25 16:55:06.740,0,8
2019-11-25 17:00:26.500,0,8
2019-11-25 16:58:18.000,0,8
2019-11-25 16:50:19.240,0,8
2019-11-25 16:47:52.240,1,8
2019-11-25 16:57:17.000,0,8
2019-11-25 16:55:17.240,0,8
2019-11-25 16:56:58.000,1,8
2019-11-25 16:54:13.240,0,8
2019-11-25 16:47:24.000,0,8
2019-11-25 16:59:25.000,0,8
2019-11-25 16:53:20.740,1,8
2019-11-25 16:49:44.000,0,8
2019-11-25 16:55:42.500,0,8
2019-11-25 16:58:23.740,0,8
2019-11-25 16:57:28.740,0,8
2019-11-25 16:48:04.740,0,8
2019-11-25 16:57:54.240,0,8
2019-11-25 16:49:58.500,0,8
2019-11-25 16:50:20.000,0,8
2019-11-25 16:56:54.500,1,8
2019-11-25 16:59:59.740,0,8
2019-11-25 16:59:42.740,0,8
2019-11-25 17:00:00.500,0,8
2019-11-25 16:56:15.740,0,8
2019-11-25 16:54:48.000,0,8
2019-11-25 16:57:00.500,1,8
2019-11-25 16:59:18.500,0,8
2019-11-25 17:00:11.500,0,8
2019-11-25 16:58:29.740,0,8
2019-11-25 16:58:42.240,0,8
2019-11-25 16:47:08.240,0,8
2019-11-25 16:52:46.740,0,8
2019-11-25 16:58:01.000,0,8
2019-11-25 16:54:34.240,1,8
2019-11-25 16:50:20.740,0,8
2019-11-25 16:52:33.500,0,8
2019-11-25 17:00:43.000,1,8
2019-11-25 16:59:25.240,0,8
2019-11-25 16:48:27.000,0,8
2019-11-25 16:56:03.740,1,8
2019-11-25 16:50:12.740,0,8
2019-11-25 16:55:24.240,0,8
2019-11-25 16:49:58.740,0,8
2019-11-25 16:59:32.740,0,8
2019-11-25 17:00:02.240,0,8
2019-11-25 17:00:31.240,0,8
2019-11-25 16:59:50.240,0,8
2019-11-25 17:00:26.000,0,8
2019-11-25 16:58:38.240,0,8
2019-11-25 16:49:59.000,0,8
2019-11-25 16:56:43.500,1,8
2019-11-25 16:55:58.740,0,8
2019-11-25 16:48:52.500,1,8
2019-11-25 16:56:17.500,0,8
2019-11-25 16:53:09.240,0,8
2019-11-25 16:53:23.240,1,8
2019-11-25 16:49:47.500,1,8
2019-11-25 16:59:42.240,0,8
2019-11-25 16:56:05.000,0,8
2019-11-25 16:49:56.240,0,8
2019-11-25 16:56:51.740,0,8
2019-11-25 16:59:14.240,0,8
2019-11-25 16:59:53.240,0,8
2019-11-25 16:57:44.240,0,8
2019-11-25 16:54:42.240,0,8
2019-11-25 16:58:12.000,0,8
2019-11-25 16:57:15.500,0,8
2019-11-25 16:58:08.000,0,8
2019-11-25 16:57:21.000,0,8
2019-11-25 16:55:15.740,0,8
2019-11-25 16:56:14.500,0,8
2019-11-25 16:56:59.740,1,8
2019-11-25 16:56:48.500,0,8
2019-11-25 16:52:32.000,1,8
2019-11-25 16:48:32.500,0,8
2019-11-25 16:54:47.740,0,8
2019-11-25 16:55:04.240,0,8
2019-11-25 17:00:06.740,1,8
2019-11-25 16:57:08.000,0,8
2019-11-25 16:54:43.500,0,8
2019-11-25 16:55:56.240,0,8
2019-11-25 16:59:44.740,0,8
2019-11-25 17:00:14.500,1,8
2019-11-25 16:57:03.240,0,8
2019-11-25 16:55:20.740,0,8
2019-11-25 16:58:47.000,1,8
2019-11-25 16:54:38.740,0,8
2019-11-25 16:55:10.740,0,8
2019-11-25 16:56:29.000,0,8
2019-11-25 16:47:19.240,0,8
2019-11-25 16:56:21.240,0,8
2019-11-25 16:52:35.000,0,8
2019-11-25 16:53:33.000,1,8
2019-11-25 17:00:36.240,0,8
2019-11-25 16:48:27.740,0,8
2019-11-25 16:56:42.240,1,8
2019-11-25 16:50:24.000,0,8
2019-11-25 16:47:48.000,1,8
2019-11-25 16:48:26.500,0,8
2019-11-25 16:59:39.000,0,8
2019-11-25 16:55:12.000,0,8
2019-11-25 16:52:49.740,1,8
2019-11-25 16:53:04.740,0,8
2019-11-25 16:56:22.240,0,8
2019-11-25 16:48:31.240,0,8
2019-11-25 16:57:46.500,1,8
2019-11-25 16:53:11.240,1,8
2019-11-25 16:53:01.000,0,8
2019-11-25 16:49:06.240,1,8
2019-11-25 17:00:43.740,0,8
2019-11-25 17:00:28.240,0,8
2019-11-25 16:54:27.740,0,8
2019-11-25 16:56:29.500,0,8
2019-11-25 16:55:54.740,1,8
2019-11-25 16:58:07.500,0,8
2019-11-25 17:00:39.500,0,8
2019-11-25 16:57:46.000,1,8
2019-11-25 16:57:24.240,0,8
2019-11-25 16:54:24.000,0,8
2019-11-25 16:58:12.240,0,8
2019-11-25 16:49:54.000,0,8
2019-11-25 16:57:17.500,0,8
2019-11-25 16:58:48.500,1,8
2019-11-25 16:47:59.000,1,8
2019-11-25 16:57:39.240,0,8
2019-11-25 16:56:47.000,1,8
2019-11-25 16:55:34.000,1,8
2019-11-25 16:54:35.740,1,8
2019-11-25 16:56:08.500,0,8
2019-11-25 16:47:52.500,1,8
2019-11-25 16:59:51.500,0,8
2019-11-25 16:59:23.240,0,8
2019-11-25 16:48:58.500,1,8
2019-11-25 16:55:25.500,1,8
2019-11-25 16:48:58.740,0,8
2019-11-25 16:57:07.500,0,8
2019-11-25 16:55:08.240,0,8
2019-11-25 16:48:53.500,1,8
2019-11-25 16:58:24.740,0,8
2019-11-25 16:56:26.740,0,8
2019-11-25 16:59:32.000,0,8
2019-11-25 16:58:17.500,0,8
2019-11-25 16:54:19.000,1,8
2019-11-25 16:52:27.240,0,8
2019-11-25 16:59:11.000,0,8
2019-11-25 16:57:58.000,0,8
2019-11-25 17:00:29.000,0,8
2019-11-25 16:55:28.740,0,8
2019-11-25 16:50:08.240,1,8
2019-11-25 16:50:14.740,0,8
2019-11-25 16:57:56.740,0,8
2019-11-25 16:47:40.500,0,8
2019-11-25 16:55:55.500,0,8
2019-11-25 16:47:39.500,0,8
2019-11-25 17:00:07.000,0,8
2019-11-25 16:47:43.420,0,8
2019-11-25 16:56:06.000,1,8
2019-11-25 16:52:33.000,1,8
2019-11-25 16:49:41.740,0,8
2019-11-25 16:56:33.740,1,8
2019-11-25 17:00:32.000,0,8
2019-11-25 16:57:50.740,0,8
2019-11-25 16:58:36.000,0,8
2019-11-25 16:55:30.740,1,8
2019-11-25 16:48:58.240,0,8
2019-11-25 16:49:49.500,1,8
2019-11-25 16:56:33.500,1,8
2019-11-25 16:48:28.740,0,8
2019-11-25 16:48:29.500,0,8
2019-11-25 17:00:22.500,0,8
2019-11-25 16:58:42.740,0,8
2019-11-25 16:56:03.000,1,8
2019-11-25 16:53:39.740,0,8
2019-11-25 16:58:11.000,0,8
2019-11-25 16:56:55.000,1,8
2019-11-25 16:57:48.000,0,8
2019-11-25 16:58:43.500,0,8
2019-11-25 16:53:18.240,1,8
2019-11-25 16:55:29.000,0,8
2019-11-25 16:52:34.500,0,8
2019-11-25 16:52:53.000,1,8
2019-11-25 16:49:47.740,1,8
2019-11-25 16:47:49.500,1,8
2019-11-25 16:49:52.500,0,8
2019-11-25 16:57:32.000,0,8
2019-11-25 16:55:02.000,0,8
2019-11-25 16:53:01.240,0,8
2019-11-25 16:56:31.240,0,8
2019-11-25 16:55:13.240,0,8
2019-11-25 16:48:07.000,0,8
2019-11-25 17:00:35.500,0,8
2019-11-25 16:56:07.740,0,8
2019-11-25 16:55:57.740,0,8
2019-11-25 16:57:56.240,0,8
2019-11-25 16:47:09.000,0,8
2019-11-25 16:54:16.240,0,8
2019-11-25 16:57:51.500,0,8
2019-11-25 17:00:00.000,0,8
2019-11-25 16:56:55.740,1,8
2019-11-25 16:57:16.240,0,8
2019-11-25 16:59:40.000,0,8
2019-11-25 16:53:00.000,0,8
2019-11-25 16:52:25.500,0,8
2019-11-25 16:57:19.000,0,8
2019-11-25 16:49:00.240,0,8
2019-11-25 16:47:11.240,0,8
2019-11-25 16:54:34.000,1,8
2019-11-25 16:48:54.740,0,8
2019-11-25 16:49:59.500,0,8
2019-11-25 16:48:54.240,0,8
2019-11-25 17:00:38.000,0,8
2019-11-25 16:59:56.000,0,8
2019-11-25 16:50:10.000,1,8
2019-11-25 16:56:55.500,1,8
2019-11-25 16:49:48.740,1,8
2019-11-25 16:55:43.500,0,8
2019-11-25 16:47:53.000,1,8
2019-11-25 16:58:32.500,0,8
2019-11-25 16:53:34.240,1,8
2019-11-25 16:59:52.240,0,8
2019-11-25 16:59:52.000,0,8
2019-11-25 16:48:00.000,1,8
2019-11-25 16:56:56.240,0,8
2019-11-25 16:55:58.240,0,8
2019-11-25 17:00:42.000,0,8
2019-11-25 16:48:49.600,0,8
2019-11-25 16:56:24.740,0,8
2019-11-25 16:56:21.500,0,8
2019-11-25 16:55:04.000,1,8
2019-11-25 16:58:11.500,0,8
2019-11-25 17:00:31.000,0,8
2019-11-25 16:59:35.500,0,8
2019-11-25 16:53:32.240,0,8
2019-11-25 16:57:15.240,0,8
2019-11-25 16:55:57.240,0,8
2019-11-25 16:56:54.740,1,8
2019-11-25 16:48:04.000,1,8
2019-11-25 16:53:39.000,1,8
2019-11-25 16:53:03.000,0,8
2019-11-25 16:56:26.000,0,8
2019-11-25 16:56:45.000,1,8
2019-11-25 16:49:40.740,0,8
2019-11-25 16:55:09.240,0,8
2019-11-25 16:48:35.500,0,8
2019-11-25 16:55:01.500,0,8
2019-11-25 17:00:29.240,0,8
2019-11-25 16:57:36.500,0,8
2019-11-25 16:47:56.240,1,8
2019-11-25 16:49:59.240,0,8
2019-11-25 16:59:41.000,0,8
2019-11-25 16:49:08.740,0,8
2019-11-25 16:55:17.500,1,8
2019-11-25 16:55:32.240,1,8
2019-11-25 16:57:27.000,0,8
2019-11-25 16:47:19.500,0,8
2019-11-25 16:55:06.000,1,8
2019-11-25 16:54:55.000,0,8
2019-11-25 16:52:13.000,0,8
2019-11-25 16:53:16.240,1,8
2019-11-25 16:59:49.240,0,8
2019-11-25 16:57:21.740,0,8
2019-11-25 16:47:10.240,0,8
2019-11-25 16:57:28.500,0,8
2019-11-25 16:54:50.240,0,8
2019-11-25 16:49:42.000,0,8
2019-11-25 16:55:23.240,0,8
2019-11-25 16:48:48.240,1,8
2019-11-25 16:52:46.500,0,8
2019-11-25 16:49:55.740,0,8
2019-11-25 16:55:16.240,1,8
2019-11-25 16:55:42.740,0,8
2019-11-25 16:49:07.740,0,8
2019-11-25 16:47:56.500,1,8
2019-11-25 16:55:58.000,0,8
2019-11-25 16:52:49.500,0,8
2019-11-25 16:55:20.240,0,8
2019-11-25 16:57:23.000,0,8
2019-11-25 16:57:34.240,0,8
2019-11-25 16:58:07.740,0,8
2019-11-25 16:47:26.240,0,8
2019-11-25 16:50:21.240,0,8
2019-11-25 16:50:01.500,0,8
2019-11-25 16:54:20.500,0,8
2019-11-25 16:47:20.740,0,8
2019-11-25 16:55:34.240,0,8
2019-11-25 16:52:15.740,0,8
2019-11-25 16:58:26.740,0,8
2019-11-25 16:54:42.000,0,8
2019-11-25 16:53:17.500,1,8
2019-11-25 16:56:54.000,1,8
2019-11-25 16:59:41.240,0,8
2019-11-25 16:57:14.740,0,8
2019-11-25 16:47:11.740,0,8
2019-11-25 16:59:19.240,0,8
2019-11-25 16:48:05.000,0,8
2019-11-25 16:58:29.500,1,8
2019-11-25 16:48:52.740,1,8
2019-11-25 16:59:46.240,0,8
2019-11-25 16:59:54.000,0,8
2019-11-25 16:57:07.240,0,8
2019-11-25 16:56:30.000,0,8
2019-11-25 16:54:38.500,0,8
2019-11-25 16:48:02.740,1,8
2019-11-25 16:53:23.000,1,8
2019-11-25 16:59:15.500,0,8
2019-11-25 16:55:15.000,0,8
2019-11-25 16:52:15.500,0,8
2019-11-25 16:52:47.740,0,8
2019-11-25 16:57:29.500,1,8
2019-11-25 16:53:10.740,0,8
2019-11-25 16:58:14.240,0,8
2019-11-25 16:53:16.000,1,8
2019-11-25 16:57:07.000,0,8
2019-11-25 16:47:15.740,0,8
2019-11-25 17:00:13.000,0,8
2019-11-25 16:57:53.740,1,8
2019-11-25 16:47:09.740,0,8
2019-11-25 16:57:11.500,0,8
2019-11-25 17:00:11.000,0,8
2019-11-25 16:53:39.500,1,8
2019-11-25 16:49:50.000,1,8
2019-11-25 16:57:23.740,0,8
2019-11-25 16:53:23.500,0,8
2019-11-25 16:57:06.500,0,8
2019-11-25 16:54:31.500,1,8
2019-11-25 16:54:51.240,0,8
2019-11-25 17:00:03.240,1,8
2019-11-25 17:00:07.500,0,8
2019-11-25 17:00:48.500,0,8
2019-11-25 16:56:20.240,0,8
2019-11-25 16:58:06.740,0,8
2019-11-25 16:48:28.240,0,8
2019-11-25 16:55:25.240,1,8
2019-11-25 16:57:53.240,0,8
2019-11-25 16:48:05.500,0,8
2019-11-25 16:57:06.240,0,8
2019-11-25 16:59:47.740,0,8
2019-11-25 16:59:44.000,0,8
2019-11-25 16:57:51.740,0,8
2019-11-25 16:56:41.500,1,8
2019-11-25 16:47:10.000,0,8
2019-11-25 16:49:04.000,1,8
2019-11-25 16:47:27.740,0,8
2019-11-25 16:59:46.500,0,8
2019-11-25 16:59:32.240,1,8
2019-11-26 16:53:22.500,1,8
2019-11-26 16:54:45.000,1,8
2019-11-26 16:53:27.500,1,8
2019-11-26 16:52:13.000,1,8
2019-11-26 16:57:20.000,0,8
2019-11-26 16:54:52.000,1,8
2019-11-26 16:51:20.500,1,8
2019-11-26 16:53:01.740,1,8
2019-11-26 16:51:29.000,1,8
2019-11-26 16:56:36.500,1,8
2019-11-26 16:53:19.000,1,8
2019-11-26 16:56:20.740,1,8
2019-11-26 16:52:12.240,1,8
2019-11-26 16:54:29.500,1,8
2019-11-26 16:52:57.000,1,8
2019-11-26 16:56:30.500,1,8
2019-11-26 16:54:20.240,1,8
2019-11-26 16:56:18.740,0,8
2019-11-26 16:51:57.000,1,8
2019-11-26 16:54:22.000,1,8
2019-11-26 16:52:02.240,1,8
2019-11-26 16:54:18.240,1,8
2019-11-26 16:52:20.240,1,8
2019-11-26 16:54:14.740,1,8
2019-11-26 16:54:17.000,1,8
2019-11-26 16:54:40.740,1,8
2019-11-26 16:57:05.740,1,8
2019-11-26 16:54:55.500,1,8
2019-11-26 16:52:06.740,1,8
2019-11-26 16:51:59.240,1,8
2019-11-26 16:53:29.500,1,8
2019-11-26 16:53:02.740,1,8
2019-11-26 16:51:12.740,1,8
2019-11-26 16:57:39.500,1,8
2019-11-26 16:53:10.240,0,8
2019-11-26 16:52:00.240,1,8
2019-11-26 16:56:38.740,1,8
2019-11-26 16:53:26.240,1,8
2019-11-26 16:56:35.240,1,8
2019-11-26 16:54:27.000,1,8
2019-11-26 16:52:57.500,1,8
2019-11-26 16:54:52.740,1,8
2019-11-26 16:55:11.500,1,8
2019-11-26 16:53:06.500,1,8
2019-11-26 16:54:32.500,1,8
2019-11-26 16:57:25.820,0,8
2019-11-26 16:53:18.740,0,8
2019-11-26 16:51:04.500,1,8
2019-11-26 16:53:18.500,1,8
2019-11-26 16:54:12.740,1,8
2019-11-26 16:54:41.000,1,8
2019-11-26 16:56:16.000,1,8
2019-11-26 16:53:31.240,1,8
2019-11-26 16:56:10.240,1,8
2019-11-26 16:54:39.740,1,8
2019-11-26 16:54:56.740,1,8
2019-11-26 16:57:03.240,0,8
2019-11-26 16:54:42.000,1,8
2019-11-26 16:56:46.240,1,8
2019-11-26 16:57:24.000,0,8
2019-11-26 16:51:06.740,1,8
2019-11-26 16:51:03.240,1,8
2019-11-26 16:57:17.000,1,8
2019-11-26 16:51:19.740,1,8
2019-11-26 16:54:26.740,1,8
2019-11-26 16:54:49.000,1,8
2019-11-26 16:52:07.240,1,8
2019-11-26 16:51:30.240,1,8
2019-11-26 16:56:44.240,1,8
2019-11-26 16:54:48.740,1,8
2019-11-26 16:55:11.740,1,8
2019-11-26 16:53:04.240,1,8
2019-11-26 16:51:26.740,1,8
2019-11-26 16:54:35.240,1,8
