time,r,iteration
2019-11-25 16:53:27.740,1,4
2019-11-25 16:47:58.000,0,4
2019-11-25 17:00:14.000,1,4
2019-11-25 16:52:28.000,1,4
2019-11-25 16:59:52.000,1,4
2019-11-25 16:57:39.000,1,4
2019-11-25 16:53:38.740,1,4
2019-11-25 17:00:31.500,1,4
2019-11-25 16:59:44.240,1,4
2019-11-25 16:58:32.240,1,4
2019-11-25 16:55:12.000,1,4
2019-11-25 16:58:47.000,1,4
2019-11-25 16:48:25.240,1,4
2019-11-25 16:57:24.000,1,4
2019-11-25 16:55:31.240,1,4
2019-11-25 16:47:59.500,0,4
2019-11-25 16:48:20.240,1,4
2019-11-25 16:58:17.500,1,4
2019-11-25 16:57:41.740,1,4
2019-11-25 16:54:30.000,1,4
2019-11-25 16:55:37.740,1,4
2019-11-25 16:48:52.000,1,4
2019-11-25 16:53:36.500,1,4
2019-11-25 16:52:27.740,1,4
2019-11-25 16:57:37.500,1,4
2019-11-25 16:52:13.000,0,4
2019-11-25 16:52:24.500,1,4
2019-11-25 16:58:47.500,1,4
2019-11-25 16:55:14.740,1,4
2019-11-25 16:53:14.000,1,4
2019-11-25 16:48:57.240,0,4
2019-11-25 16:48:43.500,1,4
2019-11-25 16:59:15.000,1,4
2019-11-25 16:54:54.000,1,4
2019-11-25 17:00:25.240,1,4
2019-11-25 16:52:31.500,1,4
2019-11-25 16:48:34.740,1,4
2019-11-25 16:52:36.240,1,4
2019-11-25 16:58:43.240,1,4
2019-11-25 16:57:33.000,1,4
2019-11-25 16:58:17.000,1,4
2019-11-25 16:58:15.500,1,4
2019-11-25 16:56:52.740,1,4
2019-11-25 16:55:42.240,1,4
2019-11-25 16:57:35.740,1,4
2019-11-25 16:47:19.000,1,4
2019-11-25 16:57:46.000,1,4
2019-11-25 16:48:30.500,1,4
2019-11-25 16:59:48.500,1,4
2019-11-25 16:52:16.940,1,4
2019-11-25 16:58:37.740,1,4
2019-11-25 16:54:40.240,1,4
2019-11-25 16:54:20.740,1,4
2019-11-25 16:56:16.240,1,4
2019-11-25 17:00:00.240,1,4
2019-11-25 16:54:52.240,1,4
2019-11-25 16:53:12.740,1,4
2019-11-25 16:58:13.000,1,4
2019-11-25 16:49:57.000,1,4
2019-11-25 17:00:31.240,1,4
2019-11-25 16:50:19.500,1,4
2019-11-25 16:58:47.740,1,4
2019-11-25 17:00:21.500,1,4
2019-11-25 16:50:05.240,1,4
2019-11-25 16:48:55.000,0,4
2019-11-25 16:59:42.740,1,4
2019-11-25 16:48:28.500,1,4
2019-11-25 16:54:49.000,1,4
2019-11-25 17:00:14.740,1,4
2019-11-25 16:50:20.000,1,4
2019-11-25 16:47:58.740,0,4
2019-11-25 16:50:08.240,1,4
2019-11-25 16:56:33.240,1,4
2019-11-25 16:47:46.000,0,4
2019-11-25 16:56:19.240,1,4
2019-11-25 16:55:04.500,1,4
2019-11-25 16:48:46.000,1,4
2019-11-25 16:56:18.740,1,4
2019-11-25 16:57:54.740,1,4
2019-11-25 16:53:38.000,1,4
2019-11-25 16:53:13.240,1,4
2019-11-25 16:53:37.500,1,4
2019-11-25 16:59:54.740,1,4
2019-11-25 16:58:26.240,1,4
2019-11-25 16:47:29.740,1,4
2019-11-25 17:00:34.240,1,4
2019-11-25 16:47:09.000,1,4
2019-11-25 16:55:50.000,1,4
2019-11-25 16:53:21.000,1,4
2019-11-25 16:52:32.240,1,4
2019-11-25 16:55:09.240,1,4
2019-11-25 16:59:37.240,1,4
2019-11-25 16:47:33.500,1,4
2019-11-25 16:47:20.740,1,4
2019-11-25 16:58:00.240,1,4
2019-11-25 16:56:25.240,1,4
2019-11-25 17:00:18.000,1,4
2019-11-25 16:58:05.240,1,4
2019-11-25 16:59:32.240,1,4
2019-11-25 16:54:23.500,1,4
2019-11-25 16:55:18.000,1,4
2019-11-25 16:57:30.740,1,4
2019-11-25 17:00:48.740,1,4
2019-11-25 16:59:41.740,1,4
2019-11-25 16:55:27.740,1,4
2019-11-25 16:53:31.740,1,4
2019-11-25 16:48:48.000,1,4
2019-11-25 16:54:53.240,1,4
2019-11-25 16:57:38.740,1,4
2019-11-25 16:56:01.740,1,4
2019-11-25 16:47:56.500,0,4
2019-11-25 16:49:52.240,1,4
2019-11-25 16:49:07.000,0,4
2019-11-25 16:57:33.240,1,4
2019-11-25 16:47:29.500,1,4
2019-11-25 16:59:24.000,1,4
2019-11-25 16:50:19.740,1,4
2019-11-25 17:00:40.740,1,4
2019-11-25 16:57:46.740,1,4
2019-11-25 16:54:58.240,1,4
2019-11-25 16:58:36.740,1,4
2019-11-25 16:58:42.740,1,4
2019-11-25 16:47:57.240,0,4
2019-11-25 16:58:07.240,1,4
2019-11-25 16:54:37.500,1,4
2019-11-25 16:48:40.240,1,4
2019-11-26 16:52:01.500,1,4
2019-11-26 16:53:00.740,0,4
2019-11-26 16:53:09.740,1,4
2019-11-26 16:51:09.740,0,4
2019-11-26 16:51:26.240,0,4
2019-11-26 16:51:00.500,0,4
2019-11-26 16:54:42.740,1,4
2019-11-26 16:56:22.740,1,4
2019-11-26 16:52:26.500,1,4
2019-11-26 16:51:18.740,0,4
2019-11-26 16:56:38.240,1,4
2019-11-26 16:54:27.500,1,4
2019-11-26 16:57:00.240,0,4
2019-11-26 16:53:19.240,1,4
2019-11-26 16:52:27.500,1,4
2019-11-26 16:53:28.740,0,4
2019-11-26 16:51:33.500,0,4
2019-11-26 16:55:12.500,1,4
2019-11-26 16:52:26.740,1,4
2019-11-26 16:55:00.000,1,4
2019-11-26 16:56:35.500,1,4
2019-11-26 16:52:58.740,0,4
2019-11-26 16:55:14.720,1,4
2019-11-26 16:56:34.500,1,4
2019-11-26 16:56:59.500,0,4
2019-11-26 16:51:28.500,0,4
2019-11-26 16:56:18.740,1,4
2019-11-26 16:54:47.500,1,4
2019-11-26 16:56:53.740,1,4
2019-11-26 16:56:55.240,1,4
2019-11-26 16:54:52.240,1,4
2019-11-26 16:56:46.000,1,4
2019-11-26 16:56:56.500,1,4
2019-11-26 16:54:38.000,1,4
2019-11-26 16:52:12.500,1,4
2019-11-26 16:53:23.500,1,4
2019-11-26 16:56:17.000,1,4
2019-11-26 16:53:02.740,1,4
2019-11-26 16:53:09.240,1,4
2019-11-26 16:51:25.500,0,4
2019-11-26 16:51:06.240,0,4
2019-11-26 16:54:15.000,1,4
2019-11-26 16:55:06.500,1,4
2019-11-26 16:52:46.240,1,4
2019-11-26 16:56:57.240,1,4
2019-11-26 16:54:35.500,1,4
2019-11-26 16:50:56.500,0,4
2019-11-26 16:56:56.240,1,4
2019-11-26 16:53:08.000,1,4
2019-11-26 16:54:23.500,1,4
2019-11-26 16:57:03.000,1,4
2019-11-26 16:56:30.000,1,4
2019-11-26 16:52:09.000,1,4
2019-11-26 16:51:29.500,0,4
2019-11-26 16:54:50.240,1,4
2019-11-26 16:53:29.000,0,4
2019-11-26 16:56:48.500,1,4
2019-11-26 16:51:23.740,0,4
2019-11-26 16:52:19.740,1,4
2019-11-26 16:57:05.500,1,4
2019-11-26 16:56:49.500,1,4
2019-11-26 16:56:36.740,1,4
2019-11-26 16:57:07.240,1,4
2019-11-26 16:52:06.240,1,4
2019-11-26 16:57:03.500,1,4
2019-11-26 16:55:08.240,1,4
2019-11-26 16:51:13.740,0,4
2019-11-26 16:53:11.500,1,4
2019-11-26 16:52:01.240,1,4
2019-11-26 16:56:33.240,1,4
2019-11-26 16:57:02.000,1,4
2019-11-26 16:56:34.740,1,4
2019-11-26 16:54:36.240,1,4
2019-11-26 16:51:08.000,0,4
2019-11-26 16:56:33.000,1,4
2019-11-26 16:56:29.000,1,4
2019-11-26 16:54:34.240,1,4
2019-11-26 16:53:11.740,1,4
2019-11-26 16:51:10.740,0,4
2019-11-26 16:57:39.000,1,4
2019-11-26 16:53:10.000,1,4
2019-11-26 16:52:59.240,0,4
2019-11-26 16:54:33.740,1,4
2019-11-26 16:53:22.740,1,4
2019-11-26 16:56:07.240,1,4
2019-11-26 16:54:54.740,1,4
2019-11-26 16:51:16.240,0,4
2019-11-26 16:56:29.740,1,4
2019-11-26 16:57:19.240,1,4
2019-11-26 16:53:12.740,1,4
2019-11-26 16:51:58.500,1,4
2019-11-26 16:57:11.740,1,4
2019-11-26 16:57:25.000,1,4
2019-11-26 16:53:04.740,1,4
2019-11-26 16:53:12.000,1,4
2019-11-26 16:56:52.500,1,4
2019-11-26 16:51:25.000,0,4
2019-11-26 16:57:21.740,1,4
2019-11-26 16:57:11.000,1,4
2019-11-26 16:52:55.740,0,4
2019-11-26 16:52:07.500,1,4
2019-11-26 16:51:22.240,0,4
2019-11-26 16:53:33.000,0,4
2019-11-26 16:56:30.240,1,4
2019-11-26 16:54:48.000,1,4
2019-11-26 16:54:59.240,1,4
2019-11-26 16:52:52.500,0,4
2019-11-26 16:56:24.000,0,4
2019-11-26 16:57:00.500,1,4
2019-11-26 16:55:01.240,1,4
2019-11-26 16:51:55.740,1,4
2019-11-26 16:50:59.740,0,4
2019-11-26 16:57:38.740,1,4
2019-11-26 16:56:19.500,1,4
2019-11-26 16:53:25.240,0,4
2019-11-26 16:53:20.240,1,4
2019-11-26 16:53:30.240,0,4
2019-11-26 16:56:55.000,1,4
2019-11-26 16:56:20.000,1,4
2019-11-26 16:51:37.500,0,4
2019-11-26 16:52:53.500,0,4
2019-11-26 16:51:37.000,0,4
2019-11-26 16:52:53.000,0,4
2019-11-26 16:57:15.740,1,4
2019-11-26 16:51:06.000,0,4
2019-11-26 16:53:26.500,0,4
2019-11-26 16:55:00.740,1,4
2019-11-26 16:55:09.000,1,4
2019-11-26 16:52:55.240,0,4
2019-11-26 16:55:12.740,1,4
2019-11-26 16:57:09.740,1,4
2019-11-26 16:57:15.000,1,4
2019-11-26 16:55:09.500,1,4
2019-11-26 16:56:07.500,1,4
2019-11-26 16:53:31.740,0,4
2019-11-26 16:54:43.500,1,4
2019-11-26 16:57:20.240,1,4
2019-11-26 16:54:12.000,1,4
2019-11-26 16:51:30.240,0,4
2019-11-26 16:51:20.740,0,4
2019-11-26 16:51:17.500,0,4
2019-11-26 16:55:11.240,1,4
2019-11-26 16:53:08.740,1,4
2019-11-26 16:54:26.240,1,4
2019-11-26 16:56:39.240,1,4
2019-11-26 16:54:44.740,1,4
2019-11-26 16:51:59.740,1,4
2019-11-26 16:51:30.000,0,4
2019-11-26 16:56:07.000,0,4
2019-11-26 16:56:12.740,1,4
2019-11-26 16:57:03.740,1,4
2019-11-26 16:52:10.240,1,4
2019-11-26 16:56:37.500,0,4
2019-11-26 16:56:08.000,1,4
2019-11-26 16:52:28.120,0,4
2019-11-26 16:50:59.500,0,4
2019-11-26 16:56:38.740,1,4
2019-11-26 16:56:58.000,1,4
2019-11-26 16:56:29.500,1,4
2019-11-26 16:55:09.740,1,4
2019-11-26 16:53:11.000,1,4
2019-11-26 16:54:57.500,1,4
2019-11-26 16:56:09.740,0,4
2019-11-26 16:54:42.500,1,4
2019-11-26 16:54:31.500,1,4
2019-11-26 16:54:31.000,1,4
2019-11-26 16:56:58.740,1,4
2019-11-26 16:56:51.240,1,4
2019-11-26 16:56:54.000,1,4
2019-11-26 16:52:43.000,1,4
2019-11-26 16:52:49.740,0,4
2019-11-26 16:53:23.000,1,4
2019-11-26 16:57:43.000,1,4
2019-11-26 16:51:29.240,0,4
2019-11-26 16:53:22.000,1,4
2019-11-26 16:57:37.500,1,4
2019-11-26 16:54:56.500,1,4
2019-11-26 16:52:26.000,1,4
2019-11-26 16:54:33.000,1,4
2019-11-26 16:54:23.240,1,4
2019-11-26 16:54:47.740,1,4
2019-11-26 16:52:00.240,1,4
2019-11-26 16:52:22.500,1,4
2019-11-26 16:55:02.000,1,4
2019-11-26 16:53:33.740,1,4
2019-11-26 16:51:04.240,0,4
2019-11-26 16:52:42.240,1,4
2019-11-26 16:54:23.000,1,4
2019-11-26 16:51:31.740,0,4
2019-11-26 16:52:27.000,1,4
2019-11-26 16:52:28.000,1,4
2019-11-26 16:52:06.500,1,4
2019-11-26 16:53:14.000,1,4
2019-11-26 16:57:01.000,1,4
2019-11-26 16:51:07.000,0,4
2019-11-26 16:54:26.740,1,4
2019-11-26 16:57:04.000,1,4
2019-11-26 16:54:20.500,1,4
2019-11-26 16:51:56.240,0,4
2019-11-26 16:54:56.740,1,4
2019-11-26 16:56:32.240,1,4
2019-11-26 16:56:27.240,1,4
2019-11-26 16:54:57.740,1,4
2019-11-26 16:53:10.740,1,4
2019-11-26 16:57:05.240,1,4
2019-11-26 16:51:30.740,0,4
2019-11-26 16:50:59.000,1,4
2019-11-26 16:53:13.000,1,4
2019-11-26 16:52:49.000,0,4
2019-11-26 16:54:39.240,1,4
2019-11-26 16:54:11.740,1,4
2019-11-26 16:51:24.240,0,4
2019-11-26 16:51:33.740,0,4
2019-11-26 16:54:49.240,1,4
2019-11-26 16:57:41.000,1,4
2019-11-26 16:53:14.240,1,4
2019-11-26 16:53:25.000,0,4
2019-11-26 16:56:21.500,1,4
2019-11-26 16:56:06.740,1,4
2020-01-03 16:16:22.500,1,4
2020-01-03 16:16:07.740,0,4
2020-01-03 16:15:31.500,1,4
2020-01-03 16:17:04.740,1,4
2020-01-03 16:21:23.240,0,4
2020-01-03 16:20:33.740,0,4
2020-01-03 16:21:11.240,0,4
2020-01-03 16:16:32.500,1,4
2020-01-03 16:17:07.740,1,4
2020-01-03 16:15:34.740,1,4
2020-01-03 16:16:38.240,1,4
2020-01-03 16:16:26.240,1,4
2020-01-03 16:15:57.740,0,4
2020-01-03 16:15:35.240,1,4
2020-01-03 16:21:13.740,0,4
2020-01-03 16:20:30.740,0,4
2020-01-03 16:15:02.000,1,4
2020-01-03 16:16:56.500,1,4
2020-01-03 16:16:34.000,1,4
2020-01-03 16:17:04.500,1,4
2020-01-03 16:20:29.240,0,4
2020-01-03 16:15:18.500,0,4
2020-01-03 16:15:59.240,0,4
2020-01-03 16:20:28.500,0,4
2020-01-03 16:15:31.740,1,4
2020-01-03 16:20:24.000,0,4
2020-01-03 16:16:50.240,1,4
2020-01-03 16:15:10.740,0,4
2020-01-03 16:17:19.740,1,4
2020-01-03 16:17:17.240,1,4
2020-01-03 16:16:58.740,1,4
2020-01-03 16:16:38.500,1,4
2020-01-03 16:15:31.000,1,4
2020-01-03 16:21:16.740,0,4
2020-01-03 16:16:31.740,1,4
2020-01-03 16:16:22.000,1,4
2020-01-03 16:16:24.740,1,4
2020-01-03 16:17:08.740,1,4
2020-01-03 16:21:18.500,0,4
2020-01-03 16:16:30.000,1,4
2020-01-03 16:20:30.240,0,4
2020-01-03 16:21:18.240,0,4
2020-01-03 16:16:17.740,0,4
2020-01-03 16:21:23.500,0,4
2020-01-03 16:16:05.000,0,4
2020-01-03 16:15:02.240,1,4
2020-01-03 16:16:44.740,1,4
2020-01-03 16:21:10.000,0,4
2020-01-03 16:15:11.740,0,4
2020-01-03 16:16:50.500,1,4
2020-01-03 16:17:09.500,1,4
2020-01-03 16:15:53.000,1,4
2020-01-03 16:15:12.500,0,4
2020-01-03 16:21:17.240,0,4
2020-01-03 16:15:01.240,1,4
2020-01-03 16:21:12.240,0,4
2020-01-03 16:16:47.000,1,4
2020-01-03 16:15:21.000,0,4
2020-01-03 16:20:23.500,0,4
2020-01-03 16:16:45.240,1,4
2020-01-03 16:16:35.000,1,4
2020-01-03 16:15:55.500,0,4
2020-01-03 16:17:15.500,1,4
2020-01-03 16:21:02.000,0,4
2020-01-03 16:20:19.000,0,4
2020-01-03 16:15:06.240,1,4
2020-01-03 16:15:12.740,0,4
2020-01-03 16:16:59.500,1,4
2020-01-03 16:16:39.000,1,4
2020-01-03 16:16:31.500,1,4
2020-01-03 16:15:56.240,0,4
2020-01-03 16:16:46.240,1,4
2020-01-03 16:16:40.740,1,4
2020-01-03 16:16:51.000,1,4
2020-01-03 16:16:49.240,1,4
2020-01-03 16:15:56.740,0,4
2020-01-03 16:17:13.000,1,4
2020-01-03 16:15:36.740,1,4
2020-01-03 16:21:22.500,0,4
2020-01-03 16:16:58.000,1,4
2020-01-03 16:15:30.740,1,4
2020-01-03 16:17:21.740,1,4
2020-01-03 16:16:22.240,1,4
2020-01-03 16:16:53.000,1,4
2020-01-03 16:17:17.000,1,4
2020-01-03 16:21:18.740,0,4
2020-01-03 16:15:51.740,1,4
2020-01-03 16:20:20.240,0,4
2020-01-03 16:16:41.000,1,4
2020-01-03 16:17:14.240,1,4
2020-01-03 16:16:28.000,1,4
2020-01-03 16:15:14.500,0,4
2020-01-03 16:16:19.240,0,4
2020-01-03 16:16:00.500,0,4
2020-01-03 16:16:54.740,1,4
2020-01-03 16:21:03.240,0,4
2020-01-03 16:16:04.240,0,4
2020-01-03 16:21:25.780,0,4
2020-01-03 16:21:21.000,0,4
2020-01-03 16:21:15.740,0,4
2020-01-03 16:15:36.000,1,4
2020-01-03 16:16:25.500,1,4
2020-01-03 16:16:20.240,1,4
2020-01-03 16:15:16.000,0,4
2020-01-03 16:17:03.740,1,4
2020-01-03 16:21:05.740,0,4
2020-01-03 16:15:01.500,1,4
2020-01-03 16:15:54.740,0,4
2020-01-03 16:16:02.740,0,4
2020-01-03 16:17:17.740,1,4
2020-01-03 16:21:07.000,0,4
2020-01-03 16:16:26.500,1,4
2020-01-03 16:15:51.500,1,4
2020-01-03 16:17:03.240,1,4
2020-01-03 16:20:26.500,0,4
2020-01-03 16:15:16.240,0,4
2020-01-03 16:20:28.740,0,4
2020-01-03 16:15:31.240,1,4
2020-01-03 16:20:33.240,0,4
2020-01-03 16:16:52.740,1,4
2020-01-03 16:15:09.240,1,4
2020-01-03 16:16:49.000,1,4
2020-01-03 16:15:13.000,0,4
2020-01-03 16:21:20.000,0,4
2020-01-03 16:20:31.740,0,4
2020-01-16 12:19:27.740,1,4
2020-01-16 12:24:46.240,1,4
2020-01-16 12:25:29.500,1,4
2020-01-16 12:30:29.240,0,4
2020-01-16 12:19:22.240,1,4
2020-01-16 12:19:48.240,1,4
2020-01-16 12:22:43.240,1,4
2020-01-16 12:19:18.240,1,4
2020-01-16 12:30:09.740,1,4
2020-01-16 12:26:11.000,1,4
2020-01-16 12:26:34.240,1,4
2020-01-16 12:19:37.240,1,4
2020-01-16 12:30:06.500,0,4
2020-01-16 12:19:55.000,1,4
2020-01-16 12:26:33.500,1,4
2020-01-16 12:30:22.500,1,4
2020-01-16 12:23:24.500,1,4
2020-01-16 12:30:12.740,1,4
2020-01-16 12:25:54.000,1,4
2020-01-16 12:22:22.740,1,4
2020-01-16 12:30:16.000,1,4
2020-01-16 12:22:26.500,1,4
2020-01-16 12:22:47.240,1,4
2020-01-16 12:25:43.240,0,4
2020-01-16 12:30:17.000,1,4
2020-01-16 12:30:06.000,0,4
2020-01-16 12:26:37.500,1,4
2020-01-16 12:22:47.000,1,4
2020-01-16 12:30:20.240,1,4
2020-01-16 12:30:07.740,1,4
2020-01-16 12:30:30.740,1,4
2020-01-16 12:19:24.740,1,4
2020-01-16 12:19:41.240,1,4
2020-01-16 12:30:25.680,1,4
2020-01-16 12:25:28.740,1,4
2020-01-16 12:24:28.000,1,4
2020-01-16 12:19:36.500,1,4
2020-01-16 12:30:15.500,1,4
2020-01-16 12:18:58.000,1,4
2020-01-16 12:30:04.740,0,4
2020-01-16 12:30:18.500,1,4
2020-01-16 12:22:36.000,1,4
2020-01-16 12:26:37.000,1,4
2020-01-16 12:26:05.740,1,4
2020-01-16 12:19:17.500,1,4
2020-01-16 12:23:25.000,1,4
2020-01-16 12:22:35.500,1,4
2020-01-16 12:26:25.240,1,4
2020-01-16 12:30:00.000,0,4
2020-01-16 12:19:38.740,1,4
2020-01-16 12:22:26.740,1,4
2020-01-16 12:26:01.240,1,4
2020-01-16 12:23:18.000,1,4
2020-01-16 12:24:41.000,1,4
2020-01-16 12:26:15.500,1,4
2020-01-16 12:19:29.000,1,4
2020-01-16 12:25:31.740,1,4
2020-01-16 12:26:05.000,1,4
2020-01-16 12:24:25.740,1,4
2020-01-16 12:25:41.240,1,4
2020-01-16 12:30:13.500,1,4
2020-01-16 12:30:31.740,1,4
2020-01-16 12:30:08.240,1,4
2020-01-16 12:22:16.000,1,4
2020-01-16 12:25:55.240,1,4
2020-01-16 12:25:26.740,1,4
2020-01-16 12:26:18.240,1,4
2020-01-16 12:25:54.500,1,4
2020-01-16 12:25:35.000,1,4
2020-01-16 12:19:53.240,1,4
2020-01-16 12:30:27.500,0,4
2020-01-16 12:26:20.000,1,4
2020-01-16 12:25:59.000,1,4
2020-01-16 12:23:19.740,1,4
2020-01-16 12:21:05.240,0,4
2020-01-16 12:22:33.740,1,4
2020-01-16 12:25:40.000,1,4
2020-01-16 12:30:03.240,0,4
2020-01-16 12:25:58.500,1,4
2020-01-16 12:30:10.240,1,4
2020-01-16 12:25:45.500,0,4
2020-01-16 12:26:06.000,1,4
2020-01-16 12:19:39.240,1,4
2020-01-16 12:22:25.000,1,4
2020-01-16 12:25:35.740,0,4
2020-01-16 12:29:58.240,0,4
2020-01-16 12:19:48.500,1,4
2020-01-16 12:20:57.500,0,4
2020-01-16 12:23:18.500,1,4
2020-01-16 12:25:42.500,0,4
2020-01-16 12:22:15.240,1,4
2020-01-16 12:21:05.740,0,4
2020-01-16 12:21:01.000,0,4
2020-01-16 12:30:11.740,1,4
2020-01-16 12:25:46.000,0,4
2020-01-16 12:25:41.000,1,4
2020-01-16 12:30:02.500,0,4
2020-01-16 12:19:42.240,1,4
2020-01-16 12:26:03.000,1,4
2020-01-16 12:30:34.240,1,4
2020-01-16 12:21:10.500,0,4
2020-01-16 12:19:42.740,1,4
2020-01-16 12:19:31.740,1,4
2020-01-16 12:19:27.500,1,4
2020-01-16 12:26:12.000,1,4
2020-01-16 12:30:20.000,1,4
2020-01-16 12:22:31.500,1,4
2020-01-16 12:21:09.000,0,4
2020-01-16 12:26:09.240,1,4
2020-01-16 12:26:36.240,1,4
2020-01-16 12:21:04.240,0,4
2020-01-16 12:24:48.500,1,4
2020-01-16 12:23:21.240,1,4
2020-01-16 12:22:25.240,1,4
2020-01-16 12:19:22.000,1,4
2020-01-16 12:26:13.500,1,4
2020-01-16 12:21:00.740,0,4
2020-01-16 12:22:17.500,1,4
2020-01-16 12:22:42.240,1,4
2020-01-16 12:30:00.740,0,4
2020-01-16 12:22:24.500,1,4
2020-01-16 12:30:35.500,1,4
2020-01-16 12:22:38.740,1,4
2020-01-16 12:24:39.240,1,4
2020-01-16 12:19:29.500,1,4
2020-01-16 12:19:34.240,1,4
2020-01-16 12:19:31.500,1,4
2020-01-16 12:21:01.240,0,4
2020-01-16 12:26:11.240,1,4
2020-01-16 12:18:57.740,1,4
2020-01-16 12:22:31.740,1,4
2020-01-16 12:25:53.240,1,4
2020-01-16 12:25:33.240,1,4
2020-01-16 12:19:47.240,1,4
2020-01-16 12:19:30.740,1,4
2020-01-16 12:21:08.500,0,4
2020-01-16 12:26:39.360,1,4
2020-01-16 12:22:18.000,1,4
2020-01-16 12:25:53.000,1,4
2020-01-16 12:22:45.740,1,4
2020-01-16 12:25:49.240,0,4
2020-01-16 12:26:00.000,1,4
2020-01-16 12:29:58.500,0,4
2020-01-16 12:25:23.500,1,4
2020-01-16 12:26:01.740,1,4
2020-01-16 12:19:38.000,1,4
2020-01-16 12:30:32.500,1,4
2020-01-16 12:30:01.000,0,4
2020-01-16 12:22:38.240,1,4
2020-01-16 12:23:23.740,1,4
2020-01-16 12:26:15.000,1,4
2020-01-16 12:26:33.000,1,4
2020-01-16 12:26:16.740,1,4
2020-01-16 12:23:20.240,1,4
2020-01-16 12:24:32.240,1,4
2020-01-16 12:25:30.500,1,4
2020-01-16 12:25:51.500,0,4
2020-01-16 12:22:29.500,1,4
2020-01-16 12:24:23.000,1,4
2020-01-16 12:19:26.740,1,4
2020-01-16 12:22:19.740,1,4
2020-01-16 12:22:31.240,1,4
2020-01-16 12:26:33.740,1,4
2020-01-16 12:24:22.500,1,4
2020-01-16 12:30:07.000,0,4
2020-01-16 12:22:25.740,1,4
2020-01-16 12:25:56.740,1,4
2020-01-16 12:30:18.000,1,4
2020-01-16 12:24:34.060,1,4
2020-01-16 12:22:08.740,1,4
2020-01-16 12:30:10.740,1,4
2020-01-16 12:24:30.740,1,4
2020-01-16 12:22:47.660,1,4
2020-01-16 12:24:45.240,1,4
2020-01-16 12:19:37.000,1,4
2020-01-16 12:30:22.000,1,4
2020-01-16 12:30:33.000,1,4
2020-01-16 12:22:19.240,1,4
2020-01-16 12:21:04.740,0,4
2020-01-16 12:22:12.000,1,4
2020-01-16 12:30:37.500,1,4
2020-01-16 12:22:18.240,1,4
2020-01-16 12:22:41.240,1,4
2020-01-16 12:24:31.500,1,4
2020-01-16 12:18:58.600,1,4
2020-01-16 12:25:59.500,1,4
2020-01-16 12:30:15.240,1,4
2020-01-16 12:19:39.000,1,4
2020-01-16 12:19:20.500,0,4
2020-01-16 12:25:40.240,1,4
2020-01-16 12:19:42.000,1,4
2020-01-16 12:30:05.240,0,4
2020-01-16 12:19:18.500,1,4
2020-01-16 12:19:44.500,1,4
2019-11-15 16:31:34.240,1,5
2019-11-15 16:32:45.240,0,5
2019-11-15 16:35:03.240,1,5
2019-11-15 16:31:35.740,1,5
2019-11-15 16:32:14.740,1,5
2019-11-15 16:32:53.000,0,5
2019-11-15 16:32:46.000,0,5
2019-11-15 16:32:45.740,0,5
2019-11-15 16:34:55.240,1,5
2019-11-15 16:34:58.000,1,5
2019-11-15 16:32:43.240,0,5
2019-11-15 16:32:46.240,0,5
2019-11-15 16:33:21.000,1,5
2019-11-15 16:32:17.500,1,5
2019-11-15 16:33:20.740,1,5
2019-11-15 16:34:57.000,1,5
2019-11-15 16:33:27.240,1,5
2019-11-15 16:32:18.000,1,5
2019-11-15 16:31:39.500,1,5
2019-11-15 16:32:33.000,1,5
2019-11-15 16:33:27.000,1,5
2019-11-15 16:33:38.740,1,5
2019-11-15 16:34:22.740,0,5
2019-11-15 16:31:52.500,1,5
2019-11-15 16:33:28.240,1,5
2019-11-15 16:34:21.240,0,5
2019-11-15 16:34:57.740,1,5
2019-11-15 16:32:50.240,0,5
2019-11-15 16:35:30.740,0,5
2019-11-15 16:35:54.000,0,5
2019-11-15 16:32:01.740,1,5
2019-11-15 16:34:10.500,1,5
2019-11-15 16:31:57.740,1,5
2019-11-15 16:33:55.500,1,5
2019-11-15 16:31:32.740,1,5
2019-11-15 16:31:59.500,1,5
2019-11-15 16:32:49.240,0,5
2019-11-15 16:31:57.000,1,5
2019-11-15 16:33:50.240,1,5
2019-11-15 16:32:12.740,1,5
2019-11-15 16:33:55.740,1,5
2019-11-15 16:31:25.240,1,5
2019-11-15 16:34:56.000,1,5
2019-11-15 16:33:32.500,1,5
2019-11-15 16:32:58.240,0,5
2019-11-15 16:33:57.240,1,5
2019-11-15 16:31:49.740,1,5
2019-11-15 16:34:25.000,0,5
2019-11-15 16:32:07.740,1,5
2019-11-15 16:34:17.240,0,5
2019-11-15 16:35:31.000,0,5
2019-11-15 16:32:44.240,0,5
2019-11-15 16:34:14.500,0,5
2019-11-15 16:33:33.740,1,5
2019-11-15 16:33:55.000,1,5
2019-11-15 16:33:48.000,1,5
2019-11-15 16:32:00.000,1,5
2019-11-15 16:33:53.500,1,5
2019-11-15 16:33:34.500,1,5
2019-11-15 16:32:09.740,1,5
2019-11-15 16:32:02.500,1,5
2019-11-15 16:31:56.000,1,5
2019-11-15 16:33:52.000,1,5
2019-11-15 16:31:49.240,1,5
2019-11-15 16:32:48.000,0,5
2019-11-15 16:32:03.500,1,5
2019-11-15 16:33:55.240,1,5
2019-11-15 16:34:23.740,0,5
2019-11-15 16:35:52.000,1,5
2019-11-15 16:31:52.240,1,5
2019-11-15 16:32:49.740,0,5
2019-11-15 16:34:08.000,1,5
