time,l,r,iteration
2019-11-25 16:59:48.240,0,1,1
2019-11-25 16:51:24.500,1,1,1
2019-11-25 16:57:14.000,0,1,1
2019-11-25 16:59:23.000,0,1,1
2019-11-25 16:48:35.500,1,1,1
2019-11-25 16:53:53.240,0,0,1
2019-11-25 16:47:58.240,1,0,1
2019-11-25 16:56:29.000,1,1,1
2019-11-25 17:00:24.000,0,1,1
2019-11-25 16:47:09.000,0,1,1
2019-11-25 16:56:59.240,1,1,1
2019-11-25 16:50:55.000,1,1,1
2019-11-25 16:53:20.000,0,1,1
2019-11-25 16:49:27.000,1,0,1
2019-11-25 16:47:12.740,0,1,1
2019-11-25 16:47:13.500,0,1,1
2019-11-25 16:57:49.500,0,1,1
2019-11-25 16:49:00.240,1,0,1
2019-11-25 16:55:05.740,1,1,1
2019-11-25 16:47:44.740,1,0,1
2019-11-25 16:58:17.000,0,1,1
2019-11-25 16:48:57.500,1,0,1
2019-11-25 16:50:29.000,0,1,1
2019-11-25 16:56:45.740,0,1,1
2019-11-25 16:51:56.240,1,1,1
2019-11-26 16:54:42.500,1,1,1
2019-11-26 16:54:01.500,1,1,1
2019-11-26 16:51:49.240,0,0,1
2019-11-26 16:53:56.740,1,1,1
2019-11-26 16:51:07.240,1,0,1
2019-11-26 16:56:13.740,1,1,1
2019-11-26 16:57:43.740,0,1,1
2019-11-26 16:54:45.240,1,1,1
2019-11-26 16:54:26.240,1,1,1
2019-11-26 16:54:41.740,1,1,1
2019-11-26 16:51:47.500,0,1,1
2019-11-26 16:57:38.740,1,1,1
2019-11-26 16:53:54.240,1,0,1
2019-11-26 16:53:08.740,1,1,1
2019-11-26 16:51:35.240,1,0,1
2019-11-26 16:51:47.740,0,1,1
2019-11-26 16:51:39.240,0,1,1
2019-11-26 16:56:14.500,1,1,1
2019-11-26 16:53:09.000,1,1,1
2019-11-26 16:56:53.500,1,0,1
2019-11-26 16:57:15.240,1,1,1
2019-11-26 16:55:08.000,1,1,1
2019-11-26 16:52:50.500,1,1,1
2019-11-26 16:54:04.000,1,1,1
2019-11-26 16:56:58.740,0,1,1
2019-11-26 16:53:57.000,1,1,1
2019-11-26 16:53:55.240,1,0,1
2019-11-26 16:53:21.240,1,1,1
2019-11-26 16:54:26.000,1,1,1
2019-11-26 16:54:11.740,1,1,1
2019-11-26 16:53:07.240,1,1,1
2019-11-26 16:53:36.000,1,1,1
2019-11-26 16:51:29.000,1,0,1
2019-11-26 16:53:48.500,0,0,1
2019-11-26 16:53:35.000,0,1,1
2019-11-26 16:51:45.740,1,0,1
2019-11-26 16:55:30.500,1,1,1
2019-11-26 16:54:57.500,1,1,1
2019-11-26 16:57:43.000,1,1,1
2019-11-26 16:53:48.000,0,0,1
2019-11-26 16:55:16.240,1,1,1
2019-11-26 16:56:52.500,1,1,1
2019-11-26 16:56:19.500,1,0,1
2019-11-26 16:55:30.240,1,1,1
2019-11-26 16:52:15.500,1,1,1
2019-11-26 16:56:23.740,1,1,1
2019-11-26 16:56:21.740,1,1,1
2019-11-26 16:54:38.740,1,1,1
2019-11-26 16:57:28.240,0,1,1
2019-11-26 16:57:26.500,0,0,1
2019-11-26 16:53:24.500,1,1,1
2019-11-26 16:51:31.240,1,0,1
2019-11-26 16:53:52.740,0,0,1
2019-11-26 16:50:58.500,1,1,1
2019-11-26 16:51:42.240,0,0,1
2019-11-26 16:51:17.240,0,0,1
2019-11-26 16:56:30.500,1,1,1
2019-11-26 16:51:07.740,1,0,1
2019-11-26 16:51:20.740,1,0,1
2019-11-26 16:57:37.500,0,1,1
2019-11-26 16:52:59.000,1,0,1
2019-11-26 16:55:48.500,0,0,1
2019-11-26 16:55:22.500,1,1,1
2019-11-26 16:56:09.240,1,1,1
2019-11-26 16:54:30.500,1,1,1
2020-01-03 16:21:12.500,0,0,1
2020-01-03 16:15:36.240,1,0,1
2020-01-03 16:20:15.000,0,0,1
2020-01-03 16:17:10.240,1,1,1
2020-01-03 16:17:21.500,1,1,1
2020-01-03 16:20:26.240,0,0,1
2020-01-03 16:21:21.740,0,0,1
2020-01-03 16:20:41.740,1,0,1
2020-01-03 16:16:57.240,1,1,1
2020-01-03 16:15:09.240,1,1,1
2020-01-03 16:17:12.240,1,1,1
2020-01-03 16:20:34.000,1,0,1
2020-01-03 16:21:01.240,1,0,1
2020-01-03 16:15:38.500,1,0,1
2020-01-03 16:17:01.740,0,1,1
2020-01-03 16:15:58.000,1,0,1
2020-01-03 16:16:33.740,1,1,1
2020-01-03 16:17:22.500,1,1,1
2020-01-03 16:16:37.500,1,1,1
2020-01-03 16:16:32.000,1,1,1
2020-01-03 16:21:27.280,0,0,1
2020-01-03 16:17:25.240,0,0,1
2020-01-03 16:17:15.740,1,1,1
2020-01-03 16:16:53.000,1,1,1
2020-01-03 16:21:21.240,0,1,1
2020-01-03 16:17:12.500,1,1,1
2020-01-03 16:15:05.500,0,1,1
2020-01-03 16:17:01.000,1,1,1
2020-01-03 16:16:18.000,0,1,1
2020-01-03 16:16:20.740,1,1,1
2020-01-03 16:20:49.000,1,0,1
2020-01-03 16:15:58.500,1,0,1
2020-01-16 12:30:32.500,0,1,1
2020-01-16 12:26:36.000,0,1,1
2020-01-16 12:25:53.500,0,1,1
2020-01-16 12:24:35.740,0,1,1
2020-01-16 12:25:27.240,0,1,1
2020-01-16 12:25:00.500,0,1,1
2020-01-16 12:25:51.000,1,0,1
2020-01-16 12:26:33.000,0,1,1
2020-01-16 12:25:12.740,0,0,1
2020-01-16 12:24:28.000,0,1,1
2020-01-16 12:23:43.500,0,0,1
2020-01-16 12:24:59.740,0,1,1
2020-01-16 12:26:30.000,0,1,1
2020-01-16 12:25:58.000,0,1,1
2020-01-16 12:23:45.740,0,0,1
2020-01-16 12:30:36.740,0,1,1
2020-01-16 12:26:01.240,0,1,1
2020-01-16 12:26:30.240,0,1,1
2020-01-16 12:26:04.000,0,1,1
2020-01-16 12:25:48.000,0,0,1
2020-01-16 12:24:22.000,0,1,1
2020-01-16 12:23:35.000,0,0,1
2020-01-16 12:24:30.740,0,1,1
2020-01-16 12:25:52.740,0,1,1
2020-01-16 12:26:26.500,0,1,1
2020-01-16 12:24:42.740,0,1,1
2020-01-16 12:26:32.500,0,1,1
2020-01-16 12:25:47.240,0,0,1
2020-01-16 12:30:01.500,0,0,1
2020-01-16 12:24:29.000,0,0,1
2020-01-16 12:26:15.740,0,1,1
2020-01-16 12:26:34.500,0,1,1
2020-01-16 12:25:38.000,0,1,1
2019-11-15 16:33:30.500,0,1,2
2019-11-15 16:32:35.240,0,1,2
2019-11-15 16:32:29.740,0,1,2
2019-11-15 16:34:21.000,1,0,2
2019-11-15 16:35:36.500,1,0,2
2019-11-15 16:31:33.740,1,1,2
2019-11-15 16:33:39.740,0,1,2
2019-11-15 16:34:19.500,0,0,2
2019-11-15 16:34:21.740,1,0,2
2019-11-15 16:34:39.500,0,1,2
2019-11-15 16:32:07.000,0,1,2
2019-11-15 16:31:16.500,0,1,2
2019-11-15 16:34:26.240,1,0,2
2019-11-15 16:34:46.500,0,1,2
2019-11-15 16:33:27.500,0,1,2
2019-11-15 16:31:30.740,0,1,2
2019-11-15 16:32:25.740,0,1,2
2019-11-15 16:32:44.240,1,0,2
2019-11-15 16:31:36.500,1,1,2
2019-11-15 16:34:43.500,0,1,2
2019-11-15 16:31:44.740,1,1,2
2019-11-15 16:33:55.000,0,1,2
2019-11-15 16:34:23.740,1,0,2
2019-11-15 16:33:20.740,0,1,2
2019-11-15 16:34:40.740,0,1,2
2019-11-15 16:31:33.000,0,1,2
2019-11-15 16:35:34.240,1,0,2
2019-11-15 16:32:12.740,0,1,2
2019-11-15 16:31:28.000,0,1,2
2019-11-15 16:34:12.740,0,1,2
2019-11-15 16:33:44.500,0,1,2
2019-11-15 16:34:48.000,1,1,2
2019-11-15 16:34:54.000,0,1,2
2019-11-15 16:32:01.240,0,1,2
2019-11-15 16:33:45.240,0,1,2
2019-11-15 16:32:40.740,1,1,2
2019-11-15 16:31:22.740,0,1,2
2019-11-15 16:33:37.000,0,1,2
2019-11-15 16:34:09.240,1,1,2
2019-11-15 16:34:49.740,1,1,2
2019-11-25 16:49:16.740,0,1,2
2019-11-25 16:52:23.500,1,1,2
2019-11-25 16:55:13.500,0,1,2
2019-11-25 16:57:18.740,0,1,2
2019-11-25 16:47:09.240,0,1,2
2019-11-25 16:49:10.000,0,1,2
2019-11-25 16:57:02.000,0,1,2
2019-11-25 16:53:10.740,0,1,2
2019-11-25 16:47:40.000,0,1,2
2019-11-25 16:49:01.240,1,0,2
2019-11-25 16:53:58.740,0,1,2
2019-11-25 16:59:55.500,0,1,2
2019-11-25 16:58:22.740,0,1,2
2019-11-25 16:57:12.500,0,1,2
2019-11-25 16:59:20.000,0,1,2
2019-11-25 16:47:44.740,1,0,2
2019-11-25 16:50:50.500,0,1,2
2019-11-25 16:54:38.740,0,1,2
2019-11-25 16:55:00.740,1,1,2
2019-11-25 16:59:33.740,1,1,2
2019-11-25 16:54:40.740,0,1,2
2019-11-25 16:47:01.500,0,0,2
2019-11-25 16:54:33.000,1,1,2
2019-11-25 16:52:08.740,0,1,2
2019-11-25 16:58:12.500,0,1,2
2019-11-25 16:47:55.500,1,0,2
2019-11-25 17:00:37.240,0,1,2
2019-11-25 16:57:35.000,0,1,2
2019-11-25 16:48:11.240,1,1,2
2019-11-25 16:56:21.000,0,1,2
2019-11-25 16:55:43.500,1,1,2
2019-11-25 16:48:58.240,0,0,2
2019-11-25 16:55:03.740,1,1,2
2019-11-25 16:48:10.500,1,1,2
2019-11-25 16:53:07.000,1,1,2
2019-11-25 16:50:44.500,1,1,2
2019-11-25 16:58:33.740,0,1,2
2019-11-25 16:52:37.000,1,1,2
2019-11-25 16:57:05.500,1,1,2
2019-11-25 16:55:19.240,0,1,2
2019-11-25 16:50:29.000,0,1,2
2019-11-25 16:57:34.740,0,1,2
2019-11-25 16:51:52.500,1,1,2
2019-11-25 16:59:38.000,1,1,2
2019-11-25 16:56:57.000,0,1,2
2019-11-25 16:49:19.240,1,1,2
2019-11-25 16:51:51.240,0,1,2
2019-11-25 16:47:48.740,1,0,2
2019-11-25 16:51:20.000,0,1,2
2019-11-25 16:51:58.000,1,1,2
