time,l,r,iteration
2019-11-25 16:55:47.740,0,1,1
2019-11-25 16:55:00.000,1,1,1
2019-11-25 16:50:27.240,0,1,1
2019-11-25 16:58:16.240,0,0,1
2019-11-25 16:50:27.500,1,1,1
2019-11-25 16:52:31.500,1,1,1
2019-11-25 16:49:52.000,1,1,1
2019-11-25 16:51:55.500,1,1,1
2019-11-25 16:50:23.240,1,1,1
2019-11-25 16:59:59.000,0,1,1
2019-11-25 16:55:50.500,0,1,1
2019-11-25 16:50:04.500,0,1,1
2019-11-25 16:49:49.500,1,1,1
2019-11-25 16:49:26.740,1,0,1
2019-11-25 16:54:38.240,0,1,1
2019-11-25 16:55:14.240,0,1,1
2019-11-25 16:57:54.500,0,1,1
2019-11-25 16:56:24.240,0,1,1
2019-11-25 16:53:42.500,1,1,1
2019-11-25 16:50:58.000,1,1,1
2019-11-25 16:53:31.000,1,1,1
2019-11-25 16:47:06.740,1,0,1
2019-11-25 16:55:50.000,0,1,1
2019-11-25 16:47:03.000,1,0,1
2019-11-25 16:49:58.240,0,1,1
2019-11-25 17:00:47.500,0,1,1
2019-11-25 16:54:25.740,1,1,1
2019-11-25 16:59:14.740,0,1,1
2019-11-25 16:56:42.000,0,1,1
2019-11-25 16:47:50.240,1,0,1
2019-11-25 16:56:39.500,1,1,1
2019-11-25 16:55:04.740,1,1,1
2019-11-25 16:57:13.000,0,1,1
2019-11-25 16:54:45.740,0,1,1
2019-11-25 16:51:51.000,1,1,1
2019-11-25 16:50:18.740,1,1,1
2019-11-25 16:48:08.500,0,0,1
2019-11-25 16:54:30.000,1,1,1
2019-11-25 16:47:26.240,0,1,1
2019-11-25 16:53:30.500,0,1,1
2019-11-25 16:49:42.240,1,0,1
2019-11-25 16:50:20.500,1,1,1
2019-11-25 16:58:11.500,1,1,1
2019-11-25 16:47:36.000,0,1,1
2019-11-25 16:55:03.000,0,1,1
2019-11-25 16:52:26.500,1,1,1
2019-11-25 16:57:33.740,1,1,1
2019-11-25 16:58:50.000,1,1,1
2019-11-25 16:50:15.500,0,1,1
2019-11-25 16:58:20.000,0,0,1
2019-11-26 16:57:39.240,0,1,1
2019-11-26 16:53:06.240,1,0,1
2019-11-26 16:55:13.000,1,1,1
2019-11-26 16:55:49.500,0,0,1
2019-11-26 16:54:54.000,1,1,1
2019-11-26 16:52:48.000,1,0,1
2019-11-26 16:57:38.740,0,1,1
2019-11-26 16:54:48.000,1,1,1
2019-11-26 16:53:14.240,0,1,1
2019-11-26 16:52:56.240,1,1,1
2019-11-26 16:52:51.740,1,1,1
2019-11-26 16:52:59.740,1,1,1
2019-11-26 16:56:15.240,0,1,1
2019-11-26 16:51:22.240,1,0,1
2019-11-26 16:53:11.000,0,1,1
2019-11-26 16:50:55.000,0,0,1
2019-11-26 16:53:20.000,0,0,1
2019-11-26 16:52:20.240,1,1,1
2019-11-26 16:51:57.000,1,0,1
2019-11-26 16:52:08.240,1,1,1
2019-11-26 16:55:54.740,0,0,1
